字	IPA	调值
玻	po	44
牙	ɕia	53
待	tæi	35
牛	ȵiəu	53
鹽	ɕiɛi	53
窄	tse	11
令	li	35
確	tɕʰio	11
棍	kue	35
音	ɕi	44
衰	suæi	44
早	tsau	31
申	se	44
髮	fa	11
該	kæi	44
父	fu	35
銀	ɕi	53
緊	tɕi	31
屈	tɕʰiu	11
百	pe	11
桃	tʰau	53
紙	tsɿ	31
落	lo	11
義	ɕi	35
毫	xau	53
辰	se	53
經	tɕi	44
楷	kʰæi	31
曹	tsʰau	53
體	tʰi	31
實	sɿ	11
四	sɿ	35
昨	tso	11
京	tɕi	44
謎	mi	35
權	tɕʰyɛi	53
妹	məi	35
母	mu	31
祭	tɕi	35
酣	xaŋ	44
邑	ɕi	11
宫	koŋ	44
朋	pʰoŋ	53
胸	ɕioŋ	44
是	sɿ	35
斷	tuæi	35
平	pʰi	53
合	xo	11
别	pie	11
壯	tsuaŋ	35
必	pi	11
陷	ɕiɛi	35
溪	ɕi	44
稿	kau	31
棧	tsæi	35
虎	xu	31
常	tsʰaŋ	53
賽	sæi	35
凳	te	35
丈	tsaŋ	35
蟬	sæi	53
萬	vaŋ	35
衣	ɕi	44
跪	kuəi	35
殊	su	44
淆	ɕiau	53
搭	ta	11
旗	tɕʰi	31
國	kue	11
庚	ke	44
棚	pʰoŋ	53
妻	tɕʰi	44
完	xuæi	53
窮	tɕʰioŋ	53
己	tɕi	31
飾	sɿ	35
插	tsʰa	11
桌	tso	11
求	tɕʰiəu	53
初	tsʰu	44
謙	tɕʰiɛi	44
悴	tsʰuəi	35
巢	tsʰau	53
運	ɕyi	35
同	tʰoŋ	53
鴉	ɕia	44
擇	tsʰe	11
税	suəi	35
思	sɿ	44
倦	tɕyɛi	35
鐵	tʰie	11
歲	suəi	35
衛	xuəi	35
前	tɕʰiɛi	53
六	lu	11
熟	su	11
真	tse	44
曰	ɕye	44
鄰	li	53
販	faŋ	35
店	tiɛi	35
廉	liɛi	53
二	zə˞	35
撑	tsʰe	44
頂	ti	31
篆	tsuæi	35
硬	xe	35
凡	fæi	53
公	koŋ	44
小	ɕiau	31
摇	ɕiau	53
煙	ɕiɛi	44
旁	pʰaŋ	53
賢	ɕiɛi	53
味	vəi	35
字	tsɿ	35
械	kæi	35
醃	ɕiɛi	44
喪	saŋ	35
仰	ȵiaŋ	31
奴	nu	53
誠	tsʰe	53
伐	fa	11
婆	pʰo	53
總	tsoŋ	31
裏	li	31
北	pe	11
波	po	44
作	tso	11
介	kæi	35
筆	pi	11
掘	tɕʰiu	11
戒	kæi	35
梨	li	53
宋	soŋ	35
技	tɕi	35
花	xua	44
歌	ko	44
化	xua	35
門	me	53
苦	kʰu	31
和	xo	53
雲	ɕyi	53
雲	ɕyi	44
粉	fe	31
蕊	zuəi	31
肥	fəi	53
謀	məu	53
奪	to	11
踏	tʰa	11
糾	tɕiəu	44
堯	ɕiau	53
素	su	35
死	sɿ	31
圍	xuəi	53
造	tsʰau	35
叫	tɕiau	35
哭	kʰu	11
碧	pi	11
苗	miau	53
存	tsʰue	53
送	soŋ	35
殖	tsɿ	11
歸	kuəi	44
産	tsʰæi	31
增	tse	44
些	ɕie	44
炸	tsa	35
糟	tsau	44
溺	ȵi	11
聶	ȵie	11
次	tsʰɿ	35
匡	kʰuaŋ	44
行	ɕi	53
行	xaŋ	53
謊	xuaŋ	31
夫	fu	44
菊	tɕiu	11
菊	tɕiu	11
審	se	31
薄	po	11
削	ɕio	11
毁	xuəi	31
如	zu	53
自	tsɿ	35
拔	pa	11
往	vaŋ	31
暫	tsaŋ	35
噎	ɕie	11
坡	pʰo	44
徹	tsʰe	11
獲	xue	11
昂	xaŋ	53
瑟	se	11
故	ku	35
旬	ɕyi	53
老	lau	31
梯	tʰi	44
旋	ɕyɛi	53
忘	vaŋ	53
律	li	35
兄	ɕioŋ	44
貓	miau	53
貓	mau	53
引	ɕi	31
散	saŋ	35
撒	sa	31
翻	fæi	44
團	tʰuæi	53
伺	sɿ	35
畜	ɕiu	11
袖	ɕiəu	35
牽	tɕʰiɛi	44
包	pau	44
徵	tse	44
性	ɕi	35
最	tsuəi	35
通	tʰoŋ	44
賊	tse	11
瓦	xua	31
傑	tɕie	11
獄	ɕiu	11
半	pæi	35
腐	fu	31
其	tɕʰi	31
約	ɕio	11
定	ti	35
九	tɕiəu	31
圖	tʰu	53
馮	foŋ	53
酸	suæi	44
微	vəi	53
攪	kau	31
策	tsʰe	11
碑	pəi	44
撞	tsuaŋ	35
活	xo	11
麻	ma	53
象	ɕiaŋ	35
袍	pʰau	53
許	ɕyi	31
摘	tse	11
零	li	53
笑	ɕiau	35
式	sɿ	35
謝	ɕie	35
略	lio	11
稻	tau	35
的	ti	44
换	xuæi	35
可	kʰo	31
頓	tue	35
帝	ti	35
暮	mo	35
寫	ɕie	31
倉	tsʰaŋ	44
寵	tsʰoŋ	31
形	ɕi	53
然	zæi	53
喝	xo	44
缺	tɕʰye	11
寒	xaŋ	53
沙	sa	44
扶	fu	53
方	faŋ	44
軒	ɕiɛi	44
翠	tsʰuəi	35
偵	tse	44
螢	ɕi	53
敝	pi	35
沃	xo	11
巧	tɕʰiau	31
典	tiɛi	31
妄	vaŋ	35
倒	tau	31
腦	nau	31
尹	ɕi	31
泰	tʰæi	35
晨	se	53
也	ɕie	31
桅	xuəi	53
直	tsɿ	11
丘	tɕʰiəu	44
捲	tɕyɛi	31
去	tɕʰyi	35
去	kʰe	35
垂	tsʰuəi	53
營	ɕi	53
立	li	35
幼	ɕiəu	35
及	tɕi	11
原	ɕyɛi	53
强	tɕʰiaŋ	53
生	se	44
視	sɿ	35
釣	tiau	35
阮	zuæi	31
矣	ɕi	31
堤	tʰi	53
塔	tʰa	11
吸	ɕi	11
酌	tso	11
重	tsoŋ	35
清	tɕʰi	44
鼠	tsʰu	31
汪	xuaŋ	44
雷	luəi	53
道	tau	35
贊	tsaŋ	35
測	tsʰe	11
恐	kʰoŋ	31
卑	pəi	44
佈	pu	35
外	xuæi	35
消	ɕiau	44
專	tsuæi	44
專	tsuaŋ	44
世	sɿ	35
仙	ɕiɛi	44
古	ku	31
羅	lo	53
孤	ku	44
斤	tɕi	44
飯	faŋ	35
著	tso	11
午	xu	31
把	pa	31
危	xuəi	53
粗	tsʰu	44
進	tɕi	35
更	ke	35
覺	tɕio	11
覺	tɕiau	35
桑	saŋ	44
庵	xaŋ	44
若	zo	11
朝	tsau	44
矮	xæi	31
枉	xuaŋ	31
繩	sue	53
竹	tsu	11
文	ve	53
八	pa	11
媽	ma	44
部	pu	35
斜	ɕia	53
周	tsəu	44
肉	zu	11
曲	tɕʰiu	11
鵝	xo	53
畝	mu	31
貌	mau	35
連	liɛi	53
拙	tsue	11
玩	xuæi	53
甚	se	35
件	tɕiɛi	35
變	piɛi	35
匿	ȵi	11
森	se	44
屎	sɿ	31
冷	le	31
懸	ɕyɛi	53
似	sɿ	35
餓	xo	35
射	se	35
暑	tsʰu	31
耳	zə˞	31
推	tʰuəi	44
恒	xe	53
書	su	44
綴	tsue	11
悲	pəi	44
彼	pəi	31
帶	tæi	35
鴿	ko	11
籠	loŋ	31
櫃	kuəi	35
辦	pæi	35
忒	tʰe	11
餘	ɕyi	53
牀	tsʰuaŋ	53
蚊	ve	53
抗	kʰaŋ	35
快	kʰuæi	35
計	tɕi	35
减	tɕiɛi	31
觸	tsu	11
照	tsau	35
慮	lu	53
短	tuæi	31
至	tsɿ	35
項	xaŋ	35
鞋	xæi	53
皖	xuæi	31
勃	pʰu	11
域	ɕiu	11
夜	ɕie	35
輕	tɕʰi	44
潭	tʰaŋ	53
怒	nu	35
亮	liaŋ	35
幻	xuæi	35
衫	saŋ	44
健	tɕiɛi	35
冰	pi	44
詞	tsʰɿ	53
施	sɿ	44
脱	tʰo	11
聯	liɛi	53
尊	tsue	44
盟	mi	53
酒	tɕiəu	31
豬	tsu	44
提	tʰi	53
説	so	11
夕	ɕi	11
灰	xuəi	44
藏	tsaŋ	35
宅	tse	11
紹	sau	35
旱	xaŋ	35
做	tso	35
硯	ɕiɛi	35
孩	xæi	53
鍘	tsa	11
像	ɕiaŋ	35
陽	ɕiaŋ	53
戳	tsʰo	11
斬	tsæi	31
使	sɿ	31
滅	mie	11
橋	tɕʰiau	53
步	pu	35
牌	pʰæi	53
服	fu	11
懈	ɕie	35
題	tʰi	53
果	ko	31
趣	tɕʰyi	35
逼	pi	11
促	tsʰu	11
遲	tsʰɿ	53
累	luəi	35
累	luəi	31
讓	zaŋ	35
幾	tɕi	31
舅	tɕiəu	35
個	ko	35
娶	tɕyi	35
傾	tɕʰi	31
簫	ɕiau	44
丑	tsʰəu	31
桓	xuæi	53
泊	pe	11
鄙	pʰi	31
夷	ɕi	53
練	liɛi	35
辣	la	11
爵	tɕio	11
永	ɕioŋ	31
十	sɿ	11
痕	xe	53
肺	fəi	35
蛙	xua	44
林	li	53
放	faŋ	35
望	vaŋ	35
側	tsʰe	11
澤	tsʰe	11
靈	li	53
封	foŋ	44
嫩	nue	35
滑	xua	11
澈	tsʰe	11
類	luəi	35
栗	li	35
怪	kuæi	35
戀	liɛi	35
丸	xuæi	53
融	ɕioŋ	53
允	ɕyi	31
曉	ɕiau	31
成	tsʰe	53
列	lie	11
菜	tsʰæi	35
侍	sɿ	35
執	tsɿ	11
序	ɕyi	35
桶	tʰoŋ	31
近	tɕi	35
娃	xua	53
流	liəu	53
雀	tɕʰio	11
疫	ɕi	11
鉗	tɕʰiɛi	53
昏	xue	44
端	tuæi	44
劣	lie	11
遂	suəi	35
主	tsu	31
饒	zau	53
茸	zoŋ	53
雜	tsa	11
蟲	tsʰoŋ	53
暖	nuæi	31
院	xuæi	35
姐	tɕie	31
頃	tɕʰi	31
魚	ɕyi	53
光	kuaŋ	44
亨	xe	44
遠	ɕyɛi	31
燭	tsu	11
起	tɕʰi	31
試	sɿ	35
靴	ɕye	44
捉	tso	11
竭	ɕie	11
竭	tɕie	11
穴	ɕye	11
校	ɕiau	35
陳	tsʰe	53
物	vu	11
緑	lu	11
抓	tsua	44
商	saŋ	44
椿	tsuaŋ	44
椿	tsʰue	44
婿	ɕyi	35
僻	pʰi	11
咬	ɕiau	31
帖	tʰie	11
曠	kʰuaŋ	35
事	sɿ	35
少	sau	31
恩	xe	44
走	tsəu	31
片	pʰiɛi	35
征	tse	44
匹	pʰi	44
捏	ȵie	11
樣	ɕiaŋ	35
藕	xəu	31
備	pəi	35
貝	pəi	35
拉	la	44
囚	tɕʰiəu	53
先	ɕiɛi	44
先	tɕʰiɛi	44
點	tiɛi	31
普	pʰu	31
條	tʰiau	53
息	ɕi	11
問	ve	35
寧	li	53
嚴	ɕiɛi	53
雨	ɕyi	31
齒	tsʰɿ	31
都	tu	44
深	se	44
歐	xəu	44
撲	pʰu	11
拜	pæi	35
兵	pi	44
媳	ɕi	11
春	tsʰue	44
收	səu	44
談	tʰaŋ	53
入	zu	11
論	lue	35
巴	pa	44
賣	mæi	35
會	xuəi	35
血	ɕye	11
醫	ɕi	44
防	faŋ	53
下	ɕia	35
下	xa	35
騾	lo	53
暗	xaŋ	35
争	tse	44
時	sɿ	53
系	ɕi	35
貫	kuæi	35
核	xe	11
甜	tʰiɛi	53
尼	ȵi	53
高	kau	44
叛	pʰæi	35
算	suæi	35
篩	sæi	44
删	sæi	44
陵	li	53
符	fu	53
龍	loŋ	53
間	tɕiɛi	44
郭	ko	11
席	ɕi	11
而	zə˞	53
應	ɕi	35
給	ke	31
失	sɿ	11
鶯	ɕi	44
邪	ɕie	11
堅	tɕiɛi	44
由	ɕiəu	53
慢	mæi	35
蓬	pʰoŋ	53
順	sue	35
沿	ɕiɛi	53
羊	ɕiaŋ	53
妓	tɕi	35
蔡	tsʰæi	35
研	ɕiɛi	53
坤	kʰue	44
脆	tsʰuəi	35
得	te	11
離	li	53
新	ɕi	44
麥	me	11
潮	tsʰau	53
風	foŋ	44
到	tau	35
你	ȵi	31
空	kʰoŋ	44
魂	xue	53
等	te	31
茶	tsʰa	53
赤	tsʰɿ	11
棲	tɕʰi	44
趙	tsau	35
要	ɕiau	35
納	na	11
燒	sau	44
有	ɕiəu	31
用	ɕioŋ	35
奶	næi	44
奶	næi	31
祖	tsu	31
蝦	ɕia	44
雄	ɕioŋ	53
儒	zu	53
瓜	kua	44
值	tsɿ	11
哥	ko	44
宏	xoŋ	53
刻	kʰe	11
那	na	35
狹	ɕia	11
盼	pʰæi	35
鮮	ɕiɛi	44
剖	pʰəu	31
驗	ɕiɛi	35
何	xo	53
極	tɕi	11
額	xe	11
假	tɕia	35
假	tɕia	31
牢	lau	53
玉	ɕyi	35
含	xaŋ	53
邊	piɛi	44
過	ko	35
釁	ɕi	35
密	mi	11
告	kau	35
弟	ti	35
碗	xuæi	31
賴	læi	35
齊	tɕʰi	31
詳	tɕʰiaŋ	53
嚼	tɕio	11
笛	ti	11
長	tsaŋ	31
長	tsʰaŋ	53
住	tsu	35
解	kæi	31
甲	tɕia	44
甲	tɕia	11
屬	su	11
吃	tsʰɿ	11
無	vu	53
呼	xu	44
刀	tau	44
之	tsɿ	44
男	naŋ	53
秦	tɕʰi	53
激	tɕi	11
奉	foŋ	35
爲	xuəi	53
農	noŋ	53
始	sɿ	31
士	sɿ	35
念	ȵiɛi	35
惟	vəi	53
彭	pʰoŋ	53
肅	su	11
共	koŋ	35
染	zæi	31
某	məu	31
力	li	35
茅	mau	53
架	tɕia	35
所	so	31
興	ɕi	44
爺	ɕie	53
河	xo	53
木	mu	11
太	tʰæi	35
展	tsæi	31
遺	ɕi	53
詩	sɿ	44
妥	tʰo	31
資	tsɿ	44
中	tsoŋ	44
監	tɕiɛi	44
揣	tsʰuæi	31
城	tsʰe	53
器	tɕʰi	35
麗	li	31
泣	tʰi	11
鴨	ɕia	11
伴	pʰæi	35
金	tɕi	44
寅	ɕi	53
孽	ȵie	11
耻	tsʰɿ	31
食	sɿ	11
憶	ɕi	35
淵	ɕyɛi	44
閲	ɕye	11
或	xue	11
幫	paŋ	44
脅	ɕie	11
很	xe	31
五	xu	31
怕	pʰa	35
病	pi	35
攏	loŋ	31
再	tsæi	35
鄧	te	35
威	xuəi	44
師	sɿ	44
旺	xuaŋ	35
政	tse	35
狀	tsuaŋ	35
劉	liəu	53
瞎	ɕia	11
即	tɕi	11
迥	tɕyi	31
赫	xe	11
兮	ɕi	44
且	tɕʰie	31
概	kʰæi	35
貞	tse	44
莫	mo	11
拍	pʰe	11
閉	pi	35
臉	liɛi	31
户	xu	35
殼	kʰo	11
舉	tɕyi	31
武	vu	31
供	koŋ	44
供	koŋ	35
蓋	kæi	35
手	səu	31
癬	ɕiɛi	31
月	ɕye	11
惡	xo	11
改	kæi	31
讀	tu	11
塊	kʰuæi	31
治	tsɿ	35
急	tɕi	11
諸	tsu	44
匙	tsʰɿ	44
賜	sɿ	35
蕭	ɕiau	44
喧	ɕyɛi	44
答	ta	11
倍	pəi	35
粹	tsʰuəi	35
替	tʰi	35
均	tɕyi	44
西	ɕi	44
尺	tsʰɿ	11
站	tsæi	35
他	tʰa	44
圓	ɕyɛi	53
奇	tɕʰi	31
鹿	lu	11
難	naŋ	53
特	tʰe	11
集	tɕi	11
隻	tsɿ	44
鐘	tsoŋ	44
從	tsʰoŋ	53
厭	ɕiɛi	35
孕	ɕyi	35
臂	pəi	35
偕	ɕiɛi	53
慣	kuæi	35
車	tsʰe	44
剛	kaŋ	44
隱	ɕi	31
膽	taŋ	31
芳	faŋ	44
泌	mi	35
充	tsʰoŋ	44
察	tsʰa	11
寨	sæi	35
欽	tɕʰi	44
闢	pʰi	11
崇	tsʰoŋ	53
屢	luəi	31
意	ɕi	35
對	tuəi	35
南	naŋ	53
鄭	tse	35
蘇	su	44
將	tɕiaŋ	44
汗	xaŋ	35
俗	su	11
姜	tɕiaŋ	44
弱	zo	11
窩	xo	44
福	fu	11
侯	xəu	53
追	tsuəi	44
低	ti	44
頭	tʰəu	53
聊	liau	53
茄	tɕʰie	53
當	taŋ	44
彪	piəu	44
帥	suæi	35
厄	xe	11
迫	pʰe	11
獸	səu	35
昭	tsau	44
足	tsu	11
託	tʰo	11
爛	laŋ	35
感	kaŋ	31
房	faŋ	53
承	tsʰe	53
飛	fəi	44
巾	tɕi	44
肚	tu	35
肚	tu	31
坑	kʰe	44
爹	tie	44
掛	kua	35
厚	xəu	35
喜	ɕi	31
聞	ve	53
退	tʰuəi	11
戚	tɕʰi	11
恨	xe	35
骨	ku	11
王	xuaŋ	53
演	ɕiɛi	31
禀	pi	31
腔	tɕʰiaŋ	44
學	ɕio	11
張	tsaŋ	44
握	xu	11
豆	təu	35
刁	tiau	44
絮	ɕyi	35
婦	fu	35
奏	tsəu	35
達	ta	11
譜	pʰu	31
乎	xu	44
鍋	ko	44
怯	tɕʰio	11
害	xæi	35
扇	sæi	35
轟	xoŋ	44
戌	ɕiu	11
楚	tsʰu	31
招	tsau	44
巷	xaŋ	35
鋤	tsʰu	53
諧	ɕiɛi	53
仍	ze	53
才	tsʰæi	53
家	tɕia	44
陣	tse	35
反	fæi	31
勒	le	11
舊	tɕiəu	35
寄	tɕi	35
僕	pʰu	11
友	ɕiəu	31
宰	tsæi	31
出	tsʰu	11
識	sɿ	11
觀	kuæi	44
丁	ti	44
愛	xæi	35
滯	tsɿ	35
拘	tɕyi	44
涯	ɕia	53
誦	soŋ	35
朗	laŋ	31
色	se	11
移	ɕi	53
尤	ɕiəu	53
銜	ɕiɛi	53
銜	xaŋ	53
歇	ɕie	11
環	xuæi	53
超	tsʰau	44
泥	ȵi	53
驢	lu	53
津	tɕi	44
白	pe	11
烏	xu	44
現	ɕiɛi	35
慘	tsʰaŋ	31
