cid	character	initial	final	tone	note
1	多	t	o	45	
2	拖	th	o	45	
3	大	t	ɑ	324	
4	锣	l	o	21	
5	左	ts	o	42	
6	歌	k	o	45	
7	个	k	o	324	白
7	个	k	ɤ	324	文
8	可	kh	o	42	
9	鹅	ŋ	o	21	
10	饿	ŋ	o	324	
11	河	x	o	21	
12	茄	tɕh	ye	21	～子
12	茄	tɕ	iɑ	45	又，雪～
13	破	ph	o	324	
14	婆	ph	o	21	
15	磨	m	o	21	
16	磨	m	o	324	
17	躲	t	o	42	
18	螺	l	o	21	
19	坐	ts	o	324	
20	锁	s	o	42	
21	果	k	o	42	
22	过	k	o	324	
23	课	kh	o	324	
24	火	x	o	42	
25	货	x	o	324	
26	祸	x	o	324	
27	靴	ɕ	ye	45	
28	把	p	ɑ	42	
29	爬	p	ɑ	45	白
29	爬	ph	ɑ	21	文
30	马	m	ɑ	42	
31	骂	m	ɑ	324	
32	茶	tsh	ɑ	21	
33	沙	s	ɑ	45	
34	假	tɕ	iɑ	42	
35	嫁	tɕ	iɑ	324	
36	牙	∅	iɑ	21	
37	虾	ɕ	iɑ	45	
38	下	ɕ	iɑ	324	
39	夏	ɕ	iɑ	324	
40	哑	∅	iɑ	42	
41	姐	tɕ	ie	42	
42	借	tɕ	ie	324	
43	写	ɕ	ie	42	
44	斜	ɕ	ie	21	
45	谢	ɕ	ie	324	
46	车	tsh	e	45	
47	蛇	s	e	21	
48	射	s	e	324	
49	爷	∅	ie	21	
50	野	∅	ie	42	
51	夜	∅	ie	324	
52	瓜	k	uɑ	45	
53	瓦	∅	uɑ	42	
54	花	x	uɑ	45	
55	化	x	uɑ	324	
56	华	x	uɑ	21	
57	谱	ph	u	42	
58	布	p	u	324	
59	铺	ph	u	45	
60	簿	p	o	21	白
60	簿	p	u	324	文
61	步	p	u	324	
62	赌	t	u	42	
63	土	th	u	42	
64	图	th	u	21	
65	杜	t	u	324	
66	奴	l	u	21	
67	路	l	u	324	
68	租	ts	u	45	
69	做	ts	u	324	
70	错	tsh	o	324	
71	箍	kh	u	45	
72	古	k	u	42	
73	苦	kh	u	42	
74	裤	kh	u	324	
75	吴	∅	u	21	
76	五	∅	u	42	
77	虎	f	u	42	
78	壶	f	u	21	
79	户	f	u	324	
80	乌	∅	u	45	
81	女	l	yi	42	
82	吕	l	uei	42	白
82	吕	l	yi	42	文
83	徐	ɕ	yi	21	
84	猪	ts	u	45	
85	除	tsh	u	21	
86	初	tsh	u	45	
87	锄	tsh	u	21	
88	所	s	o	42	
89	书	s	u	45	
90	鼠	s	uei	42	白
90	鼠	s	u	42	文
91	如	z	u	21	
92	举	tɕh	yi	42	白
92	举	tɕ	yi	42	文
93	锯	tɕ	yi	324	
94	去	tɕh	i	324	白
94	去	tɕh	yi	324	文
95	渠	tɕh	u	21	白
95	渠	tɕh	yi	21	文
96	鱼	∅	yi	21	
97	许	ɕ	yi	42	
98	余	∅	yi	21	
99	府	f	u	42	
100	付	f	u	324	
101	父	f	u	324	
102	武	∅	u	42	
103	雾	∅	u	324	
104	取	tɕh	yi	42	
105	柱	ts	u	324	
106	住	ts	u	324	
107	数	s	u	42	
108	数	s	u	324	
109	主	ts	u	42	
110	输	s	u	45	
111	竖	s	u	324	
112	树	s	u	324	
113	句	tɕ	yi	324	
114	区	tɕh	yi	45	
115	遇	∅	yi	324	
116	雨	∅	yi	42	
117	芋	∅	yi	324	
118	裕	∅	yi	324	
119	胎	th	ai	45	
120	台	th	ai	21	
121	袋	t	ai	324	
122	来	l	ai	21	
123	菜	tsh	ai	324	
124	财	tsh	ai	21	
125	该	k	ai	45	
126	改	k	ai	42	
127	开	kh	ai	45	
128	海	x	ai	42	
129	爱	ŋ	ai	324	
130	贝	p	ei	324	
131	带	t	ai	324	
132	盖	k	ai	324	
133	害	x	ai	324	
134	拜	p	ai	324	
