韵调声	ɿ
ʂ	梳{梳头}疏{疏远}书舒疏{注疏}输叔淑	竖熟{煮熟,熟悉}赎	涴搅暑鼠数{动词}	黍庶恕署{专署}薯{白薯}枢殊数名词输{运输}树术述蜀属
ʐ	儒	汝如	擩{擩进去}乳
k	孤箍		固	姑古估{估计}牯股鼓故锢{锢露锅}雇顾
kʰ	枯			苦库裤酷
x	呼狐壶乎葫{葫芦}胡{胡子}	胡湖浒{水浒}	虎	户沪互护瓠{瓠子,瓠瓜}
ø	梧梧桐乌污无巫诬屋	吴蜈{蜈蚣}吾坞戊	舞鹉{鹦鹉}	误悟务雾物勿五伍午武侮
v

韵调声	y
韵调声	阴平 52	阳平 312	上声 31	去声 33
n				女
l	屡	驴	吕旅缕{丝缕}履	虑滤律率{速率}
tɕ	巨距驹趣	局车{马车}	举	剧{剧烈}剧{戏剧}居拒据锯{锯子,锯木}俱聚矩{规矩}句具惧继技妓纪{纪律,世纪}
tɕʰ	区{区域}驱琼	渠趋	取	蛆{生蛆}去{来去,去皮}瞿娶
ɕ	虚嘘{吹嘘}	徐	许	墟{墟市}序叙绪絮需续婿{女婿}续


ø	榆	鱼渔於{於此}淤余娱吁迂盂玉	语与及{给与}雨宇禹	浴驭御{防御}预欲{欲望}裕豫愚虞于逾愉羽愈{愈好,病愈}遇寓芋喻域育狱

韵调声	ɑ
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	八钹巴芭爸疤把柄班斑扳{扳手}般搬			坝{堤坝，平川}把{把握，把守，一把}霸耙{犁耙，耙地}罢扮办扳{扳倒}板版伴拌半绊
pʰ	攀拍	盘爬拔		怕帕盼判叛潘琶{琵琶 }杷{枇杷}钯{钯子}
m	痲妈蛮瞒谩	麻馒{馒头}	马码{码子}满	骂慢漫幔
f	烦藩繁发{发现}发{头发}	翻伐番{几番}罚筏	反	凡范{榜样}犯泛乏矾贩饭范{范围}帆
t	担{担任}担{挑担}旦		胆	但弹{子弹 }蛋大耽淡丹单{单独}掸{鸡毛掸子}诞段{段打}缎
tʰ	滩踏塔贪塌他摊	檀团{团饭}	毯坦	谭沓{一沓纸}潭谈痰炭坛{花坛}叹弹{弹琴}探{试探，侦探}
n	南拿男难{难易}捺{撇捺}	难{患难}		哪{哪个}
l	拉	蓝篮兰拦栏	揽览榄{橄榄}漤{漤柿子}	滥缆懒烂
ts	簪	杂		赞攒{积攒}暂
tsʰ	差{参差}参{参差}餐	惭蔡蚕残	惨	擦察灿窜
s	三		洒伞	散{分散}撒{撒手,撒种}散{鞋带散了}萨
tʂ	渣粘炸{炸弹}沾贴毡查{山查}粘	铡{铡刀}诈炸{用油炸}占{占卜}榨{榨油}		栅{栅栏}斩站{站立}站{车站}蘸{蘸酱油}闸瞻占{占领}盏绽札扎{扎营}栈展战颤串穿乍
tʂʰ	查{调查}拆开差{差别,差不多}缠搀	禅{禅宗}谗蝉馋	产铲	岔{三岔路}
ʂ	衫扇{动词}沙纱杉珊山杀删膻善禅{禅让}			单{姓}傻膳疝{疝气}扇闪陕{陕西}
ʐ			染	冉然燃
k	尴{尴尬}甘肝柑干竿{竹竿}干{干湿}泔{泔水}		擀{擀面}杆秆{稻秆}赶	橄{橄榄}敢感
kʰ	看{看守}刊勘{勘误,勘探}			龛砍看{看见}坎
x	虾{虾蟆}寒韩旱	含函酣	喊罕	憾翰嚇{吓一跳}撼汉汗焊{焊铁}壶
ø				岸
v	蛙洼蛙豌{豌豆}剜弯湾	完皖安徽玩{古玩, 游玩}顽{顽皮,顽固}	瓦碗晚宛	万蔓{瓜蔓子}



韵调声	iɑ
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	鞭编汴边蝙	遍{遍地}	扁匾	贬瓣辨变便{方便}辫遍{一遍}
pʰ	撇{撇捺,撇开}	嫖{嫖赌}便{便宜}		篇偏骗{骗马}骗{欺骗}
m	棉眠挽	绵	免勉娩{分娩}缅	面{面粉}
f
t	点腆{腆肚子}			掂{掂掇}店颠典电殿奠佃垫{垫钱}
tʰ	添掭{掭笔}天田填	甜		舔{以舌取物}
n	聂姓镊{镊子}蹑{蹑脚走}鲇{鲇鱼}孽捻{捻碎}以指撵捏黏{黏米}	年	眼辇	拈{拈起来}念碾
l	莲两{两个}	廉镰帘{门帘}殓连联怜练炼	脸	例敛恋
tɕ	佳监{监视,监牢}鉴监{国子监}尖歼{歼灭}渐俭兼艰间{间断,间或}谏肩坚		家加痂嘉家{家具}假{真假}贾{姓}假{放假}架驾嫁稼价减检简柬	舰剑间{空间,中间}拣奸涧锏{车锏}煎剪践件箭溅{溅一身水}贱饯{饯行}犍{犍子}键建健腱笺
tɕʰ	锹蚶{蚶子}嵌签{标签}锨锹属谦迁乾{乾坤}虔千前牵切{切开}	签{签名}钳钱铅	遣	恰掐潜欠歉浅洽
ɕ	峡衔匣{箱匣}嫌仙鲜{新鲜}掀宪先显欣	咸{咸味}狭闲限辖{管辖}贤	虾{鱼虾}霞瑕遐下{底下}夏{姓}厦{厦门}厦{偏厦}前廊后厦夏{春夏}暇险鲜{鲜少}下{下降}	陷馅线羡献现县
ø	而沂{沂河}摇谣窑姚岩檐厌腌涎咽	牙芽衙伢{小孩子}熬桡桨尧炎盐阎严谚	鸦丫{丫头}桠{桠杈}雅哑亚俨{俨然}演	埯坑鸭押压掩验艳焰盐腌酽{酽茶}雁堰砚燕{燕子}宴



韵调声	uɑ
韵调声	阴平 52	阳平 312	上声 31	去声 33
t	端		短	断{断绝}锻{锻炼}断{决断}
tʰ	拓{拓本}脱托{托管}托{手承物}			蜕{蛇蜕皮,蝉蜕}


n				暖
l		鸾	卵	乱
ts	钻{动词}篡		纂{编纂}钻{钻木用工具}
s	酸			算蒜
tʂ	抓专砖	转{转螺丝}	转{转眼,转送}	爪{爪牙,爪子}赚撰篆传{传记}
tʂʰ	椽川船穿		传{传达}	喘
ʂ	栓{闩拴}		耍
ʐ			软阮
k	瓜官棺观{参观}冠观{观寺}关	冠{冠军}	管馆	挂卦贯灌罐惯
kʰ	宽		垮款	夸跨
x	花华{中华}铧华{华山, 姓}桦{桦树}欢还{还原}	划{划船}滑猾{狡猾}还{还有}环划		化画话缓唤焕换幻患宦
ø	挖
v

韵调声	yɑ
韵调声	阴平 52	阳平 312	上声 31	去声 33
l				敛
tɕ		捐		卷{卷起}圈{猪圈}眷卷倦券厥
tɕʰ		全拳泉	犬	颧{颧骨}权劝
ɕ	弦玄悬	轩旋镟{镟床}眩	藓选	旋{旋吃旋做}
ø	缘冤园援{援救}渊源	圆员元袁辕原		院远愿怨

韵调声	ɤ
韵调声	阴平 52	阳平 312	上声 31	去声 33
pʰ		婆	坡
m	模{模范}	魔磨{磨刀}摩馍摹{摹仿}摸默陌{陌生}	蟆{虾蟆}	末沫抹莫寞
ts		择{择菜,选择}宅
tsʰ	册
tʂ	执	蔗辙着{睡着,附着}	遮者
tʂʰ			扯	彻撤赤尺
ʂ		舌折{弄折了}	蛇奢赊佘{姓}舍{舍弃}社	射麝{麝香}赦舍{宿舍}摄涉瑟射
ʐ		惹


k	歌哥		个{个人,一个}
kʰ			可科
x	河何荷{荷花}蛤{蛤蜊}	合{容量}赫	荷{薄荷}贺	鹤嚇{恐嚇}
ø		恶{恨,可恶}蛾俄额鄂鹅	讹饿	扼恶{善恶}
v	袜

韵调声	iə
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	别{区别}	别{离别}
m		灭
t		碟蝶谍牒叠	爹
l	猎列烈裂	劣
tɕ	借皆阶届街砌	捷截	姐	杰籍藉{狼藉}藉{藉故}介界芥疥戒械解{晓也}荠矫{矫诈}
tɕʰ			茄{茄子}
ɕ		谐鞋胁协	些邪斜写	泻卸谢解{姓}蟹懈泄{泄漏}
ø		业	野爷	也{者也,也是}夜叶页噎{噎住了}液腋

韵调声	yə
韵调声	阴平 52	阳平 312	上声 31	去声 33
l		略掠
tɕ	诀	橛{橛子}掘嚼绝		倔{倔强}拘倔{脾气倔}
tɕʰ		瘸{瘸腿}
ɕ		穴学	靴
ø	悦阅越曰粤岳{五岳}乐{音乐}

韵调声	uo
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	波菠{菠菜}玻{玻璃}拨勃饽{面饽}博剥驳擘{用手擘开}	薄	簸{簸一簸}簸{簸箕}薄{薄荷}	钵
pʰ	颇		破
m			磨{磨面,石磨}	墨
t	多	夺	朵躲惰垛{柴垛}剁	舵掇{拾掇}掇{掂掇}
tʰ	拖	驼	驮{驮子}妥椭{椭圆}唾{唾液,唾沫}	驮{拿,驮起来}


n		挪	糯{糯米}	诺
l		罗锣箩骡
ts	左	凿爵	佐坐座	做作
tsʰ	搓		锉	措{措置}错{错杂}错{错误}
s	所		蓑梭{织布梭}嗦{罗嗦}	缩
tʂ	涿{涿县,涿鹿}	拙掘着{着衣}酌卓镯{镯子}
tʂʰ		戳
ʂ		勺{勺子}芍{芍药花}	锁琐{琐碎}	朔
k			过{过了他家了}锅果裹
kʰ			棵科颗{一颗}珠课
x		活或惑	和{和气}禾火伙祸货和{和面}	获
ø	蜗		我倭窝	沃

韵调声	ã
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	颁
tsʰ			搽涂
tʂʰ	簪		茶
k	尬{尴尬}干
x	憨痴鼾{睡时鼾声}		哈{哈腰}
ø	庵安鞍	阿{阿胶,阿哥}案		暗按

韵调声	iã
韵调声	阴平 52	阳平 312	上声 31	去声 33
ø	淹阉腌烟			燕{燕京,姓}

韵调声	ei
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	杯背碑悲北	背{背诵}备		贝倍辈焙{焙干}被{被打,被迫}
pʰ	沛胚{胚胎}裴佩丕			坯{土坯}培陪赔配
m	枚	梅煤眉楣媚	每	媒妹昧霉美
f	非飞妃匪	肥		废肺痱{痱子}费{费用}
n				内


ts		贼
ʂ				谁
k		给{给你,供给}
v	桅船桅杆萎{气萎}为{作为}喂{叹词}维微威违围尾伟苇{芦苇}	危惟魏	唯	未卫猬谓委伪为{为什么}位味畏慰纬胃

韵调声	uei
韵调声	阴平 52	阳平 312	上声 31	去声 33
t	堆			对队兑
tʰ	推		腿	退褪
l		雷		儡{傀儡}累{极困}累{积累}累{连累}垒类泪
ts			嘴	罪最醉
tsʰ	催崔{姓}摧炊			脆翠
s	绥	虽遂隧{隧道}		碎岁税隋粹{纯粹}穗
tʂ	追锥坠堕			缀{点缀}赘
tʂʰ	吹	垂槌锤
ʂ		髓	水	睡
ʐ				芮{姓}锐瑞
k	闺规龟归		诡轨癸	圭桂跪柜鬼贵
kʰ	盔亏窥			奎愧
x	恢灰惠慧	回茴{茴香}		贿悔汇{汇款}晦溃{溃脓}桧会{开会}会{会不会}绘秽毁挥辉徽讳汇{汇集}

韵调声	ɛ
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	百柏伯	迫白		拜摆败
pʰ		牌{打牌}排牌簰{簰筏}		派魄
m	买	埋		卖迈脉
t	呆			大{大夫}待怠殆戴贷代袋带
tʰ	胎台{天台,台州}态太	台抬		苔{舌苔,青苔}泰
n				乃耐奈
l		来		赖癞
ts	栽灾		载{年载}宰	在再载{载重}载{满载}


tsʰ	猜	才{刚才}材财裁豺	彩采睬	菜
s	鳃腮			塞
tʂ				债寨
tʂʰ	差{出差}柴			钗
ʂ	筛{筛子}			晒
k	该		改	概盖丐{乞丐}溉
kʰ	开慨{慷慨,感激}		凯楷
x	亥	孩	海	害骇{惊骇}核{审核}核{果子核}
ø	哀埃{尘埃}挨{挨近,挨住}捱{捱打,捱骂}矮			碍爱艾蔼{和蔼}
v	歪			踒{踒了脚}外

韵调声	uɛ
韵调声	阴平 52	阳平 312	上声 31	去声 33
tʂ				拽{拽拉,拽拖}
tʂʰ				揣{揣度}
ʂ	衰摔			帅率{率领}蟀
k	乖		拐{拐杖}	怪
kʰ			块会{会计}刽块快筷
x	槐淮	怀		坏

韵调声	ou
韵调声	阴平 52	阳平 312	上声 31	去声 33
t	都{都是}兜		斗{容器}抖陡	斗{斗争}豆逗
tʰ	偷	头		投透
l	楼	搂{搂取}耧农具	篓搂{搂抱}	赂漏陋
ts				走奏
tsʰ				凑
s	飕			嗽{咳嗽}
tʂ	邹周舟州洲	粥		掫{望上掫}肘纣{桀纣}昼宙皱绉骤咒
tʂʰ	抽搊搊{起来矁矁}人丑{丑陋}	绸稠愁仇酬售	丑{天干}	筹臭{香臭}
ʂ	搜搜{搜集}收瘦		手首守	受兽寿授
ʐ		柔揉		肉


k	勾钩沟构购勾{勾当}		狗苟	彀{往上彀}够
kʰ				叩{叩头}寇口扣{扣住}抠
x	猴	侯喉吼瘊{瘊子}		後后候厚
ø	欧	偶{偶然}	藕偶{配偶}呕{呕吐}殴	沤{久浸水中}怄{怄气}

韵调声	iou
韵调声	阴平 52	阳平 312	上声 31	去声 33
m				谬
t	丢
n		牛		纽扭
l	流留刘榴{石榴}琉{琉璃}	硫{硫磺}溜馏	柳	六
tɕ	揪{一把揪住}阄{抓阄}纠{纠缠}咎究		灸{针灸}纠{纠正}	鬏{梳个鬏儿}鸠酒九久韭臼舅就救旧柩迥{迥然不同}
tɕʰ	秋{秋天}秋{秋千}囚泅{泅水}丘	球仇{姓}		求
ɕ	修羞休		朽	秀绣锈{铁锈}袖嗅{用鼻嗅}嗅{用鼻子闻}
ø	忧游{悠悠}悠幼	尤邮油犹	有酉莠	优由友诱又右佑柚鼬{黄鼬}釉幽

韵调声	ɑu
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	褒{褒奖}抱包胞		保堡宝饱	报暴抱{孵,抱小鸡}鲍{姓，鲍鱼}豹爆雹曝
pʰ	泡抛跑刨{刨地}	袍刨{刨平,刨光}	剖	狍炮{枪炮}泡{泡在水里}
m	茅猫{猫腰}锚矛	猫毛	卯	茂貌贸帽冒
t	刀叨		倒祷岛	道稻到盗导倒{倒水}
tʰ	掏{掏出来}	淘陶逃萄涛桃	讨	套滔
n		挠	脑恼	闹
l	唠	捞劳	老	酪牢涝{旱涝}
ts	遭糟蚤			躁早枣造{建造}澡皂灶
tsʰ	操{操作,操演}草{雌性,草鸡}	曹槽{马槽}		草糙{粗糙,糙米}噍{牛倒噍}
s	扫{扫地}	嫂		扫{扫帚}
tʂ	朝{今朝}昭招诏	沼{池沼,沼气}召		找罩笊{笊篱}赵兆照
tʂʰ	抄{略取,抄写}钞{钱钞}超绰{绰起棍子}	朝{朝代}		巢炒吵潮焯
ʂ	莎{莎草}骚臊{臊气}梢{树梢}捎{捎带}稍烧韶{韶关}少{多}	邵		潲{潲雨}少{少年}


{少}绍
ʐ		饶	扰	绕{绕线}
k	膏{膏车, 膏油}高膏篙羔糕	搞搅		稿告
kʰ			烤	考靠犒
x	薅蒿{蓬蒿}壕毫好{喜好}	豪浩耗	好{好坏}	号{呼号}号{号数}
ø	熬{熬白菜}鏊{烙饼用具}	傲	袄	奥懊{懊悔}
v	瓦{动词}

韵调声	iɑu
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	膘{肥膘}标彪	鳔		表{手表}
pʰ	飘	瓢	漂	漂{漂亮}票{车票}
m	妙	描苗	藐秒渺	庙
t	刁雕貂			调{音调}钓吊{吊唁}掉
tʰ	挑	条调{调和}调{调动}		跳粜
n			咬	鸟尿
l	燎疗辽	聊撩{撩起来}寥	燎{火燎眉毛}了{明了}	料尥{马尥蹶子}廖姓
tɕ	交郊胶教{教书}校{校对}较焦蕉{蕉芭, 香蕉}椒骄娇浇		绞狡铰	搅教{教育,教他}去窖觉{睡觉}剿轿缴{上缴}侥{侥幸}叫窨{地窨子}饺{饺子}
tɕʰ	敲	瞧乔侨桥	悄{静悄悄}	巧樵荞俏窍
ɕ	消宵屑{木屑}硝销鞘{刀鞘}萧箫屑{不屑}霄嚣			酵孝效校{学校}校{上校}小笑晓
ø	妖邀腰要{要求}幺{幺二三}吆{吆喝}言研沿跃	肴焉{心不在焉}延筵	杳{杳无音信}	舀{舀水}要{想要}耀鹞{鹞鹰}



韵调声	ər
韵调声	阴平 52	阳平 312	上声 31	去声 33
ø		饵	而	尔

韵调声	iŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	彬宾槟{槟榔}殡鬓冰迸{迸裂}兵	并	禀丙秉	柄病饼并{合并}
pʰ	拼{拼命}频{频繁}聘姘{姘头}	贫平坪评	品	凭拼


瓶屏{围屏}萍
m	民名铭	明	敏皿	闽{闽越}悯抿鸣命
t	丁钉{铁钉}疔盯{盯住}			顶鼎锭订定
tʰ	听{听见, 听话}厅汀亭艇挺听{听其自然}	停廷蜓{蜻蜓}		庭
n		凝{汤凝成冻了}宁{安宁}泞{泥泞}
l	临邻鳞磷陵零铃伶拎翎	林灵	檩	赁{租赁}楝{楝树}凌菱领岭令另
tɕ	今金禁{禁不住}襟津巾亲{亲家}仅斤筋茎京荆惊鲸精晶睛{眼睛}劲{劲敌}经径经{经纬,经线}		解{讲解, }解{开解}尽谨境景井靖颈	禁{禁止}妗{舅母}尽紧进晋近劲{有劲}警敬竟镜竞静净
tɕʰ	轻{轻重}钦亲卿清晴轻{轻重,年轻}青蜻{蜻蜓}倾	琴秦勤芹情	寝顷	侵禽擒浸吣{猫吣}庆请
ɕ	心辛新薪兴省{反省}星腥	行{行为}行{品行}形型刑	蕊醒	信兴{兴旺}杏幸性姓
ø	吟音阴淫荫{屋子很荫}因姻殷应{应当, 应用}鹰应{应对,响应}莺鹦{鹦鹉,鹦哥}樱{樱桃}英映婴缨营茔	银蝇盈赢	隐颖	饮{饮酒}饮{饮米汤}饮{饮马}寅引印硬迎影萤

韵调声	uŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
t	敦{敦厚}墩沌肫{肫肝}东冬	蹲	董懂	饨{馄饨}囤盾{矛盾, 赵盾}顿钝遁动冻栋洞
tʰ	通囱{烟囱}统	豚同铜桐童瞳	桶捅{捅破了}	臀筒痛
n		农脓浓		嫩弄
l	沦轮笼聋隆	论{论语}仑伦龙	垅	论{议论}拢
ts	尊遵棕鬃{马鬃}宗综{织布机上的综}纵{纵横}纵{放纵}			总怂{怂恿}
tsʰ	村皴{脸皴}聪葱	存丛从{从容}从{跟从}		寸崇
s	孙逊松{松紧}嵩			送宋颂讼
tʂ	中{当中}忠终中{射中}踪钟{钟情}钟{时钟}盅种{种类}	宠		准{批准}准{标准}仲众重{轻重}肿种{种树}
tʂʰ	椿{椿树}春充冲舂{舂米}	唇纯醇酒味醇虫重{重复}		蠢
ʂ				顺诵
ʐ	融蓉{芙蓉}熔	荣戎容绒{鸟兽软毛}		润闰茸{参茸}
k	公蚣{蜈蚣}工功攻{攻击}汞弓躬宫			滚棍贡恭供{供给}拱{拱手}巩{巩固}供{供养,上供}共
kʰ	昆{昆仑}空{空虚}		捆孔	坤困控空{空缺}恐


x	昏婚馄{馄饨}荤夯{打夯}轰{轰出去}烘{烘干}	魂浑{浑浊}混{相混,混沌}虹{彩虹,单用}宏哄{起哄}	哄{哄骗}	弘红洪鸿虹
ø

韵调声	yŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
l		淋{淋漓,淋湿}
tɕ	均钧窘君军郡			菌俊粽
tɕʰ		群裙穷
ɕ	荀殉熏勋薰兄熊雄松胸凶{吉凶}凶{凶恶}	寻旬	损	讯衅{挑衅}循巡笋迅训
ø	晕泳咏	匀云{说云}	允永甬{甬道}勇涌	熨韵运孕雍庸拥用

韵调声	ɑŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	邦浜{一条浜}		榜	棒蚌帮绑谤
pʰ		滂{滂沱}旁傍庞螃{螃蟹}		胖
m	茫忙蟒芒	盲		莽
f	方肪{脂肪}芳妨{妨害}	房防仿{仿效}	纺仿{相似}仿{仿佛}	放访{访问}
t	当{当时,应当}当{当作,典当}		党当挡{阻挡}	荡{放荡}
tʰ	汤螳{螳螂}烫汤	堂棠糖塘	躺踢	趟{一趟}唐
n	囊攮{用刀子攮}
l		狼	朗	郎浪螂廊
ts	赃脏{不干净}	脏{内脏}		葬藏{西藏}
tsʰ	仓苍	藏{隐藏}
s	丧{丧失}桑丧{婚丧}		嗓
tʂ	张章樟	障{保障}瘴{瘴气}	长{生长}涨掌	丈仗杖帐账胀
tʂʰ	场疮菖{菖蒲}窗	长{长短}肠常尝倡{提倡}	厂	昌畅唱
ʂ	商伤	赏晌{晌午}		裳{衣裳}偿上{上山}上{上面}尚
ʐ	壤{土壤}攘嚷	瓤{瓜瓤}		酿让
k	钢{钢刀钝了, 钢钢}冈刚港{港口}缸纲	岗		杠
kʰ	康慷糠		抗	炕扛


x	航杭	行{行列,银行}
ø				昂肮{肮脏}
v	亡芒{麦芒儿}枉	王	网辋{车辋}	往忘妄望旺{兴旺,火旺}汪{一汪水}

韵调声	iɑŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
n		娘
l	粮梁粱	良凉量{量长短}两{几两几钱}		亮谅辆量{数量}
tɕ	将{将来}疆姜礓{礓石}缰{缰绳}姜姓强{勉强}江豇{豇豆}		蒋奖桨	浆僵酱将{大将}匠讲耩{耩地}降{下降}
tɕʰ	羌腔枪	强墙		抢
ɕ	箱厢襄镶香乡饷	详象像{橡橡树}降{降服,投降}		相{互相}湘祥想享相{相貌}向项巷
ø	秧殃阳疡{溃疡}	羊洋烊{融化}杨仰	养痒	央扬样

韵调声	uɑŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
tsʰ		床		闯
tʂ	庄装创桩			壮状撞
ʂ	霜孀双{双生}		爽
k	光桄{一桄线}		广
kʰ	筐眶{眼眶}	狂		旷匡况矿
x	黄慌荒	蝗簧{锁簧}皇	谎	晃{晃眼}

韵调声	əŋ
韵调声	阴平 52	阳平 312	上声 31	去声 33
p	奔锛崩			本笨奔{奔头}
pʰ	喷{喷水}烹膨{膨胀}	喷{喷香,喷嚏}朋彭棚蓬		盆篷捧
m	蒙	盟	懵{懵懂}蠓{蠓虫}	寐闷虻{牛虻}猛孟萌梦
f	分{分开}芬纷焚奋风枫疯讽封峰蜂锋俸缝{一条缝}	坟冯凤逢缝{缝衣服}		翡{翡翠}粉愤忿粪丰奉
t	灯			澄{水浑,澄一澄}登等凳镫邓瞪{瞪眼}
tʰ	吞藤	腾誊疼


l				楞冷
ts	曾{姓}赠			斟憎锃{锃光}
tsʰ		曾{曾经}层		蹭{磨蹭}
s	僧
tʂ	针珍真增征{征求}蒸争筝睁贞正{正月}征		诊	枕{动词}疹镇阵振震拯{拯救}证症侦整郑正政
tʂʰ	撑铛{烙饼用具}撑{椅子撑儿}	沉陈尘澄橙乘承丞橙{橙子}呈程成诚		辰晨臣趁衬惩称{称呼}称{相称}秤{一杆秤}城逞{逞能}
ʂ	森身申伸娠升生牲笙甥声	神绳	审婶	参{人参}深葚{桑葚}沈甚渗{水渗}透肾慎胜{胜任}剩胜{胜败}省{省长}省{节省}盛{盛满了}圣盛{兴盛}
ʐ	仁	壬任{姓}人仍扔		任{责任}纫{缝纫}忍刃认韧
k	跟根更{更换,五更}粳{粳米}庚羹耕	更{更加}	哽{骨哽在喉}	埂{田埂}茎耿梗{埂子}
kʰ	坑		恳垦啃{老鼠啃}	肯
x	很亨	痕恒横{横直}		恨衡横{蛮横}
ø	恩			揞{揞住}
v	纹温瘟翁蚊	瓮文闻	吻	问

韵声	ʌʔ	iʌʔ
p	不	鳖憋闭
pʰ	泼泊{梁山泊}
f	法{方法,法子}
t	獭{水獭}德
tʰ	榻	帖{碑帖,请帖}贴铁
n	纳
l	辣
tsʰ	侧
tʂ	眨{眨眼}
tʂʰ	斥
ʂ	色
tɕ		夹{夹衣}甲胛{肩胛}接夹{夹菜}节结洁
ɕ		瞎蝎歇
k	割葛各搁阁刻{用刀刻}格
kʰ	磕渴刻{时刻}克客


韵声	uʌʔ	yʌʔ
ts	昨
tʂ	桌
tɕ		脚镢{镢头}大锄觉{知觉}
tɕʰ		怯{畏怯}缺鹊{喜鹊}却确
ɕ		薛恤削
k	刮郭国
kʰ	扩{扩充}阔哭括{包括}
