pa	2	31	八
pʰa	2	31	爬
fa	2	31	法發罰
ta	5	24	大
tʰa	2	31	踏塔
tsa	2	31	雜
tsʰa	2	31	擦
tʂa	2	31	閘紮
ʂa	2	31	殺
tʂʰa	2	31	茶插
ma	5	24	罵
na	2	31	蠟辣
pa	3	55	把
ta	2	31	搭達
ʂa	1	45	沙杉
ma	3	55	馬
na	1	45	拉
ta	3	55	打
po	2	31	撥薄剝
pʰo	5	24	破
mo	5	24	磨
pʰo	2	31	婆潑
mo	2	31	磨末
mo	1	45	摸
pu	5	24	布簿步
pʰu	1	45	鋪
fu	5	24	付父富副婦縛
tu	5	24	杜
tʰu	2	31	圖
tsu	2	31	卒足
su	5	24	數
tsʰu	2	31	族
tʂu	5	24	柱住
ʂu	5	24	豎樹
ʐu	2	31	如入肉
tʂʰu	2	31	除鋤出畜
ku	2	31	骨穀
kʰu	5	24	褲
xu	5	24	戶
mu	2	31	木目
nu	5	24	路
u	5	24	霧
pʰu	3	55	譜
fu	2	31	佛福服
tu	2	31	讀毒
tʰu	3	55	土
tsu	1	45	租
su	2	31	宿縮贖
tsʰu	1	45	初
tʂu	2	31	竹燭
ʂu	2	31	叔熟屬
ʐu	3	55	褥
ku	3	55	古
kʰu	2	31	哭
xu	2	31	壺
mu	3	55	母
nu	2	31	奴鹿六綠
u	2	31	吳物屋
fu	3	55	府
tu	3	55	賭
su	3	55	數
tʂu	1	45	豬
ʂu	1	45	書輸
kʰu	1	45	箍
xu	3	55	虎
u	1	45	烏
tʂu	3	55	主
ʂu	3	55	鼠
kʰu	3	55	苦
u	3	55	五武
pi	5	24	幣
pʰi	5	24	屁
ti	5	24	弟遞地
tʰi	5	24	剃
tɕi	5	24	寄記季吉
ɕi	5	24	系戲
tɕʰi	5	24	契器氣
mi	2	31	密
ni	2	31	泥犁梨立栗力曆
i	5	24	藝義意
pi	2	31	鼻筆逼壁
pʰi	2	31	皮匹劈
ti	2	31	笛
tʰi	2	31	踢
tɕi	2	31	集急及吸極積擊
ɕi	2	31	習息惜席錫
tɕʰi	2	31	騎棋七
mi	3	55	米
ni	3	55	李
i	2	31	蟻移姨一益
pi	3	55	比
ti	1	45	低
tʰi	1	45	梯
tɕi	1	45	雞饑
ɕi	1	45	西希
tɕʰi	1	45	溪
i	1	45	衣
tɕi	3	55	幾
ɕi	3	55	洗喜
tɕy	5	24	鋸句劇
ɕy	2	31	徐
tɕʰy	2	31	渠曲
ny	2	31	律
y	5	24	遇芋玉
tɕy	2	31	橘菊局
ɕy	3	55	許
tɕʰy	1	45	區
ny	3	55	女呂
y	2	31	魚余裕育浴
tɕy	3	55	舉
tɕʰy	3	55	取
y	3	55	雨
pai	5	24	拜敗
pʰai	5	24	派
tai	5	24	袋帶
tʰai	2	31	台
sai	2	31	塞
tsʰai	5	24	菜
ʂai	5	24	曬
tʂʰai	2	31	柴
kai	5	24	蓋戒
kʰai	1	45	開
