巴	ba1	向上求：我们父母不行，就一心~孩子。（培养孩子使之有出息）
扒	ba1	仔细地一个一个地数：单位里就那么几个人，我~~就~外来了。
扒虎子	ba1 hv3 zz3	蒙面的强盗：晚上~到你家扒东西，白天他还能跟你说话，他晚上把扒虎帽带上，只露个眼睛。
把	ba3	动词，给：钱拿~他。
把信	ba3 xien5	给消息：他家老子死也没~把我，我去做呢啊？
笆斗	ba1-5 deu3	盛物品的一种容器：我们家里粮食有好几~呢。
罢	ba5	阻止别人（做某事）：我家老弟兄们都讨厌我，他们好几个婚姻都要我~得了。
百+叶	boh7-bu1 ih7	豆制品又叫千张：我开始烧饭的时候不会烧，不晓得~搞（跟）青菜怎么烧法子。
伯伯	bae1 bae1	父亲：老弟兄属我家~体面。（长得标志）
摆色	bae3 seh7	炫耀：你不能往边上去去嘛，蹲（在)屋中心抱个臭脚~啊！
背得住	bei1 deh7 zv5	吃得消：孩子这么小，生活（活计）这么重能~吗？
背心衫	bei5 xien1 saen1	背心：我穿的~好几年了，穿出通（洞）外来了。
备举生	bei5 jy3 sen1	不是正式录取的学生：他考高中考的是个~。
饱真	bo3 zen1	饱满：今年稻子好，蛮~的。
扳	baen1	①弄倒，拆掉，推翻：三姨家房子~得了。②争执：他就欢喜搞（跟）我~，搞(跟)我蛮。
板	baen3	硬：沤田里水放得了，太阳一照田就~了。
板逸整整	baen3 ih7 zen3 zen3	很平整：他仔细呢，衣裳洗过了，叠得~。
办	baen5	来不及（做某事）：你来我高兴，我请还请不~你呢，哪能把你走啊？（我请还来不及呢）
半半拉拉	bun5 bun5 la1 la1	不完整：事情做得~的，他就跑了走了。
半中间-	bun5 zon1 gaen1	中间：大桌子往堂屋~一摆。
本色	ben3 seh7	朴实，淳朴：我家小丫头~呢，不像人家妖魔古怪（怪里怪气）的。(穿着朴素大方，不穿奇形怪状的衣服）
半钝	bun5 den5	说话做事不通情达理：我不欢喜搞她共事，她蛮~的。
半钝拉叽	bun5 den5 laeh7 ji1	说话做事不通情达理：老奶奶~的，要死了，光景。
搬楦子	bun1 xiun5 zz3	口头争执：他们小两个人（小两口）大概家去（回家）又~了。
本历	ben3 lih7	农历：今个~多晚啊？
本淡话	ben3 daen5 hua5	没经大脑考虑的：他也说的~，没想那么多。
帮	ban1	偏旁：“沤”就是水~个“区”字。
帮边	ban1 bin1	沾边；靠边：那个台湾老头子家来，三姨她们也没捞到~。
膀子	ban3 zz3	胳膊：小二子把个~跌下来了。
梆梆大大	ban3 ban3 da5 da5	（身体）壮实：那个小留扣子养得~的。
棒头	ban5 teu2	玉米：今年田里~长得不行。
迸	bon5	相当于程度副词“很”：我们圆子面晒得~干。
八月半	baeh7 yeh7 bun5	八月十五：今年~不晓得下不下雨。
钵子	buh7 zz3	盛饭或菜的小盆：我家那个小~用多少年，尕尕（一点儿）没坏。
薄=	bah7	刻~：我家五妈待人也~呢，我们孩子去，不要想吃到东西。
驳	bah7	反~：他说话，我会~他。
箔	bah7	为死去的人烧的一种冥钱，用金色或银色的纸叠成的元宝，象征阴间的黄金、白银：三姨买的~，我买的轿子，到坟上烧得（掉）了。
薄=屎塘嘴	bah7 sz3 tan2 zuei3	会讲刻薄、难听话的嘴巴：那个二嫂子是个~。
北大边	boh7 da5 bin1	北边：他家家就在小桥~。
白净净	boh7 jien5 jien5	白白的，一般用来形容人的皮肤：小李月皮子（皮肤）~的，长得不丑（好看）。
白	boh7	~用别人：我家孩子去吃他一顿饭，我也不~她。
不住	beh7 zv5	不断：他家~地找我们麻烦，我们没得能力了。
不丑	beh7 ceu3	很好；相当不错：你家新娘子长得~啊，体面（漂亮）呢。
不识赦	beh7 seh7 sa5-3	没有认识到自己的愚蠢之处；不精明：他~，往前冲。
不大	beh7 da5	不太；不十分：我搞（和）他们~罗嗦。
不鬬	beh7 deu5	关系恶劣：我搞（跟）他根本就~。
不丢不睬	beh7 dieu1 beh7 cae3	不理睬：我十二年没去上海，过后我去他也~的。
不掂不实	beh7 din1 beh7 seh7	疯癫，不稳重：那个小二子有点不~的。
不脱	beh7 tuh7	不断：他~地打电话催我家大刚去。
不看见	beh7 kaen5 jin0	看不见：我家父亲眼睛~，我就挑家里大梁了。
不会得	beh7 huei5 deh7	不可能：我家大军~做这个事的。
不问	beh7 uen5	不管：像我要做呢，你家老爷从来~我。我要做呢，就做呢。
比	bi3	举：我~个例子把你听，你就理解了。
表家-	bio3 ga1	相互之间有表亲的关系，称彼此为~：广大爷是我~，他家是舅舅家，我家是赔子家。
边前	bin1 qin2	跟前：鱼就在~，他就是不动筷子。
扁落落	bin3 lah7 lah7	形状扁扁的。那个小丫头长得~的，大块头（身躯)。
便当	bin5 dan1	方便；容易：现在有车子了，上哪块~来事（十分方便)。
变天	bin5 tin1	阴雨天：这个几天~，没捞到到田里做生活（活计）。
变现	bin5 xin5	兑现：我家大爷说话也不~，说把一百把我家，结果也没把。
病病残残	bien5 bien5 caen2 caen2	身体不好，多病。四爷病病残残，哪个把他在眼里啊？
别的	bih7 dih7	不然：不是他生病，~我们好得多呢。
鼻梁骨	bih7 lian2 gueh7	鼻梁：爹爹说这个小姑娘~太低。
婄	bv1	姑母：小三~也跟我闹过一腔（一段时间)呢。
补报	bv3 bo5	补偿、报答：我们没得什么~他们的，就家里长点东西，带带把他们。
怕丑	pa5 ceu3	害羞；不好意思：我家小~，拿不出。
爬得	pa2 deh7	除去：放点个石灰粉到茅缸里，把味道~。
怕的	pa5 dih7	可能：那个孩子活着，~要有四十大几了。
派道	pae5 do5	应该：你说她一个没出门的姑娘~这个样子做吗？
派调	pae5 dio5	派头：大爷说我是大爹爹，我要有大爹爹的~。
泡灰	po1 huei1	草木灰：用~滤水洗澡治她那个病。
泡露露	po1 lv5 lv5	充满了水分，看上去很鲜嫩：那个孩子小时候养得多好啊，~的，哪个看见都夸。
刨	po2	用筷子把饭快速地从碗里夹到嘴里：他吃饭几口头一大碗饭就~得了。
跑平反	po3 pien2 faen3	为躲避兵乱而逃亡别处：我们小时侯，国民党中央军来了，就~了。
攀	paen1	~比：小二子会~住（着）哥哥呢。
𨂝	paen2	在水里或泥泞的路上走：雨那么大，孩子也~家来。
盘	pun2	弄；玩弄：他从小就欢喜~水。
滂	pan1	浮在水面上：四只鸭子全被药死了，~在河里，伤心呢。
旁	pan2	其余；别：除了上姨娘家，孩子~的没落（地方）去。
胖牛-牛-	pan5 eu2 eu2	胖乎乎：小卫东小时候养得~的。
胖大虎马	pan5 da5 hv3 ma3	胖乎乎的样子：我家大军什么时候能养个~地家来就好了。
胖大	pan5 da5	像你这个壳子（骨架）就派再~些才好看呢。
棚布	pon2 bv5	用来苫棚子的油布：我就靠卖~把债还得了。
捧牌子	pon3 pae2 zz3	人死后，后人将牌位供在家里，一般三年以后不在供奉，要将牌位撤掉，称这种撤掉牌位的仪式为~：我家大外婆奶奶~的时候，我们又出钱的。
㩧	pah7	吸；用嘴接住：你撂一块骨头，这个小狗能用嘴~住。
薄-刀	pah7 do1	刀：我家马上要买一把~丢家里用用。
泼泼叽叽	puh7 puh7 ji1 ji1	嘴里不干不净的：他嘴里说话总是~的。
泼天漫地	puh7 tin1 mun5-muh7 di5	漫天遍地：那年发大水这块塔~的全是水。
泼车	puh7 cei1	一种古老的水车：我们家过去就是那个大~打水。
泼绰	puh7 cah7	足够而有多余：我们做事，菜东西全蛮~的。
拌+了命	pun1-puh7 la1 mien5	拼命：小马来麻将有瘾呢，~地要找他来，找你来。
拂-	peh7	（把身上的灰尘）向外拍打出去，引申为推谢（责任）：再守我找他，他直~直~地不承认了。
批榜	pi1 ban3	上榜公布：到~的时候，又没得我的名字。
坯舍子	pi1 sei3 zz3	倚着正房搭建的不是十分正规的小房子：我们那个时候住的净是~，哪何有正正规规的房子把你住啊？
皮拉瓜	pi2 la1 gua1	皮肤松弛的样子：你望她一夜觉没睡，都~的了。
痞咑	pi3 da1	痞里痞气的：他家那个孩子不学好，有点个~~的。
屁股头	pi5 gv3 teu2	臀部：这个丫头~不小。
飘	pio1	轻描淡写地说：他在我跟前~了一句，意味着想要米。
嫖龙画虎	pio2 lon2 hua5 hv3	吃喝嫖赌：你有钱整天~的，多少钱也背不住用。
片片子	pin5 pin5 zz3	片：把胡萝卜切成~。
拼住	pien1 zv5	强烈要求别人伙同自己做某事：他就要~我搞（跟）他一块去。
平班	pien2 baen1	平辈：我们~人不讲究这些礼节。
平常无事=	pien2 can2 v2 sz5	平常的时候：~的时就多来玩玩吧！
平绒	pien2 lon2	大绒：我结婚的时候就是~布做的个褂子。
平脚板	pien2 jiah7 baen3	平足：三爷当年就是因为~没当得成兵。
平心细语	pien2 xien1 xi5 y3	和声细语：三爷说：“从来没听小二子~说句话”。
蒲草	pv2 co3	芦苇：我们小时还用~打蒲包。
蒲窠	pv2 ku1	芦苇丛：鬼子一来，那些男子汉就藏到~去。
铺板	pv5 baen3	床板：我家~拿把他了，别的（不然）他在学校里难看啊。
铺场	pv5 can3	床铺：我家家里~现成的，你就蹲我家睡。
麻布囊子	ma2 bv5 lan3 zz3	编织得很稀松的袋子：等我们再带他去看医生，发现他肺子搞（跟）~样子。
麻麻亮	ma2 ma2 lian5	（天）微亮：天~的时候我们就出发了。
马叉	ma3 ca1	无目的地四处闲逛：我家宝宝就要你带他~才好过。
马桶	ma3 ton3	供大小便使用的有盖的木桶：我家爹爹用我们的~，我们从来不嫌。
马夹袋子	ma3 gaeh7 dae5 zz3	塑料袋：东西我马上拿个~装起来把你带了走。
马延	ma3 in2	马上：你等下子，我~就来。
磨	mu2	折~：我是要病把我~成这个样子的，我年轻的时候也不是这个样子的。
摩托卡	mu2 tah7 ka3	摩托车：他买了个新的~。
□	mu5	量词，圈：临走的时候又散得一~烟。
眉心骨	mei2 xien1 gueh7	两眉宇之间的地方：爹爹说她~那块塔有点个凹。
毛竹批子	mo2 zoh7 pi1 zz3	把毛竹剖开后的扁片：用~把鸡圈围围。
毛仓纸	mo2 can1 zz3	用竹纤维制成的纸，淡黄色，适合用毛笔书写，也用作冥钱：大妈家亲的净来的那个~，也没得人来钱（给钱）。
毛头	mo2 teu2	粗毛竹：我家房梁是~担的。
毛人	mo2 len2	民间谣传的一种怪物：一说水怪~来了，他们家都吓得不得过身。
毛剌剌	mo2 laeh7 laeh7	毛很多看上去不是很舒服：你家四妈第一次到我家大舅家带的那个毛小鸡，~的，我家大舅妈有点个不高兴。
毛剌煞	mo2 laeh7 saeh7	毛毛拉拉的样子。
毛巾衫	mo2 jien1 saen1	棉线编织的上衣：小二子就穿那么一件~，马上放学家来不冷嘛！
毛雨子	mo2 y3 zz3	小雨：外面下小~了。
矛盾	mo2 den5	毛病：发现~的时候，已经太迟了，送到医院就不行了。
茅缸	mo2 gan1	厕所：我家~那个位置地理好呢。
冇	mo3	漏掉；没有：这个次小二子感冒挂水又~得三百多块。
貌样	mo5 ian5	模样：这个姑娘~长得可以。
冒不投空	mo5 beh7 teu2 kon1	突然地：他~来了，我们也没准备。
冒大汗	mo5 da5 haen5	表示十分惊讶：你~呢！这个事情你也能做吗？
冒汗	mo5 haen5	表示十分惊讶：喊他爸爸，对嘛？~呢！
冒冒	mo5 mo5	突然：他~地生这场病，我们一尕心理准备也没得。
满满当当	mun3 mun3 dan1 dan1	满满的：一箱子鸡蛋装得~。
慢中	maen5 zon1	马上：我~来，你等一下子。
蛮不𠾐咚	maen2 beh7 lon2 don1	蛮不讲理：这个孩子从小就~的。
蛮	maen5	我蛮欢喜她的。
馒头	mun2 teu2	包子：我家过年~蒸得比较迟。
满平满	mun3 pien2 mun3	又满又多。他弄个满平满的一碗粥。
门面付差	men2 min5 fv5 cae1	开门过日子要应对的人情往来：我们~一下来也有不少呢。
门道	men2 do5	①门路：他~多，你不能去找他嘛？②窍门；技巧；周密而巧妙的计谋：我们一尕~没得。③本领；技能：这个生活也有~呢。
门对子	men2 dei5 zz3	对联：过年哪家不贴~啊？
门头子	men2 teu2 zz3	①大门上边牌楼式的建筑：他家那个~弄得好呢。②借指同一个大家族：他算下帐来搞我家是一个~里的。
门槛	men2 kaen3	①指门第：他家~子高。②窍门；门路：我家大爷~子精呢。
忙忙喳喳	man2 man2 ca1 ca1	忙忙碌碌：我们一到寒天就~，没得闲。
朦胧大睡	mon2 lon2 da5 suei5	迷迷糊糊地睡觉，不过问其他事情。她家爸爸把她一狠，她气了朦胧大睡。
莫	maeh7	否定副词，不要：你~说这个样子说也是蛮有道理的啊。
摸	mah7	寻找：你怎么能~得着我家的啊？
摸索	mah7 sah7	做事动作慢，效率低：他家人做事都会~。
䙏衫子	bah7-mah7 saen1 zz3	背心：他穿个~就外去了。
麦穰草	moh7 lan2 co3	小麦秸杆晒干的草：我们小时侯就用那个~搓绳子。
没得	meh7 deh7	①没有：你有~啊？②不如：我哪有你好啊，我~你好啊？③丢失：东西叫我弄~了。
没得了	meh7 deh7 lio3	不得了：~啊，你竟敢打老子了。
没底	meh7 di3	用来形容数量极多：事情~，我哪里有空管你啊？
没得底	meh7 deh7 di3	没有尽头，形容数量多：来人过去~，没得个消停的时候。
迷头糊脑	mi2 teu2 hv2 no3	混混恶恶：整天就这么~地打打麻将，不正经做事。
米面	mi3 min1	用碎大米磨制成的面粉：弄点~做米饭饼。
米䅟	mi3 caen3	一种草本植物的种子，可以食用：60年的时候~都没得吃。
缈缈摸摸	mio3 mio3 mah7 mah7	隐隐约约：他~地说了几句，我又没听清。
面	min1	面条：我们中午就买点~下下吃。
棉花钵	min2-1 hua1 buh7	给棉花下秧的一种农具：他们家来脱~的。
棉毛裤	min2-1 mo2 kv5	贴身穿的衬裤：我买了两条~。
棉毛衣子	min2-1 mo2 i1 zz3	贴身穿的内衣：把~洗洗再穿。
明人	mien2 len2	聪明人：他也是个~。
名堂	mien2 tan2	事情；东西：我们也要弄点个~呢。
名堂头子	mien2 tan2 teu2 zz3	事情；东西：你~多呢，反正没好样子。
明光	mien2 guan1	透明发亮：我一望他腿怎么~~的啊？
明六冲	mien2 loh7 con1	一种迷信说法，丈夫比妻子年龄大六岁，两人不合，不相容：人家说~，他家大六岁不是蛮好的吗？
明间	mien2 gaen1	靠近外面的房间，多指客厅：我家~里只丢一张大桌子和一个条台。
飞子	fei1 zz3	票据：把个~把我（给我一张票)。
费工拉事	fei5 gon1 laeh7 sz5	费事，费时间：我不欢喜弄那个东西，~的。
肺子	fei5 zz3	肺：二爷~不好，生过~病的。
反关	faen3 guaen1	反正：~我不怕他们，他们也不敢惹我。
犯倔	faen5 jyeh7	不顺从；不听话：今个这个机器不晓得怎么又~了。
饭米糁	faen5 mi3 sv5	饭米粒：把碗里~吃干净了。
坟茔摊子	fen2 ien2 taen1 zz3	坟地：我家田那块垛（那里），有个~，一个人在那块有点吃吃怵怵的。
坟茔头	fen2 ien2 teu2	坟上面加的一个大土球：我挖了两个~把老三搬上去。
粪桶	fen5 ton3	大的塑料桶：我家两个~在你家啊？
方	fan1	量词，平方：我们一个人占地多少~啊？
方展展	fan1 zin3 zin3	方整：我挖了一块~的泥上来。
方子	fan1 zz3	药方：今个医院里打~的人多得不得了。
房	fan2	家族的分支：我家父亲是大~。
风头	fon1 teu2	迎着风向的地方：你在~里洗衣裳，水马上就凉了。
风车	fon1 cei1	用风力打水的水车：我们小时候老踏~呢。
封钉	fon1 dien1	死人放进棺材后用钉子封起棺材称封钉：~的时候儿子要喊妈妈呢，要哭呢。
发作	faeh7 zah7	呵斥；批评：他生气就~人。
