#漢字	音標	解釋
□	tɔ1	~菜
□	man1	~~子:小木碗
□	ka3	~古 脾性古怪
□	tʂɵ3	~故子:尋藉口
□	tʰou3	~一水
□	kɯ5	~蚤
□	niŋ1	一~~:一點
□	tɕʰiou3	佯~不睬
□	ʂɔ3	嘮叨、缺乏頭腦
□	pʰiɵ5	布幅:~寬多少
□	kʰɯ5	弄、幹
□	piɔ5	比、較:~著幹、~上勁了
□	pʰu1	沸溢:鍋~了
□	tɕʰiou3	男陰
□	tʂʰɔ3	瘋，傻:~子
□	tsʰu3	看
□	ʂuaŋ3	縮，退:見了人就往後~、手~到袖筒裏
□	tiaŋ3	老母~~:母麻雀
□	piɵ5	裂:地~了縫子了
□	pia1	貼:~—張畫
□	maŋ1	身體渾圓結實:~實、~娃娃
□	laŋ1	遠距離投擲:~毬
□	liou5	金~子:金戒指
□	sou3	鬆動，抖動:~火、牛~毛
㚇	tsuŋ1	聚:都~到一搭里
㚷	nɛ3	
㞎	pa3	~屎
㧫	ar3	棄:~掉了
㬤	tɕʰi5	
㭋	paŋ5	
㯱	pʰɔ1	鬆軟虛蓬:被子曬得~~的
㱟	pʰi1	~開
㷅	tʂʰɔ3	
㷅	tʂʰa5	~豬食
䂿	tʰa5	用碓擣:~蒜
䌥	iŋ3	~被
䍽	li5	𦎠~
䏄	ti3	耳膿:淌耳~
䐈	tʂʅ5	油脂變質味:~膩子味
䙡	kʰuei5	繩~子
䟩	liɵ5	躲避:~到一傍個去了
䠪	tuan5	追趕、攆走
䫂	tɛ3	
䳓	lɔ3	鴜~
一	i5	
丁	tiŋ1	
七	tɕʰi5	
丈	tʂaŋ5	
三	san1	
上	ʂaŋ5	
下	ɕia5	
不	pu5	
丐	kɛ5	
且	tɕʰiɵ3	
丕	pʰi1	
世	ʂʅ5	
丘	tɕʰiou1	
丙	piŋ3	
丞	tʂʰɵŋ3	
並	piŋ5	
丫	ia1	
中	tʂuŋ1	
中	tʂuŋ5	~了
丰	fɵŋ1	
串	tʂʰuan5	
丸	van3	
丹	tan1	
主	tʂu3	
乃	nɛ5	
久	tɕiou3	
之	tʂʅ1	
乍	tʂa5	新來~到
乎	xu1	
乏	fa3	
乓	pʰaŋ1	
乖	kuɛ1	~娃娃
乖	kuɛ3	刁鑽、乖戾
乘	tʂʰɵŋ3	
乙	i5	
九	tɕiou3	
乞	tɕʰi3	
也	iɵ3	
乳	ʐu3	
乾	kan1	
乾	tɕʰian3	
亂	lan5	
了	liɔ3	~不得
予	y3	
事	ʂʅ5	~情
事	sɿ5	本事
二	ar5	
云	yŋ3	
互	xu5	
五	vu3	
井	tɕiŋ3	
亙	kɵŋ3	
