#漢字	音標	解釋
□	ou1	婆~:老太太
㸆	kʰau5	
一	iɘʔ7	
丁	tiəŋ1	
七	tɕʰiɘʔ7	
万	uan5	
丈	tsaŋ5	
三	sɛ̃1	
上	saŋ5	
下	ɕia5	
与	y3	
丐	kai5	
丑	tsʰou3	
專	tsuan1	
且	tɕʰiɛ3	
世	sɿ5	
丘	tɕʰiu1	
丙	piəŋ3	
叢	tsʰuŋ2	
東	tuŋ1	
絲	sɿ1	
丞	tsʰɤŋ2	
丢	tiu1	
兩	liaŋ3	
嚴	iã2	
喪	saŋ1	
个	kɤ5	
丫	ia1	
中	tsuŋ1	
丰	fɤŋ1	
串	tsʰuan5	
臨	lin2	
丸	uan2	
丹	tɛ̃1	
爲	ui5	
主	tsu3	
麗	li5	
舉	tɕy3	
久	tɕiu3	
義	i5	
之	tsɿ1	
烏	u1	
乎	xu1	
乏	fa2	
乒	pʰiəŋ1	
乓	pʰaŋ1	
喬	tɕʰiau2	
乖	kuai1	
乘	tsʰɤŋ2	
乙	i3	
九	tɕiu3	
也	iɛ3	
習	ɕiɘʔ7	
鄉	ɕiaŋ1	
書	su1	
買	mai3	
亂	luan1	
乳	ʒu3	
乾	tɕʰiã2	
了	liau3	
爭	tsɤŋ1	
事	sɿ5	
二	ɚ~ɭ5	
于	y2	
虧	kʰui1	
云	yn2	
互	xu5	
五	u3	
井	tɕiəŋ3	
亘	kən5	
亞	ia5	
些	ɕiɛ1	
亡	uaŋ2	
亢	kʰaŋ5	
交	tɕiau1	
亥	xai5	
產	tsʰɛ̃3	
畝	mu3	
享	ɕiaŋ3	
京	tɕiəŋ1	
亭	tʰiəŋ2	
亮	liaŋ5	
親	tɕʰin1	
人	ʒən2	
億	i5	
仁	ʒən2	
仆	pʰu2	
仇	tsʰou2	
今	tɕin1	
介	tɕiɛ5	
仍	ʒɤŋ2	
从	tsʰuŋ2	
仑	lun2	
倉	tsʰaŋ1	
仔	tsɿ3	
他	tʰa1	
