#漢字	音標	解釋
□	nɐm31	软、熟烂
□	lam33	跨过
□	kʰɐn33	不平整，刀卷了刃
□	lɐp3	套上
□	kʰɐp3	盖，动词
□	hɐt3	吃
□	mɐk3	～掐菜
□	ɬa24	撒
□	nɐm24	蘸汁水
□	hɐm24	磕到
䉲	mit2	
一	ɐt3	
丁	tɐn45	
七	tʃʰɐt3	
万	man31	
丈	tʃaŋ33	
三	ɬam45	
上	ʃɛŋ31	～山
下	ha31	底～
不	pɐt3	
与	u24	
丐	kʰui33	
丑	tʃʰɐu24	
專	tʃun45	
且	tʃʰɛ24	
丕	pʰi45	
世	ʃɐi33	
丘	hɐu45	
丙	pɐn24	
業	nip3	
叢	tʃʰoŋ33	
東	toŋ45	
絲	ɬi45	
丞	ʃɐn33	
丟	tiu45	
兩	lɛŋ24	
嚴	nim31	
喪	ɬaŋ33	～失
喪	ɬaŋ45	婚～
个	ko33	
丫	a45	
中	tʃoŋ33	打～
中	tʃoŋ45	当～
丰	foŋ45	
串	tʃʰun33	
臨	lɐm33	
丸	un33	
丹	tan45	
爲	uɐi31	行～
爲	uɐi31	～了
主	tʃu24	
丽	li31	
舉	ku24	
乃	nai24	
久	kɐu24	
么	mo45	
義	ȵi31	
之	tʃi45	
烏	u45	
乍	tʃa33	
乎	fu45	
乏	fat2	
樂	lak24	快～
樂	lak24	音～
喬	kʰiu33	
乖	kuai45	
乘	ʃɐn31	万～(之国)
乘	ʃɐn33	～法
乙	it3	
乜	mɛ33	
九	kɐu24	
乞	hɐt3	
也	iɛ24	～是
習	tʃʰɐp2	
鄉	hɛŋ45	
書	ʃu45	
買	mai24	
亂	lun31	
乳	ȵui24	
乸	na24	
乾	tʃʰin33	
了	liu24	
爭	tʃɛŋ45	
事	ʃi31	
二	ȵi31	
于	u33	终～
于	u45	姓～
亏	kʰuɐi45	
云	uɐn33	
互	fu31	
五	ŋ̍24	
井	tʃɐn24	
亞	a33	
些	ɬɛ45	
亡	moŋ33	
交	kau45	
亥	hui31	
亦	ɐt2	
產	tʃʰan24	
亨	hɐn45	
畝	mɐu24	
享	hɛŋ24	
京	kɐn45	
亭	tʰɐn33	
亮	lɛŋ31	
親	tʃʰɐn33	～家
親	tʃʰɐn45	母～
人	ȵɐn33	
什	ʃɐp2	
仁	ȵɐn33	
仅	kɐn24	
仆	pok2	
仇	tʃʰɐu33	恩～
仇	kʰɐu33	姓～
今	kɐm45	
介	kai33	
仍	iɐn33	
从	tʃʰoŋ33	跟～
仑	lun31	
倉	tʃʰaŋ45	
仕	ʃi31	
他	tʰa45	
仗	tʃaŋ33	打～
付	fu31	
仙	ɬin45	
代	tʰui31	
令	lɐn31	
以	i24	
儀	i33	
仰	iɛŋ24	
仲	tʃoŋ31	还/再
仲	tʃoŋ33	伯～
件	kʰin31	
价	ka33	
任	ȵɐm31	姓～
任	ȵɐm31	责～
份	fɐn31	
仿	foŋ24	模～
企	kʰi24	
伊	i45	
伍	ŋ̍24	
伏	fok2	
伐	fat2	
休	hɐu45	
众	tʃʰoŋ31	
优	iɐu45	
伙	fo24	
會	ui31	开～
傘	ɬan24	
偉	uɐi24	
傳	tʃun33	～记
傳	tʃʰun33	流～
傷	ʃɛŋ45	
倫	lɐn33	
僞	ŋɐi24	
伯	pʰɛk24	
估	ku45	
伴	pʰun31	
伶	lɐn33	
伸	ʃɐn45	
伺	tʃʰi31	
似	tʃʰi33	
但	tʰan33	
位	uɐi31	
低	tɐi45	
住	tʃʰu31	
佐	tʃo24	
佑	iɐu31	
体	tʰɐi24	
何	ho33	
佘	ʃɛ33	
余	u33	姓～
余	u33	多～
佛	fɐt2	
作	tʃak24	工～
佞	lɐn33	
你	ni24	
佢	ku33	
佣	ioŋ45	
佩	pʰui33	
佬	lɐu24	
佯	iɛŋ33	
佳	kai45	
使	ʃi24	大～
使	ʃɐi24	好～
侃	hun24	调～
侄	tʃʰɐt2	
侈	tʃʰi24	
例	lɐi31	
侍	tʃʰi31	
侗	toŋ31	
供	koŋ33	上～
供	koŋ45	～应
依	i45	
侣	lu24	
僥	hiu24	
偵	tʃɐn45	
側	tʃʰɐt3	两～
僑	kʰiu33	
儂	noŋ33	
侮	mu24	
侯	hɐu33	
侵	tʃʰɐm45	
便	pʰin31	方～
便	pʰin33	～宜
促	tʃʰok3	
俄	ŋo33	
俅	kʰɐu33	
俊	tʃɐn33	
俏	tʃʰiu33	
俐	li31	
俑	ioŋ24	
俗	tʃʰok2	
俘	fu45	
保	pɐu24	
俞	u33	
信	ɬɐn33	
倆	lɛŋ24	
儉	kin33	
修	ɬɐu45	
俯	fu24	
俱	ku33	
俸	foŋ33	
倍	pʰui31	
倒	tɐu33	～挂
倒	tɐu24	～塌
倔	kʰuɐt2	
倘	tʰaŋ24	
候	hɐu31	
倚	i24	
借	tʃɛ33	
倡	tʃʰɛŋ33	
倦	kʰun33	
倪	ŋɐi33	
倭	uo45	
債	tʃai33	
值	tʃʰɐt2	
傾	kʰɛŋ45	
假	ka33	放～
假	ka24	真～
偈	kʰɐn33	
偎	uɐi31	
偏	pʰin45	
偕	hai33	
做	tʃu33	～工
停	tʰɐn33	
健	kin33	
偶	ŋɐu24	
偷	tʰɐu45	
償	ʃɛŋ33	
傀	kʰuɐi33	
傅	fu31	
傍	pʰoŋ33	
儲	tʃʰu24	
催	tʃʰui45	
傲	ŋau31	
傻	ʃo33	
像	tʃɛŋ31	
僚	liu33	
僵	kɛŋ45	
僻	pʰɐt3	
儒	u33	
儡	lui24	
儿	ȵi33	幼～
允	uɐn24	
元	un33	
兄	fɐn45	
充	tʃʰoŋ45	
兆	tʃʰiu31	
先	ɬin45	
光	koŋ45	
克	hak3	
免	min24	
兌	tui33	
兔	tʰu33	
党	taŋ24	
兜	tɐu45	
入	iɐp2	
全	tʃʰun33	
八	pat24	
公	koŋ45	
六	lok2	
蘭	lan33	
共	kʰoŋ31	
關	kuan45	
興	hɐn33	高～
興	hɐn45	时～
兵	pɐn45	
其	kʰi33	
具	ku33	
典	tim24	
兹	tʃi45	
養	iɛŋ24	
兼	kim45	
獸	ʃɐu33	
內	nui33	
冇	mɐu24	没有
岡	kaŋ45	
冊	tʃʰɛk24	
再	tʃui33	
冒	mau31	
冕	min24	
寫	ɬɛ24	
冚	kʰɐp3	
軍	kuɐn45	
農	noŋ33	
冠	kun33	夺～
冠	kun45	衣～
冤	un45	
冥	mɐn33	
冬	toŋ45	
馮	foŋ33	
冰	pɐn45	
冲	tʃʰoŋ45	～水
决	kʰut3	
况	kʰoŋ31	
冶	iɛ24	
冷	lɛŋ24	
凍	toŋ33	
冼	ɬin24	
淨	tʃʰɐn31	
凄	tʃʰɐi45	
准	tʃɐn24	
凉	lɛŋ33	
凋	tiu45	
凌	lɐn33	
減	kam24	
湊	tʃʰɐu33	
凝	nɐn33	
几	ki24	老～
几	ki45	茶～
凡	fan33	
鳳	foŋ33	
凭	pʰaŋ33	
凭	pʰɐŋ33	依～
凰	uoŋ33	
凳	taŋ33	
凶	hoŋ45	吉～
凹	nɐp3	
出	tʃʰɐt3	
擊	kɐt3	
函	ham33	
鑿	tʃok2	开～
刀	tɐu45	
刁	tiu45	
刃	ȵɐn31	
分	fɐn31	本～
分	fɐn45	划～
切	tʃʰit3	一～
刊	hun45	
刎	mɐn24	
划	uɛk24	～拨
列	lit2	
劉	lɐu33	
則	tʃak3	
剛	kaŋ45	
創	tʃʰaŋ33	～造
初	tʃʰo45	
刪	ʃan45	
判	pʰun33	
刨	pʰau33	～皮
利	li33	
别	pit2	离～
刮	kuat24	
到	tɐu33	
制	tʃɐi33	
刷	tʃʰat24	
券	kin24	
刹	ʃat24	
刺	tʃʰi33	
刻	hak3	时～
刻	hak3	雕～
劊	uai31	
剁	to33	
劑	tʃɐi45	
剃	tʰɐi33	
削	ɬɛk3	剥～
削	ɬɛk3	～皮
前	tʃʰin33	
剮	kua24	
劍	kim33	
剔	tʰɐt3	
剖	pʰɐu45	
剜	un45	
剝	pok3	
劇	kʰɐt2	
剩	ʃɐn31	
剪	tʃin24	
副	fu33	
割	kut24	
剿	tʃiu24	
劈	pʰɐt3	～柴
劏	tʰaŋ45	
力	lɐt2	
勸	hin33	
辦	pʰan31	
功	koŋ45	
加	ka45	
務	mu31	
劣	lit2	
動	tʰoŋ31	
助	tʃʰu31	
努	nu24	
劫	kip3	
勵	li31	
勁	kɐn33	干～
勞	lɐu33	
勢	ʃɐi33	
