#漢字	音標	解釋
#簡稱	/	兩分
#全稱	/	兩分
#聲母	/	
#韻母	/	
#聲調	/	None
#版本	/	None
#錄入人	/	
#參考資料	/	
#說明	/	來源：<a href=http://yedict.com/zslf.htm>兩分查字</a><br>說明：可以輸入“雲龍”或“yunlong”查到“𱁬”
〇	乙	
㐀	guanheng	
㐀	艹一	
㐀	卝一	
㐁	hengkou	
㐁	一囗	
㐁	一人	
㐂	qiqi	
㐂	七七	
㐃	sishu	
㐃	厶丨	
㐄	shiyi	
㐄	十乙	
㐅	piena	
㐅	丿丶	
㐆	changyi	
㐆	厂乙	
㐇	jiuyi	
㐇	九乙	
㐈	ruyi	
㐈	入乙	
㐉	dingyi	
㐉	丁乙	
㐊	shiyi	
㐊	士乙	
㐋	tuyi	
㐋	土乙	
㐌	renye	
㐌	人也	
㐍	zhaoyi	
㐍	爪乙	
㐎	wenyi	
㐎	文乙	
㐏	wuyi	
㐏	五乙	
㐐	nuyi	
㐐	奴乙	
㐑	dongyi	
㐑	冬乙	
㐒	zhaoyi	
㐒	召乙	
㐓	keyi	
㐓	可乙	
㐔	eryi	
㐔	亠乙	
㐕	youyi	
㐕	由乙	
㐖	jiyi	
㐖	吉乙	
㐗	laoyi	
㐗	老乙	
㐘	miyi	
㐘	米乙	
㐙	douyi	
㐙	豆乙	
㐚	wuyi	
㐚	吾乙	
㐛	youyi	
㐛	佑乙	
㐜	qiujiu	
㐜	求九	
㐝	juyi	
㐝	拘乙	
㐞	qiyi	
㐞	其乙	
㐟	feiyi	
㐟	非乙	
㐠	ruyi	
㐠	乳乙	
㐡	jiuda	
㐡	九大	
㐢	fuyi	
㐢	浮乙	
㐣	kuyi	
㐣	庫乙	
㐤	jiuzhen	
㐤	九真	
㐥	chuyi	
㐥	鋤乙	
㐦	juyi	
㐦	舉乙	
㐦	擧乙	
㐧	dianpie	
㐧	丶丿	
㐨	yuyu	
㐨	予予	
㐩	jingjing	
㐩	井井	
㐪	dakuang	
㐪	亠人	
㐫	erxiong	
㐫	亠凶	
㐬	erchuan	
㐬	亠川	
㐬	云川	
㐭	erhui	
㐭	亠回	
㐮	liujing	
㐮	衣井	
㐯	erxiang	
㐯	亠香	
㐰	renkou	
㐰	亻口	
㐱	renshan	
㐱	人彡	
㐲	renda	
㐲	亻大	
㐳	renwu	
㐳	亻兀	
㐴	renxi	
㐴	亻夕	
㐵	renyu	
㐵	亻于	
㐶	rensi	
㐶	亻巳	
㐷	renma	
㐷	亻马	
㐸	renqian	
㐸	亻欠	
㐹	renqi	
㐹	亻气	
㐺	renren	
㐺	亻人	
㐻	rennei	
㐻	亻内	
㐼	rensheng	
㐼	亻升	
㐽	renfeng	
㐽	亻风	
㐾	renyuan	
㐾	亻元	
㐿	renshou	
㐿	亻手	
㑀	rentai	
㑀	亻太	
㑁	renchu	
㑁	亻出	
㑂	renbing	
㑂	亻丙	
㑃	renyou	
㑃	亻幼	
㑄	renmu	
㑄	亻母	
㑅	renshang	
㑅	亻上	
㑆	renxiong	
㑆	亻兄	
㑇	renchu	
㑇	亻刍	
㑈	rendong	
㑈	亻东	
㑉	rensu	
㑉	亻夙	
㑊	renyi	
㑊	亻亦	
㑋	renqu	
㑋	亻曲	
㑌	renkuang	
㑌	亻匡	
㑍	renlei	
㑍	亻耒	
㑎	renshan	
㑎	亻山	
㑏	renshou	
㑏	亻守	
㑐	renxiao	
㑐	亻小	
㑐	亻尗	
㑑	renzi	
㑑	亻自	
㑒	renren	
㑒	人人	
㑓	renyou	
㑓	亻友	
㑔	renye	
㑔	亻页	
㑕	rensui	
㑕	亻岁	
㑖	renzhong	
㑖	亻仲	
㑗	renshen	
㑗	亻身	
㑘	renjie	
㑘	亻戒	
㑙	rener	
㑙	亻耳	
㑚	renna	
㑚	亻那	
㑛	renshu	
㑛	亻束	
㑜	renzhe	
㑜	亻折	
㑝	rennong	
㑝	亻弄	
㑞	rencao	
㑞	亻廾	
㑟	renbing	
㑟	亻兵	
㑠	renjian	
㑠	亻坚	
㑡	renji	
㑡	亻即	
㑢	renque	
㑢	亻却	
㑣	renlin	
㑣	亻林	
㑤	renmiao	
㑤	亻苗	
㑥	renyi	
㑥	亻易	
㑦	renli	
㑦	亻戾	
㑧	renji	
㑧	亻季	
㑨	renshi	
㑨	亻矢	
㑩	renluo	
㑩	亻罗	
㑪	renqi	
㑪	亻齐	
㑫	rennian	
㑫	亻念	
㑬	rengu	
㑬	亻姑	
㑭	renbi	
㑭	亻畀	
㑮	renjun	
㑮	亻軍	
㑯	renye	
㑯	亻頁	
㑰	rentuan	
㑰	亻彖	
㑱	renrou	
㑱	亻柔	
㑲	rennan	
㑲	亻南	
㑳	renchu	
㑳	亻芻	
㑴	renyou	
㑴	亻又	
㑵	renji	
㑵	亻疾	
㑶	renqi	
㑶	亻氣	
㑷	renneng	
㑷	亻能	
㑸	renke	
㑸	亻可	
㑹	renri	
㑹	人日	
㑺	renjuan	
㑺	亻隽	
㑻	renmi	
㑻	亻密	
㑼	renlve	
㑼	亻略	
㑽	rentang	
㑽	亻堂	
㑾	renyan	
㑾	亻言	
㑿	renchao	
㑿	亻巢	
㒀	rendi	
㒀	亻啇	
㒁	renxing	
㒁	亻幸	
㒁	亻圉	
㒂	renzhu	
㒂	亻著	
㒃	rener	
㒃	亻貳	
㒄	renran	
㒄	亻然	
㒅	renduo	
㒅	亻多	
㒆	renyu	
㒆	亻羽	
㒆	亻翕	
㒇	renwu	
㒇	亻無	
㒈	rengan	
㒈	亻敢	
㒉	rentang	
㒉	亻棠	
㒊	renzhi	
㒊	亻止	
㒋	rensi	
㒋	亻斯	
㒌	renrong	
㒌	亻冗	
㒍	rensi	
㒍	亻糸	
㒎	renfei	
㒎	亻非	
㒏	renhan	
㒏	亻寒	
㒐	renxun	
㒐	亻旬	
㒐	亻筍	
㒑	renhui	
㒑	亻匯	
㒒	renye	
㒒	亻業	
㒓	renda	
㒓	亻達	
㒔	renshu	
㒔	亻蜀	
㒕	renyong	
㒕	亻雍	
㒖	renwan	
㒖	亻萬	
㒗	renzhi	
㒗	亻至	
㒘	renshu	
㒘	亻竪	
㒙	renmian	
㒙	亻綿	
㒚	renji	
㒚	亻急	
㒛	rendi	
㒛	亻翟	
㒜	renyu	
㒜	亻與	
㒝	renmie	
㒝	亻蔑	
㒞	rengui	
㒞	亻雋	
㒞	亻嶲	
㒟	renma	
㒟	亻馬	
㒟	亻褭	
㒠	renjiu	
㒠	亻韭	
