#漢字	音標	解釋#('nan_cs_st', '汕頭話', '汕頭', '#FF6600', None, None, '版本：V3.5 (2021-12-31) <br>來源：<u>Kiattan</u><br>說明：<br>1.字表注“文”或“白”的读法相比其他读音一般为少用的读法，相对的，未注明者则为使用较多的读音。<br>2.舌尖聲母ts,tsʰ,s,在接細音i時，會發生顎化，常有舌面變體且舌面讀法較多，但兩者不對立且可以同時存在同個人口音中，如“心”sim/ɕim。<br>3.零聲母前常帶有喉塞聲母ʔ，如“影”多讀 ʔia ̃，但喉塞聲母與零聲母不對立。<br>4.另市區口音的韻母因個人祖籍而異，部分人有部分字丟失閉口韻現象，如“入”讀成dzik等。<br>5.表中列出的是汕頭播音腔，即一般常見的主流口音，市區還有部分人韻母有所差異，如oinn讀為ainn（間），及urng讀成ing（斤）。<br><br>拼音IPA转换说明:<br>阴平1:˧˧ 阴上3:˥˨ 阴去5:˨˩˨ 阴入7:˨ 阳平2:˥˥ 阳上4:˧˥ 阳去6:˧˩ 阳入8:˥˦', '33 1 1a 陰平 ꜀,55 2 1b 陽平 ꜁,52 3 2a 陰上 ꜂,35 4 2b 陽上 ꜃,212 5 3a 陰去 ꜄,31 6 3b 陽去 ꜅,2 7 4a 陰入 ꜆,54 8 4b 陽入 ꜇')
一	ik7	
丁	teŋ1	
七	tɕʰik7	
万	mok8	姓氏
丈	tŋ4	白
丈	tiõ4	又白
丈	tɕiaŋ4	文
三	sã1	
三	sam1	文
上	tɕiõ4	
上	ɕiaŋ4	文
上	ɕiõ6	
下	ke4	懸～
下	e4	白
下	hia4	文
不	puk7	
丐	kai5	
丑	tʰiu3	
且	tɕʰiã3	
丕	pʰi1	
丕	pʰi3	俗
世	ɕi5	
丘	kʰu1	
丘	kʰiu1	
丙	piã3	
丞	seŋ2	
丟	tiu1	
並	peŋ4	
丫	a1	
中	taŋ1	
中	toŋ1	文
中	teŋ5	
中	toŋ5	文
串	tsʰuaŋ5	
丸	ĩ2	訓“圓”
丸	uaŋ2	
丹	tuã1	白，牡～
丹	taŋ1	
主	tsu3	
乃	nai3	
乃	nai4	又
久	ku3	
之	tsɯ1	
乍	tsa5	
乎	hu1	
乏	huak8	
乏	hek8	又
乏	hak8	又
乖	kuai1	
乘	seŋ2	
乘	seŋ4	
乙	ik7	
九	kau3	
九	kiu3	文
乞	kʰɯʔ7	白，～伊
乞	kʰɯk7	
也	ia3	
乳	dzu3	
乾	kuã1	
乾	kaŋ1	文
乾	kʰiaŋ2	
亂	luaŋ4	
了	liau3	
了	liau5	又
事	sɯ6	
二	no4	訓“兩”
二	dzi4	
云	uŋ2	
互	hu4	
五	ŋou4	
五	ŋom4	又
五	ŋou3	文
井	tsẽ3	
亙	keŋ5	
些	se1	
亞	a1	
亞	a5	又
亡	ᵐbuaŋ2	
交	kau1	
亥	hai4	
亦	ia6	訓“也”
亦	ek8	
亨	heŋ1	
享	hiaŋ3	
京	kiã1	
亭	teŋ2	
亮	liaŋ4	
人	dziŋ2	
人	naŋ2	訓“儂”
什	tsap8	白
什	ɕip8	
什	ɕim2	又
仁	dziŋ2	
仇	tɕʰiu2	
今	kim1	
介	kai5	
仍	dziŋ2	
仍	dzeŋ2	又
仍	dzioŋ2	又
他	tʰa1	
仗	tɕiaŋ4	
付	hu5	
仙	ɕiaŋ1	
代	to6	
代	tʰoi5	俗
代	tai5	文
令	leŋ4	
以	ĩ3	
仰	õ5	白，头～～
仰	ŋ5	又白，依靠
仰	ŋiaŋ3	
仲	toŋ4	
件	kiã4	
任	dzim4	
份	huŋ6	
仿	huaŋ3	
企	kʰia4	俗
企	ki4	文
伊	i1	
伍	ŋou3	
伏	hok8	
伐	huak8	
休	hiũ1	
伯	peʔ7	
估	kou3	
伴	pʰuã4	
伶	leŋ2	
伸	tsʰuŋ1	白
伸	ɕiŋ1	
伺	sɯ4	
似	sɯ4	
