#漢字	音標	解釋
一	i7	
七	tɕʰi7	
三	sɑn1	
上	sɑŋ5	
下	xɑ5	
下	ɕiɑ5	
世	sɿ5	
丟	tiəu1	
中	tsoŋ1	
主	tɕy3	
九	tɕiəu3	
亂	nɑn5	
事	sɿ5	
二	ɯ5	
五	u3	
井	tɕin3	
交	tɕiɑu1	
亮	niɑŋ5	
人	nən2	
付	fu5	
件	tɕiɑn5	
任	nən5	
休	ɕiəu1	
位	uei5	
低	ti1	
住	tɕy5	
余	y2	
佛	fu2	
作	tso7	
使	sɿ3	
侄	tsɿ7	
來	nɑi2	
便	piɑn5	
俊	tɕin5	
修	ɕiəu1	
倉	tsʰɑŋ1	
個	ko5	
借	tɕie5	
假	tɕiɑ3	
做	tsəu5	
停	tʰin2	
健	tɕiɑn5	
側	tsæ7	
偷	tʰəu1	
傑	tɕie7	
傘	sɑn3	
傳	tɕʰyɑn2	
傳	tɕyɑn5	
傷	sɑŋ1	
像	ɕiɑŋ5	
僧	sən1	
優	iəu1	
兄	ɕioŋ1	
充	tsʰoŋ1	
兇	ɕioŋ1	
先	ɕiɑn1	
光	kuɑŋ1	
兒	ɯ2	
入	y7	
全	tɕʰyɑn2	
兩	niɑŋ3	
八	pɑ7	
公	koŋ1	
六	nəu7	
共	koŋ5	
兵	pin1	
典	tiɑn3	
冤	yɑn1	
冬	toŋ1	
冰	pin1	
冷	nən3	
准	tɕyn3	
凍	toŋ5	
凳	tən5	
出	tɕʰy7	
刀	tɑu1	
分	fən1	
切	tɕʰie7	
列	nie7	
初	tsʰəu1	
判	pʰɑn5	
別	pie2	
刮	kuɑ7	
制	tsɿ5	
刷	ɕyɑ7	
刺	tsʰɿ5	
刻	kʰæ7	
剃	tʰi5	
削	ɕio1	
削	ɕio7	
前	tɕʰiɑn2	
剝	po7	
剩	sən5	
剪	tɕiɑn3	
副	fu5	
割	ko7	
劃	xuɑ5	
劇	tɕy5	
劈	pʰi7	
劍	tɕiɑn5	
力	ni7	
勁	tɕin5	
動	toŋ5	
勤	tɕʰin2	
勸	tɕʰyɑn5	
勺	sɑu7	
勻	yn2	
包	pɑu1	
化	xuɑ5	
北	pæ7	
匠	tɕiɑŋ5	
匹	pʰi2	
區	tɕʰy1	
十	sɿ2	
升	sən1	
半	pɑn5	
卒	tsəu7	
協	ɕie7	
南	nɑn2	
占	tsɑn5	
印	in5	
危	uei2	
卷	tɕyɑn3	
厚	xəu5	
原	yɑn2	
厭	iɑn5	
去	tɕʰi5	
參	sən1	
及	tɕi7	
反	fɑn3	
叔	səu7	
取	tɕʰi3	
口	kʰəu3	
古	ku3	
句	tɕy5	
叫	tɕiɑu5	
可	kʰo3	
台	tʰɑi2	
右	iəu5	
吃	tɕʰi7	
各	ko7	
吉	tɕi7	
名	min2	
向	ɕiɑŋ5	
吞	tʰən1	
含	xɑn2	
吳	u2	
吸	tɕi7	
吸	ɕi7	
吹	tɕʰyei1	
呂	y3	
味	uei5	
命	min5	
品	pʰin3	
哭	kʰu7	
唇	tɕʰyn2	
唱	tsʰɑŋ5	
問	uən5	
啞	ŋɑ5	
啞	iɑ5	
善	sɑn5	
喊	xɑn3	
喜	ɕi3	
單	tɑn1	
嘗	sɑŋ2	
嘴	tsei3	
器	tɕʰi5	
嚴	iɑn2	
四	sɿ5	
回	xuei2	
困	kʰuən5	
圈	tɕʰyɑn1	
國	kuæ7	
圍	uei2	
園	yɑn2	
圓	yɑn2	
圖	tʰəu2	
土	tʰəu3	
地	ti5	
均	tɕyn1	
坐	tso5	
坑	kʰən1	
垂	tɕʰyei2	
埋	mɑi2	
城	tsʰən2	
塊	kʰuɑi3	
塔	tʰɑ7	
塞	sæ7	
墊	tiɑn5	
墨	mæ7	
