#漢字	音標	解釋
□	tθuə1	(又读tθuə⁵⁵)缝
□	ʒʅ1	(又读ʒɿ²¹³)~弄:哄骗
□	tθuə3	(又读tθuə²¹³)缝
□	ʒʅ5	(又读ʒɿ³¹)~弄:哄骗
□	θa2	
□	kʰa1	~住:盖住
□	tɕʰiə1	~下:躺下
□	ʃɛ1	~酒:用火温酒
□	kuɛ1	~住:勾住
□	tʃou1	~着头:挺直头
□	luŋ1	~人:骗人
□	pfʰa2	~唬:恐惧
□	xa2	~上:放在上面
□	ku2	~蜷:缩作一团
□	pɛ2	~去:别去
□	tʃʰɔ2	~不住:受不住
□	tʃɛ5	~鞋:钉鞋
□	tθʰɔ5	~弄:欺骗
□	yɑ̃5	~子:用柳条编成的元宝形的筐
□	pfʰɑŋ5	~门子:串门儿
□	tθuŋ5	~么:这么
□	pʰɛ3	一~:一团
□	ɕiŋ5	一~:一层
□	tiou2	不~松:不停歇
□	liə5	不靠近
□	tɕʰyẽ5	不管:~是谁都得来
□	lyŋ5	不管怎么:~说也不信
□	tθɑŋ5	伤害
□	tθʰuɑ̃5	估算情况
□	tθuẽ3	使物的体积缩小
□	tθʰɑ̃2	凿击
□	la2	分开:用锯~木头
□	kʰou2	厉害
□	xuɛ1	又推又拉
□	iɛ1	叹词,表示出自意外
□	əŋ1	叹词,表示疑问
□	əŋ5	叹词,表示应答
□	uɔ1	吆喝牛向右转弯
□	θuŋ0	告~:说坏话
□	fə2	呼痛声
□	lɑ̃2	复收花生等
□	xɛ1	多
□	pʰa1	大~:大体的计划或情况
□	tɕʰiɔ2	很
□	ʒou1	扔
□	lɑŋ1	扔:~石头
□	lɛ3	抓夺:~过来
□	tɕʰyə3	折:~断
□	kʰuei5	折叠
□	lu1	揍
□	pfʰa1	插入:~进去
□	pfɑŋ2	放
□	nuŋ5	泥泞
□	θuə2	牲口不老实
□	əl3	理睬:不~他
□	li1	用拇指与食指捋:~树叶哩
□	tʃɛ5	用水冲洗
□	tʃʰɔ2	痴呆
□	pʰɛ3	瞎~:瞎说
□	ɕiẽ5	砒霜
□	la5	磨:~棒子面
□	θou5	空隙:填~
□	iɑŋ1	胡大~:糟糕
□	pʰia1	象声词,打耳光的声音
□	ʒʅ1	象声词:鸟~的一声飞了
□	pia2	象声词,放枪的声音
□	pʰɛ3	踢
□	tθʰɑŋ5	蹭:~痒痒
□	iɑŋ3	躺,~下
□	yə2	较硬:柴也~
□	tuɑ̃5	追赶
□	uɛ2	青蛙
□	ly1	顺着:~着路走
□	tɕyɑ̃3	骂
㞘	tu1	
㥮	tʃou5	固执
擓	kʰuɛ3	
㫰	liɑŋ5	~衣服
䏄	ti3	
䐬	tθʰɔ2	
䝋	tɕyŋ5	
䝼	tɕʰiŋ2	~受
钁	tɕyə1	
一	i1	
丁	tiŋ1	
七	tɕʰi1	
万	uɑ̃5	
丈	tʃɑŋ5	
三	θɑ̃1	
上	ʃɑŋ5	
下	ɕia5	
不	pu1	
丐	kɛ5	
丑	tʃʰou3	
專	pfɑ̃1	
且	tɕʰiə3	
丕	pʰei1	
世	ʃʅ5	
丘	tɕʰiou1	
丙	piŋ3	
業	iə5	
叢	tθʰuŋ1	
東	tuŋ1	
絲	θɿ1	
丞	tʃʰəŋ2	
丢	tiou1	
兩	liɑŋ3	
嚴	iɑ̃2	
喪	θɑŋ1	~事
喪	θɑŋ5	~失
个	kə5	
丫	ia1	
中	pfəŋ1	~间
中	pfəŋ5	打中
丰	fəŋ1	
串	pfʰɑ̃5	
臨	liẽ2	
丸	uɑ̃2	
丹	tɑ̃1	
爲	uei5	~人民
爲	uei2	作~
主	pfu3	
麗	li5	
舉	tɕy3	
乃	nɛ3	
久	tɕiou3	
麽	mə2	
義	i5	
之	tʃʅ1	
烏	u1	
乍	tʃa5	
乎	xu2	
乏	fa2	
樂	yə5	音~
乒	pʰiŋ1	
乓	pʰa1	
喬	tɕʰiɔ2	
乖	kuɛ2	
乘	tʃʰəŋ5	
乙	i1	
九	tɕiou3	
乞	tɕʰi3	
也	iə3	
習	ɕi2	
鄉	ɕiɑŋ1	
書	fu1	
買	mɛ3	
亂	luɑ̃5	
乳	lu3	
乾	tɕʰiɑ̃2	~坤
了	liɔ3	~结
了	liɔ5	看
予	y3	
爭	tʃəŋ1	
爭	tou5	
事	ʃʅ5	
二	əl5	
于	y2=	
于	lu2-	不至~
虧	kʰuei1	
云	yẽ2	
互	xu5	
五	u3	
井	tɕiŋ3	
亞	ia1	
些	ɕiə1	
亡	uɑŋ2	
交	tɕiɔ1	
亥	xɛ5	
亦	i5	
產	tʃʰɑ̃3	
亨	xəŋ1	
畝	mu3	
享	ɕiɑŋ3	
京	tɕiŋ1	
亭	tʰiŋ2	
亮	liɑŋ5	
親	tɕʰiẽ1	
親	tɕʰiŋ5	~家
人	ʒẽ2	
億	i5	
什	ʃʅ2	
仁	ʒẽ2	
仁	iẽ2	杏~
仄	tʃei2	
仇	tʃʰou2	
今	tɕiẽ1	
介	tɕiɛ5	
仍	ʒəŋ2	
从	tɕʰyŋ2	~前
从	tθʰuŋ2	随~
仑	luẽ2	
倉	tθʰɑŋ1	
仔	tθɿ1	
仕	ʃʅ5	
他	tʰa1	
付	fu1	又读fu³¹
付	fu5	又读fu²¹³
仙	ɕiɑ̃1	
仟	tɕʰiɑ̃1	
代	tɛ5	
令	liŋ3	一~纸
令	liŋ5	命~
以	i3	
仨	θa1	
儀	i2	
仰	iɑŋ2	
仲	pfəŋ1	
件	tɕiɑ̃5	
價	tɕia5	
任	ʒẽ5	
份	fẽ5	
仿	fɑŋ3	
企	tɕʰi3	
伍	u3	
伏	fu2	
伐	fa2	
休	ɕiou1	
衆	pfəŋ5	
優	iou1	
伙	xuə3	
會	kʰuɛ5	~计
會	xuei5	集~
傘	θɑ̃3	
偉	uei3	
傳	pfʰɑ̃2	~达
傳	pfɑ̃5	~记
傷	ʃɑŋ1	
倫	luẽ2	
僞	uei3	
伯	pei1	
伴	pɑ̃5	
伸	tʃʰẽ1	又读ʃẽ²¹³
伸	ʃẽ1	又读tʃʰẽ²¹³
伺	tθʰɿ5	~候
伺	θɿ5	~机
似	θɿ5	
似	ʃʅ5	
佃	tiɑ̃5	
但	tɑ̃5	
位	uei5	
低	ti1	
住	pfu5	
佐	tθuə5	
佑	iou5	
體	tʰi3	
何	xə2	
佘	ʃə2	
余	y2	
佛	fə2	
作	tθuə1	~坊
作	tθuə5	当~
佞	ȵiŋ2	又读niŋ³¹
佞	ȵiŋ5	又读niŋ⁴²
佟	tʰuŋ2	
你	ȵi3	
佣	yŋ1	~人
佣	yŋ5	~金
佩	pʰei5	
佯	iɑŋ2	
佯	iɑŋ1	装~:假装
佳	tɕia1	
佻	tʰiɔ1	
侄	tʃʅ2	
例	li5	
侍	ʃʅ5	
供	kuŋ1	~给
供	kuŋ5	~养
依	i1	
俠	ɕia2	
侶	ly3	
偵	tʃəŋ1	
側	tʃʰə1=	
側	tʃei1-	又读tʃʰei²¹³
側	tʃʰei1-	又读tʃei²¹³
僑	tɕʰiɔ2	
侮	u3	
侯	xou2	
侵	tɕʰiẽ1	
便	pʰiɑ̃2	~宜
便	piɑ̃5	方~
促	tθʰu1	
俄	ŋə2	
俊	tɕyẽ5	
俏	tɕʰiɔ5	
俗	ɕy2	
俘	fu2	
保	pɔ3	
俞	y2	
信	ɕiẽ5	
倆	lia3	
倆	liɑŋ3	伎~
修	ɕiou1	
俱	tɕy5	
俸	fəŋ5	
俺	ŋɑ̃3	
倒	tɔ5	~置
倒	tɔ3	跌~
倘	tʰɑŋ3	
候	xou5	
倚	i3	
借	tɕiə5	
倡	tʃʰɑŋ1	~优
倡	tʃʰɑŋ5	提~
倦	tɕyɑ̃5	
倪	ȵi2	
債	tʃɛ5	
值	tʃʅ2	
傾	tɕʰyŋ1	
假	tɕia5	介词,用
假	tɕia3	真~
偎	uei1	
偏	pʰiɑ̃1	
偕	ɕiɛ2	
做	tθuə5	
做	tθou5	
停	tʰiŋ2	
健	tɕiɑ̃5	
偶	ŋou1	
偷	tʰou1	
償	tʃʰɑŋ2	
傀	kʰuei3	
傅	fu5	
傍	pɑŋ5	
儲	pfʰu2	
催	tθʰuei1	
傲	ŋɔ5	
傻	ʃa53	
像	ɕiɑŋ5	
僚	liɔ2	
僧	θəŋ1	
僧	tθəŋ5	
僮	tʰuŋ2	
僵	tɕiɑŋ1	
僻	pei5-	
僻	pʰi1	
儒	lu3	
兒	əl2	
兀	u5	
允	yẽ3	
元	yɑ̃2	
兄	ɕyŋ1	
充	pfʰəŋ1	
先	ɕiɑ̃1	
光	kuɑŋ1	
克	kʰə1	
免	miɑ̃3	
兑	tuei3	(又读tuẽ⁵⁵)~帐
兑	tuei5	~换
兑	tuẽ3	又读tuei²¹³
兔	tʰu5	
兗	iɑ̃3	
黨	tɑŋ3	
兜	tou1	
兢	tɕiŋ1	
入	lu5	
全	tɕʰyɑ̃2	
八	pa1	
公	kuŋ1	
六	liou5	
蘭	lɑ̃2	
共	kuŋ5	
關	kuɑ̃1	
興	ɕiŋ1	~旺
興	ɕiŋ5	高~
兵	piŋ1	
其	tɕʰi2	
具	tɕy5	
典	tiɑ̃3	
兹	tθɿ1	
養	iɑŋ3	
兼	tɕiɑ̃1	
獸	ʃou5	
冀	tɕi5	
内	nei5	又读nẽ³¹
内	nẽ5	又读nei³¹
岡	kɑŋ1	
册	tʃʰei1	
再	tθɛ1	又读“再”字疑读
冒	mɔ5	~雨
冒	mɔ1	说~了:说了不该说的话
冕	miɑ̃3	
冗	luŋ3	
寫	ɕiə3	
軍	tɕyẽ1	
農	nu2-	
農	nuŋ2	
冠	kuɑ̃5	~军
冠	kuɑ̃1	衣~
冤	yɑ̃1	
冥	miŋ2	
冬	tuŋ1	
馮	fəŋ2	
冰	piŋ1	
冲	pfʰəŋ1	~洗
冲	pfʰəŋ5	对着
決	tɕyə2	
况	kʰuɑŋ5	
冶	iə3	
冷	ləŋ3	
凍	tuŋ1	~~:冰
凍	tuŋ5	上~
淨	tɕiŋ5	
凄	tɕʰi1	
準	pfẽ3	
涼	liɑŋ2	~水
凌	liŋ2	
減	tɕiɑ̃3	
湊	tθʰou5	
凜	liẽ3	
凝	iŋ2	
几	tɕi1	~乎
几	tɕi3	~个
凡	fɑ̃2	
鳳	fəŋ5	
鳧	fu2	
凭	pʰiŋ2	
凱	kʰɛ3	
凰	xuɑŋ2	
凶	ɕyŋ1	
凸	tʰu1	
出	pfʰu1	
擊	tɕi1	
函	xɑ̃2	
鑿	tθuə2	
刀	tɔ1	
刁	tiɔ1	
刃	iẽ5-	
刃	ʒẽ5=	
分	pʰi3	
分	fẽ1	~工
分	fẽ5	本~
切	tɕʰiə1	
刊	kʰɑ̃1	
芻	pfʰu2	
刎	uẽ3	
刑	ɕiŋ2	
划	xua2	~船
划	xua5	计~
列	liə5	
劉	liou2	
則	tθei1	
剛	kɑŋ1	
創	pfʰɑŋ5	
初	pfʰu1	
删	ʃɑ̃1	
判	pʰɑ̃2	~人:枪毙犯人
判	pʰɑ̃5	~案
刨	pʰɔ2	
刨	pɔ5	
利	li5	
别	piə2	分~
别	piə1	有意~他
别	piə5	用别针~住
刮	kua3	
刳	kʰu1	
制	tʃʅ5	
刷	fa1	
券	tɕʰyɑ̃5	
刹	ʃa1	
刺	tθʰɿ5	
刻	kʰei1	
刻	kʰə1=	
劊	kʰuɛ5	又读kuei³¹
劊	kuei5	又读kʰuɛ³¹
刴	tuə5	
劑	tɕi5	
剃	tʰi5	
削	ɕyə1	
前	tɕʰiɑ̃2	
剮	kua3	
劍	tɕiɑ̃5	
剔	tʰi1	
剖	pʰɔ1	
剜	uɑ̃1	
剝	pa1-	
剝	pə1=	
劇	tɕy5	
剩	ʃəŋ5	
剪	tɕiɑ̃3	
副	fu5	
割	ka1-	
割	kə1=	
剿	tʃʰɔ1	
劁	tɕʰiɔ1	
劄	tʃa1	
劈	pʰi1	
劐	xuə1	
勸	tɕʰyɑ̃5	
辦	pɑ̃5	
功	kuŋ1	
加	tɕia1	
務	u5	
劣	liə3	
動	tuŋ5	
助	pfu5	
努	nu3	
劫	tɕiə2	
勵	li5	
勁	tɕiẽ5	
勞	lɔ2	
勢	ʃʅ5	
勃	pə2	
勇	yŋ3	
勉	miɑ̃3	
勳	ɕyẽ1	
勒	luei1	
勘	kʰɑ̃1	
勤	tɕʰiẽ2	
勺	fə2	
勾	kou1	
勿	u5	
匀	yẽ2	
包	pɔ1	
