#漢字	音標	解釋
□	tɕəu1	~起来
□	kʰuɛi7	~一巴掌
□	miɛ1	捋袖
□	næ̃3	用舌头舔
□	kʰə1	竹篾
一	i7	
丁	tiŋ1	
七	tɕʰi7	
万	uæ̃5	
丈	tʂaŋ5	
三	sæ̃1	
上	ʂaŋ5	
下	ɕia5	
不	pu7	
与	y3	
丐	kɛi5	
丑	tʂʰəu3	
專	tʂuæ̃1	
且	tɕʰiɛ5	
世	ʂʅ5	
丘	tɕʰiəu1	
丙	piŋ3	
業	iɛ5	
叢	tsʰuŋ1	
東	tuŋ1	
絲	sɿ1	
丞	tʂʰəŋ1	
丢	tiəu1	
兩	liaŋ3	
嚴	iæ̃1	
喪	saŋ5	~失
喪	saŋ1	婚~
个	kə5	
丫	ia1	
中	tʂuŋ1	
中	tʂuŋ5	射~
丰	fəŋ1	
串	tʂʰuæ̃5	
臨	lin1	
丸	uæ̃1	
丹	tæ̃1	
爲	uəi5	~什么
爲	uəi1	作~
主	tʂu3	
麗	li5	
舉	tɕy3	
乃	nɛi3	
久	tɕiəu3	
義	i5	
之	tʂʅ1	
烏	u1	
乏	fa1	
樂	luə5	
乒	pʰiŋ1	
喬	tɕʰiau1	
乖	kuɛi1	
乘	tʂʰəŋ1	
乙	i7	
九	tɕiəu3	
乞	tɕʰi3	
也	iɛ3	
習	si7	
鄉	ɕiaŋ1	
書	ʂu1	
買	mɛi3	
亂	luæ̃5	
乾	tɕiæ̃1	
乾	tɕʰiæ̃1	
了	liau3	~结
爭	tʂəŋ1	
事	ʂʅ5	
于	y1	
虧	kʰuəi1	
云	yn1	
互	xu5	
五	u3	
井	tɕiŋ3	
亞	ia3	
些	siɛ1	
亡	uaŋ1	
交	tɕiau1	
亥	xɛi5	
亦	i5	
產	tʂʰæ̃3	
亨	xəŋ1	
畝	mu3	
享	ɕiaŋ3	
京	tɕiŋ1	
亭	tʰiŋ1	
亮	liaŋ5	
親	tɕʰin1	
人	ʐə̃i1	
億	i5	
仁	ʐə̃i1	
僅	tɕin3	
仆	pʰu3	
仇	tʂʰəu1	
今	tɕin1	
仍	ʐəŋ1	
从	tsʰuŋ1	
仑	luən1	
倉	tsʰaŋ1	
他	tʰa1	
仗	tʂaŋ5	
付	fu5	
仙	siæ̃1	
代	tɛi5	
令	liŋ5	
以	i3	
儀	i5	
仰	ŋiaŋ3	
仲	tʂuŋ5	
件	tɕiæ̃5	
價	tɕia5	
任	ʐə̃i1	姓
任	ʐə̃i5	责~
份	fə̃i5	
仿	faŋ3	
企	tɕʰi3	
伊	i1	
伍	u3	
伏	fu1	
伐	fa1	
休	ɕiəu1	
衆	tʂuŋ5	
優	iəu1	
伙	xuə3	
會	xuəi5	~不~
傘	sæ̃3	
偉	uəi3	
傳	tʂʰuæ̃1	~递
傳	tʂuæ̃5	~记
傷	ʂaŋ1	
倫	luən1	
僞	uəi3	
伯	pɛi7	
估	ku3	
伴	pæ̃5	
伸	§ə̃i1	
伺	tsʰɿ5	
似	faŋ3	
似	sɿ5	
佃	tiæ̃5	
位	uəi5	
低	ti1	
住	tʂu5	
佐	tsuə3	
體	tʰi3	
何	xə1	
佘	ʂə1	
余	y1	
佛	fə1	
佛	fu1	
作	tsuə7	~坊
作	tsuə5	工~
你	ni3	
佩	pʰəi5	
使	ʂʅ3	
侄	tʂʅ1	
侈	tʂʰʅ3	
例	li5	
侍	ʂʅ5	
供	kuŋ1	~水
依	i1	
偵	tsə̃i1	
偵	tʂəŋ1	
側	tsʰə7	
僑	tɕʰiau1	
侯	xəu1	
侵	tɕʰin1	
便	pʰiæ̃1	~宜
便	piæ̃5	方~
促	tsʰu7	
俊	tsuən5	
俊	tsyn5	
俏	tɕʰiau5	
俗	sy7	俗话
保	pau3	
信	sin5	
儼	iæ̃3	
儉	tɕiæ̃3	
修	siəu1	
俯	fu3	
俱	tɕy5	
俺	ŋæ̃3	
倍	pəi5	
倒	tau5	~水
倒	tau3	摔~
倔	tɕyə7	~强,脾气~
倘	tʰaŋ3	
候	xəu5	
倡	tʂʰaŋ5	
