#漢字	音標	解釋
一	i7	
七	tsʰɐi7	
三	sɐ̃1	
上	sɔŋ1	
下	xɒ1	
世	sɿ5	
丟	tiu1	
中	tsɐŋ1	
主	tɕy3	
九	tɕiɐu3	
亂	lɛ̃1	
事	sɿ1	
二	zɿ1	
五	u3	
井	tɕin3	
交	tɕiɔ1	
亮	liɔŋ1	
人	zɐn2	
付	fu5	
件	tɕʰiɛ̃1	
任	zɐn1	
休	ɕiɐu1	
位	uɐi1	
低	tɐi1	
住	tɕʰy1	
余	y2	
佛	fu7	
作	tso7	
使	sɿ3	
侄	tsʰɿ1	
來	lɐ2	
便	pʰin1	
俊	tɕin5	
修	ɕiu1	
倉	tsʰɔŋ1	
個	ko5	
借	tɕiɒ5	
假	tɕiɒ3	
做	tsɐu5	
停	tʰin2	
健	tɕʰiɛ̃1	
側	tsɐ7	
偸	tʰe1	
傑	tɕie7	
傘	sɐ̃3	
傳	tɕʰyɛ̃2	
傳	tɕyɛ̃5	
傷	sɔŋ1	
像	tɕʰiɔŋ1	
僧	sɛ̃1	
優	iɐu1	
兄	ɕiɐŋ1	
充	tsʰɐŋ1	
兇	ɕiɐŋ1	
先	ɕin1	
光	kuɔŋ1	
兒	zɿ2	
入	y7	
全	tɕʰin2	
兩	liɔŋ3	
八	pɒ7	
公	kɐŋ1	
六	lɐu7	
共	kʰɐŋ1	
兵	pin1	
典	tin3	
冤	yɛ̃1	
冬	tɐŋ1	
冰	pin1	
冷	lɛ̃3	
准	tɕyɐn3	
凍	tɐŋ5	
凳	tɛ̃5	
出	tɕʰy7	
刀	tɔ1	
分	fɐn1	
切	tɕʰi7	
列	li7	
初	tsʰɐu1	
判	pʰɛ̃5	
別	pʰi7	
刮	kuɒ7	
制	tsɿ5	
刷	ɕyɒ7	
刺	tsʰɿ5	
刻	kʰɐ7	
剃	tʰɐi5	
削	ɕiu1	
前	tɕʰin2	
剝	po7	
剩	sɐn1	
剪	tɕin3	
副	fu5	
割	ko7	
劃	xuɒ1	
劇	tɕy5	
劈	pʰɐi7	
劍	tɕi7	
力	lɐi7	
勁	tɕiɐn5	
動	tʰɐŋ1	
勤	tɕʰiɐn2	
勸	tɕʰyɛ̃5	
勺	se2	
勻	yɐn2	
包	pɔ1	
化	xuɒ5	
北	pɐ7	
匠	tɕʰiɔŋ1	
匹	pʰɐi2	
區	tɕʰy1	
十	sɿ1	
升	sɐn1	
半	pɛ̃5	
卒	tsɐu7	
協	ɕie7	
南	lɐ̃2	
占	tsɛ̃5	
