#漢字	音標	解釋
㐺	tsoŋ5	衆本字
㝛	siəɯ5	星～
㝛	soʔ7	宿本字
㡌	mɒ6	
㤀	mɑŋ6	～記
㤀	vɑŋ6	（文）
㤅	æ5	小篆愛字
㧱	no2	俗拏字
㩗	ɦi2	俗攜字
㩦	ɦi2	俗攜字
㬎	ɕiɪ3	
㬪	dɪʔ8	同疉
㮣	kæ5	
㯶	tsoŋ1	俗椶字
㱿	kʰoʔ7	
㳽	mi2	俗瀰字
㴐	mɪ6	
㴝	li2	
㵎	tɕiɪ1	
䊞	təʔ7	黏
䏌	tɕʰiɪʔ7	
䐥	oŋ5	～爛
䘏	ɕioʔ7	俗卹字
䘙	ɦuei6	
䛼	huei3	
䞁	iɪ5	
䡩	tsəŋ3	
䥫	tʰɪʔ7	鐵古作䥫
䬙	ɦiɒ2	飄～
䳗	ŋəɯ2	
䳘	ŋəɯ2	
䵹	tsɿ1	
䶵	dzɿ2	同篪
一	ɪʔ7	
丁	tiŋ1	
七	tsʰɪʔ7	
丈	dzaŋ6	
三	sæ1	
上	zaŋ6	
上	lɑŋ6	（口）檯～，床～
下	ɦʰo6	
不	pəʔ7	～鏽鋼
丐	kæ5	
丑	tsʰei3	小～
且	tsʰiɑʔ7	
丕	pʰei1	
丕	pʰi1	
世	sɿ5	
丘	tɕʰiəɯ1	
丙	piŋ3	
丞	dzəŋ2	
丟	tei1	
並	biŋ6	～且
个	kəɯ3	～別
个	kəʔ7	
丫	o1	～頭：女孩子
中	tsoŋ1	當～
中	tsoŋ5	
丰	foŋ1	～采，張三～
串	tsʰø5	
丸	ɦuø2	
丹	tæ1	
主	tɕy3	
乂	ɦi6	
乃	næ3	
久	tɕiəɯ3	
么	iɒ1	俗幺字
之	tsɿ1	
乎	ɦu2	
乏	vɑʔ8	
乒	pʰiŋ1	
乓	pʰaŋ1	
乖	kuæ1	
乘	tsʰəŋ5	動詞，～汽車
乘	dzəŋ2	加減～除
乘	tsʰəŋ5	動詞，～汽車
乘	dzəŋ2	加減～除
乙	ɪʔ7	
九	tɕiəɯ3	
乞	tɕʰiɪʔ7	
也	iɑ3	
乳	ʑy6	
乾	dʑiɪ2	
乾	kø1	～燥
乿	dzɿ6	治古作乿
亂	lø6	
了	liɒ3	～結
予	ɦy2	
事	zɿ6	
二	ȵi6	
二	ɦər6	（文）～十
于	ɦy2	鳳凰～飛，單～
亏	ɦy2	
云	ɦioŋ2	說
互	ɦu6	
五	ŋ3	
井	tsiŋ3	
亘	kəŋ5	俗亙字
亙	kəŋ5	
亞	iɑ5	
亡	mɑŋ2	
亡	vɑŋ2	（文）
交	kɒ1	
交	tɕiɒ1	
亥	ɦʰæ6	
亦	ɦiɪʔ8	
亨	həŋ1	（文）
亨	haŋ1	大～
享	ɕiaŋ3	
京	tɕiŋ1	
亭	diŋ2	
亮	liaŋ6	
亳	boʔ8	
