#漢字	音標	解釋
□	lã1	~薄的:很薄,本字或为「𩖊/㾉」
□	tsɐɛ6	~雨:淋雨,本字「㾹」,音「寨」
□	tɕiɒ5	本字或為「𣶏」。~濕的:很濕。《長沙方言研究》記團音,調查結果為尖音。
□	tɕie5	本字或為「𣶏」。~濕的:很濕。《長沙方言研究》記團音,調查結果為尖音。
㾉	lã1	~薄的:很薄
㾉	lən1	~薄的:很薄
㾉	lin1	~薄的:很薄
㾹	tsɐɛ6	~雨:淋雨,音「寨」
丞	sən2	老派翹舌
也	iɒ3-	
人	in2	美國~;一世~:一輩子
佘	sɒ2-	老派翹舌,姓
佘	sɘ2=	老派翹舌
你	li3	
健	tɕiẽ6-	見語保
入	ȵi5-	齾不~:咬不動
呢	ȵie1	語氣詞,見李永明《長沙方言》
咬	ŋɒ5	訓讀,本字嚙
嚙	ŋɒ5	訓讀,本字齾
嚼	tɕʰio5-	老派尖音
婦	fu6-	見語保
完	xõ2=	
扮	pã6-	見語保
承	sən2-	老派翹舌
把	pɒ5	~缸
撞	tɕʰyæ̃6	見語保
撥	pɘ7	存疑
擡	təɪ2=	
攥	tsõ5	
望	mã6-	~噠爸爸的帆船,見李永明《長沙方言》
末	mɘ7	週~
殩	tsʰõ5	
泊	pʰo7	
活	xo5-	~爺
淚	li5=	見語保
濚	yn2	~灣鎮
濴	yn2	~灣鎮
營	yn2	
爨	tsʰõ5	
畲	sɒ2-	老派翹舌,姓
畲	sɘ2=	老派翹舌,~族
祆	ɕiẽ1	老派團音
竄	tsʰõ5	
纂	tsõ3	
膊	po5	赤~
蟻	ȵi5-	螞~子,見語保
讓	iæ̃6-	見語保
軋	ŋɒ5	~尖:固定鋤頭的小鐵塊
軛	ŋɒ5-	牛~
逛	kuã6	
遇	y6-	見語保
運	yn6-	見語保
運	yn5=	見語保
鉢	pɘ7	存疑
鑹	tsʰõ5	
隨	ɕyəɪ2	~著姊妹俩,見李永明《長沙方言》
靖	tɕin5	
顯	ɕiẽ5	
騎	tɕi5	~兵
驟	tsʰəɯ̽5-	急~噠,見李永明《長沙方言》
鱔	sɘ5	老派翹舌,~魚
鱔	sɘ̃5	老派翹舌,~魚
麓	ləɯ̽5	岳~山
齾	ŋɒ5	咬,俗作嚙、咬
𣶏	tɕiɒ5	~濕的:很濕。《長沙方言研究》記團音,調查結果為尖音。
𣶏	tɕie5	~濕的:很濕。《長沙方言研究》記團音,調查結果為尖音。
𧧝	ŋɒ5	~𧨊:性情乖戾,喜歡扯皮
𧨊	tsʰɒ5	老派平舌;𧧝~:性情乖戾,喜歡扯皮
𩖊	lã1	~薄的:很薄
𩖊	lən1	~薄的:很薄
𩖊	lin1	~薄的:很薄
