#漢字	音標	解釋
一	zɐt7a	
七	tʰɐt7a	
三	ʃam1a	
下	ha6	
丑	tʃʰiu3	
專	tʃyɛn1b	
世	ʃɐi5	
丘	zɐu1a	
東	toŋ1a	
絲	ʃi1a	
嚴	ziɛm2	
舉	ky3	
烏	vu1a	
九	kiu3	
習	tʃap8	
書	ʃy1a	
買	mai3	
爭	tʃɐŋ1a	文
爭	tʃaŋ1a	白
爭	tʃɐŋ1a	
爭	tʃaŋ1a	
事	ʃi6	
雲	vɐn2	
五	ŋ̍3	
畝	mou6	
人	ŋɐn2	
介	kai5	
从	tʃʰoŋ2	
倉	tʃʰɔŋ1b	
他	tʰa1a	
付	fu6	
以	zi5	
件	kʰiɛn6	
份	fɐn6	
伐	fɐt8	
休	ziu1a	
傷	ʃœŋ1a	
似	tʃʰi5	
低	tɐi1a	
住	tʃy6	
佛	fɐt7b	
作	tʃɔk7b	
使	ʃi5	
侄	tʃɐt8	
侍	ʃi6	
俗	tʃok8	
保	pau3	
修	ʃiu1a	
倍	pʰui5	
偏	pʰiɛn1a	
停	tʰɐŋ2	
健	kiɛn6	
僧	tʃɐŋ1a	
元	zyɛn2	
兄	hɐŋ2	
光	kɔŋ1a	
免	miɛn5	
黨	tɔŋ3	
入	zɐp8	
全	tʃʰyɛn2	
八	pat7b	
六	lok8	
蘭	lan2	
共	koŋ6	
關	kan1a	
興	hɐŋ1a	
內	lɔi2	
再	tʃɔi5	
馮	foŋ2	
冰	pɐŋ1b	
減	kam3	
凡	fan2	
凳	tɐŋ1b	
出	tʃʰøt7a	
刃	zɐn6	
分	fɐn1a	
切	tʰiɛt7b	
划	vak8	
創	tʃʰɔŋ5	
初	tʃʰɔ1b	
別	piɛt7b	
刮	kat7b	
到	tau5	
削	ʃɔk7b	
割	kat7b	
助	tʃɔ6	
勳	fɐn1a	
化	fa5	
北	pɐk7a	
匹	pʰɐt7a	
醫	zi1a	
十	ʃɐp8	
午	ŋ̍3	
協	hiɛp7b	
衛	vi6	
危	ŋɐi2	
卷	kyɛn3	
厚	hɐu5	
廚	tʃʰy2	
去	hy5	
縣	zyɛn3	
又	ziɛu6	
发	fat7b	
變	piɛn5	
口	hɐu3	
古	ku3	
台	tʰɔi2	
各	kɔk7b	
合	hɐp8	
同	tʰoŋ2	
向	hœŋ5	
呂	ly5	
含	hɐm2	
吳	ŋ̍2	
吻	mɐn5	
咬	kau1a	
品	pʰɐn3	
哥	kɔ1a	
唐	tʰɔŋ2	
唱	tʃʰœŋ5	
啄	tœk7b	
嘴	tʃy3	
四	ʃi5	
团	tʰɔn2	
圍	vi2	
國	kɔk7b	
圓	zyɛn2	
土	tʰou3	
地	hi6	
坐	tʰɔ1b	
域	vɐk8	
墓	mu6	
增	tʃɐŋ1a	
墟	hy1a	
士	ʃi6	
聲	ʃɐŋ1a	文
聲	ʃiɛŋ1a	白
處	tʃʰy5	
多	tɔ1a	
大	tai6	
天	hiɛn1a	
太	tʰai5	
夫	fu1a	
失	ʃɐt7a	
夸	kʰa1a	
夾	kʰiɛp7b	
奪	tɔt7b	
奢	tʃʰiɛ1a	
女	zy3	
好	hau3	
如	zy2	
婦	fu5	
姊	ti1b	
姑	ku1a	
委	vɐi3	
威	vi1a	
娘	lœŋ2	
婆	pʰɔ	
