#漢字	音標	解釋
#簡稱	/	南昌
#全稱	/	南昌話
#聲母	/	
#韻母	/	
#聲調	/	42 1 1a 陰平 ꜀,24 2 1b 陽平 ꜁,213 3 2 上 ꜂,,45 5 3a 陰去 ꜄,21 6 3b 陽去 ꜅,5 7 4a 陰入 ꜆,21 8 4b 陽入 ꜇
#版本	/	2020-10-19
#錄入人	/	澀口的茶
#參考資料	/	
#說明	/	
〇	lin5	
㐁	tʰan3	
㐁	tʰien3	
㐆	i1	
㐆	in3	
㐭	lin3	
㐱	tsɨn3+	
㐱	tɕin3	
㐲	tʰai6	
㐸	tɕʰien3	
㑁	tsut7	
㑃	ŋau5	
㑉	ɕiuk7	
㑉	ɕiuʔ7+	
㑗	sɨn1+	
㑗	ɕin1	
㑙	tiet7	
㑛	suk7	
㑛	suʔ7+	
㑜	i6	
㑜	tsʰɿ3	
㑜	tɕʰi3	
㑞	in6	
㑟	puŋ3	
㑥	i6	
㑦	li6	
㑮	fun5	
㑮	fɨn5+	
㑮	un5	
㑰	iɔŋ6	
㑳	lat7	
㑳	tseu1	
㑳	tsʰeu6	
㑵	tɕʰit8	
㑻	mat7	
㑿	tsʰau6	
㒄	len3	
㒄	sen3	
㒅	tɕʰi3	
㒇	u3	
㒈	han3	
㒊	set7	
㒋	sɿ1	
㒌	tɕʰiuŋ2	
㒓	tʰat7	
㒔	suk8	
㒔	suʔ8+	
㒔	tʰuk8	
㒔	tʰuʔ8+	
㒚	in5	
㒚	un3	
㒝	miet7	
㒝	uat7	
㒟	ȵieu3	
㒠	hai6	
㒥	fuŋ1	
㒨	ɕien1	
㒰	tɕʰyon2	
㒳	liɔŋ3	
㒴	kut7	
㒸	sui6	
㒹	tien1	
㒼	mon5	
㒽	tɕʰyon1	
㒾	i6	
㒾	sɿ5	
㓃	tsa5	
㓃	tu5	
㓄	tsɨn5+	
㓄	tɕin5	
㓊	tʰuŋ6	
㓖	pit7	
㓘	ɕiuk7	
㓘	ɕiuʔ7+	
㓚	kuŋ1	
㓝	ɕin5	
㓞	kʰat7	
㓠	tien3	
㓢	lɔk7	
㓢	lɔʔ7+	
㓣	kʰat7	
㓤	kʰat7	
㓱	tʰeu2	
㓳	ti1	
㓷	ȵi6	
㓹	tsʰui3	
㓺	tɕien1	
㓻	kɔŋ1	
㓼	tsʰet7	
㓼	tsʰɿ3	
㓽	tsʰuŋ2	
㓽	tsʰuŋ6	
㔂	lin6	
㔄	ɕiuk7	
㔄	ɕiuʔ7+	
㔆	tsʰan6	
㔊	tsen3	
㔋	han6	
㔋	kan5	
㔋	lan6	
㔌	tsʰeu2	
㔌	tsʰeu6	
㔍	tsʰot7	
㔎	ȵit7	
㔎	ɕiet7	
㔏	lit7	
㔒	fui5	
㔒	fɨi5+	
㔓	tɕien3	
㔗	fui6	
㔗	fɨi6+	
㔙	pen1	
㔝	liɔŋ3	
㔞	kʰuai1	
㔠	hat7	
㔡	piet7	
㔢	tɕyot7	
㔣	lui5	
㔣	lui6	
㔥	pʰai6	
㔩	ŋot7	
㔪	lu3	
㔮	lo5	
㔯	ɕyon5	
㔲	kui3	
㔴	it7	
㔶	kon3	
㔶	kuŋ5	
㔸	tʰi1	
㔹	let7	
㔻	pʰi1	
㕆	fu6	
㕆	tu3	
㕇	lat7	
㕈	ui5	
㕈	ŋai3	
㕊	fu1	
㕎	kʰot7	
㕒	ui5	
㕗	iu3	
㕙	tɕyn5	
㕙	tɕʰyn1	
㕚	tsau3	
㕛	iu3	
㕞	sot7	
㕟	kʰuai3	
㕡	hɔk7	
㕡	hɔʔ7+	
㕢	hai6	
㕢	kai5	
㕣	yon3	
㕦	fa6	
㕬	tsuŋ1	
㕭	ŋau1	
㕮	fu3	
㕮	fu6	
㕯	lot7	
㕯	lut7	
㕯	lɨt7	
㕰	hɔk7	
㕰	hɔʔ7+	
㖃	heu3	
㖃	heu6	
㖅	ɕyt7	
㖏	ȵiet7	
㖑	hai3	
㖒	tʰi2	
㖘	tsɨn1+	
㖘	tɕin1	
㖟	sɨu6+	
㖟	ɕiu6	
㖥	tɕʰyn6	
㖩	tɕy1	
㖪	fet7	
㖷	sɿ5	
㗁	ŋɔk7	
㗁	ŋɔʔ7+	
㗉	liɔk7	
㗉	liɔʔ7+	
㗊	tset7	
㗔	tɕʰien1	
㗕	kieu1	
㗗	pi1	
㗗	pi3	
㗘	pɔk7	
㗘	pɔʔ7+	
㗙	lat7	
㗚	lit7	
㗛	ɕieu5	
㗢	fuŋ5	
㗢	fuŋ6	
㗢	tʰuŋ6	
㗤	tɕiuk7	
㗤	tɕiuʔ7+	
㗦	lau5	
㗧	tiet7	
㗧	tsɨt7	
㗧	tɕit7	
㗨	hai1	
㗩	ɕit7	
㗫	tɕʰiet7	
㗬	tsʰa1	
㗱	tɕit7	
㗲	fet8	
㗴	ŋan5	
㗵	ɕyt7	
㗻	fo5	
㗻	kuo1	
㗼	ȵiet7	
㗾	ɕye1	
㗿	ha3	
㗿	ho3	
㘀	tsɔk7	
㘀	tsɔʔ7+	
㘁	it7	
㘆	tʰai3	
㘈	ȵi6	
㘈	ȵit7	
㘉	tset7	
㘋	in5	
㘋	ɕien5	
㘌	tɕʰit7	
㘌	tɕʰit8	
㘍	tɕit7	
㘓	lan5	
㘙	ȵit7	
㘝	lat7	
㘝	lɨt7	
㘝	ȵit7	
㘠	pit7	
㘣	ɕyon1	
㘣	ɕyon5	
㘥	iu5	
㘨	ȵiet7	
㘰	tsɨn1+	
㘰	tɕin1	
㘱	tʰan1	
㘲	tɕiuk7	
㘲	tɕiuʔ7+	
㘻	in1	
㙀	liu6	
㙁	muk7	
㙁	muʔ7+	
㙄	pʰi6	
㙇	tsʰuk7	
㙇	tsʰuʔ7+	
㙊	tsʰɔŋ2	
㙏	fuk7	
㙏	fuʔ7+	
㙙	luŋ3	
㙠	i1	
㙠	i5	
㙤	ha3	
㙨	tɕʰi2	
㙩	lieu5	
㙩	lieu6	
㙪	i5	
㙱	hau6	
㙲	iuŋ5	
㙴	tsʰen3	
㙷	tsʰet8	
㙷	tsʰɨt8	
㙷	tɕʰit8	
㙻	tsʰen2	
㚀	ɕi1	
㚁	tɕʰieu3	
㚂	lɔŋ6	
㚃	yn1	
㚅	luŋ5	
㚆	fuk8	
㚆	fuʔ8+	
㚇	tsuŋ1	
㚇	tsuŋ5	
㚊	kʰai1	
㚋	tieu1	
㚍	kʰui3	
㚒	sen3	
㚒	sɨt7	
㚒	ɕit7	
㚔	hen2	
㚔	ȵiet7	
㚖	kau3	
㚖	tsʰɨt7	
㚖	tɕʰit7	
㚗	tɕʰia2	
㚘	pʰon6	
㚛	ɕi5	
㚛	ɕiet7	
㚜	yt7	
