#漢字	音標	解釋
□	tʂʰuã1	pʰiã34~:差,不好
□	lɛ3	pɤ1331~盖:膝盖
□	pɒ̃3	tiŋ1~儿:经常
□	tv̩0	xɛ34咕~:洋葱
□	kv̩3	xɛ34~嘟:洋葱
□	pɤ1	~lɛ53盖:膝盖
□	tiŋ1	~pɒ̃儿:经常
□	vɑ3	~清 :知道
□	tʰɒ̃3	~土:室外的尘土
□	lɿ5	~故~儿:故意
□	xɛ5	~咕嘟:洋葱
□	pʰiã5	~tʂʰuã13:差,不好
□	tʂʰã1	一~:一遍
□	tiɑ0	助词,"着哩"的合音
□	ɑ3	哪,什么
□	luã1	差,不好
□	v̩3	拄
□	xɑ3	指人坏
□	tsuɤ5	现在
□	ʂã1	眨
□	xuã3	肥胖
□	xã5	表主题的助词
□	tʂɑ1	这里
□	məŋ0	那~:那么
□	kʰɛ1	门~:门坎儿
一	zɿ1	
丁	tiŋ1	
七	tsʰɿ1	
万	vã5	
丈	tʂɒ̃5	
三	sã1	
上	ʂɒ̃5	1
上	ɒ̃0	2碰~
下	xɑ5	1~头
下	ɕiɑ5	2乡~,~雨
不	pv̩1	
与	zʮ5	
丐	kɛ5	
丑	tʂʰəu3	
專	tʂuã1	
且	tɕʰiᴇ3	
丕	pʰɪi3	
世	ʂʅ5	
丘	tɕʰiəu1	
丙	piŋ3	
業	niᴇ1	
叢	tsʰuəŋ1	
東	tuəŋ1	
絲	sɿ1	
丞	tʂʰəŋ1	
丢	tiəu1	
兩	liɒ̃3	~个
兩	liɒ̃3	几~
嚴	iã1	
並	piŋ3	
喪	sɒ̃1	~失
喪	sɒ̃1	婚~
个	kɤ5	
丫	iɑ1	
中	tʂuəŋ5	射~
中	tʂuəŋ1	当~
丰	fəŋ1	
串	tʂʰuã5	
臨	liŋ1	
丸	vã1	
丹	tã1	
爲	vɪi5	介词
爲	vɪi1	作~
主	tʂv̩3	
麗	lɿ5	
舉	tsʮ3	
乃	nɛ3	
久	tɕiəu3	
義	zɿ5	
之	tʂʅ1	
烏	v̩1	
乍	tʂɑ5	
乎	xv̩1	
乏	fɑ5	
樂	luɤ1	快~
樂	yɤ1	音~
喬	tɕʰiɔ1	
乖	kuɛ1	
乘	tʂʰəŋ1	
乙	zɿ1	
九	tɕiəu3	
乞	tsʰɿ1	
也	iᴇ3	
習	sɿ1	
鄉	ɕiɒ̃1	
書	fv̩1	
買	mɛ3	
亂	luã5	
乳	v̩1	
乾	kã1	~湿
乾	tɕʰiã1	~坤
了	liɔ3	
爭	tʂəŋ1	
事	ʂʅ5	
二	ɛ5	
于	zʮ1	
虧	kʰui1	
云	yəŋ1	
互	xv̩5	
五	v̩3	
井	tɕiŋ3	
亞	iɑ3	
些	ɕiᴇ1	
亡	vɒ̃1	
交	tɕiɔ1	
亥	xɛ5	
亦	zɿ1	
產	tʂʰã3	
亨	xəŋ1	
畝	mv̩3	
享	ɕiɒ̃3	
京	tɕiŋ3	
亭	tʰiŋ1	
亮	liɒ̃5	
親	tɕʰiŋ1	~人
親	tɕʰiŋ5	~家
人	ʐəŋ1	
億	zɿ1	
什	ʂʅ1	
仁	ʐəŋ1	
僅	tɕiŋ3	
仆	pv̩1	倒
仇	tʂʰəu1	
