#漢字	音標	解釋
□	pʰi1	~笔:掭笔
□	pʰɤ1	~麦:割麦
□	ʐã2	~糊
□	pʰia3	~~。钹
□	tuən5	~:捅
□	tʂaŋ2	嚣张
□	lyɤ1	把菜放在开水里焯焯
㪗	tʰəu5	展开
一	i1	
丁	tiŋ1	
七	ȶʰi1	
万	vã5	
丈	tʂaŋ5	~夫
丈	tʂʰaŋ5	~人
三	sã1	
上	ʂaŋ5	~面，~山
下	xa5	底~,~降
下	ɕia5	底~，~降
不	pu1	
丐	kæ5	乞~
丑	tʂʰəu3	
專	tsʮã1	
且	ȶʰiɛ3	
丕	pʰei1	
世	ʂʅ5	
丘	tɕʰiəu1	
丙	piŋ3	
業	ȵiɛ1	
東	tuŋ1	
絲	sɿ1	
丞	tʂʰəŋ2-	
丢	tiəu1	
兩	liaŋ3	~个，几~几钱
嚴	ȵiã2	
喪	saŋ5	~失
喪	saŋ1	婚~
个	kɤ5	~人，一~
丫	ia1	
中	tsʮŋ5	射~
中	tsʮŋ1	当~
丰	fəŋ1	
串	tsʰʮã1	
臨	lin2	
丸	uã2	
丹	tã1	
爲	uei5	~什么
爲	uei2	作~
主	tsʮ3	
麗	li5	
舉	tɕy3	
乃	næ3	
久	tɕiəu3	
義	i5	
之	tsɿ1	
烏	u1	
乍	tsa1	
乎	xu1	
乏	fa2	
樂	luɤ1	
樂	yɤ1	音~
喬	tɕʰiau2	
乖	kuæ1	
乘	tʂʰəŋ2	
乙	i1	
九	tɕiəu3	
乞	tɕʰi3	
也	iɛ3	
習	si2	
鄉	ɕiaŋ1	
書	sʮ1	
買	mæ3	
亂	lyã5	
乳	zʮ5	
乾	tɕʰiã2	~坤
了	liau3	~结
爭	tsəŋ1	
事	sɿ5	
二	ɚ5	
于	y5	
虧	kʰuei1	
云	yn2	
互	xu5	
五	u3	
井	ȶiŋ3	
亞	ia3	
些	siɛ1	
交	tɕiau1	
亥	xæ5	
亦	i1	
產	tsʰã3	
亨	xəŋ1	
畝	mu3	
享	ɕiaŋ3	
京	tɕiŋ1	
亭	tʰiŋ2	
亮	liaŋ5	
親	ȶʰin1	
親	ȶʰin5	~家
人	ʐən1	
億	i5	
什	sa5	~物
仁	ʐən1	
僅	tɕin3	
仆	pʰu1	~倒
仆	pʰu2	~人
仇	tʂʰəu2	
仇	tɕʰiəu2	姓
今	tɕin1	
介	tɕiæ5	
仍	ʐəŋ2	
从	tsʰʮŋ1	
从	tsʰʮŋ2	
仑	lyn2	
倉	tsʰaŋ1	
仕	sɿ5	
他	tʰa3	
仗	tʂaŋ5	
仙	siã1	
代	tæ5	
以	i3	
儀	i5	
仰	ȵiaŋ3	
仲	tsʰʮŋ5	
件	tɕʰiã5	
價	tɕia5	
任	ʐən1	姓
任	ʐən5	责~
份	fən3	
仿	faŋ3	~效
仿	faŋ3	~佛
企	tɕʰi3	
伊	i1	
伍	u3	
伏	fu2	
伐	fa2	
休	ɕiəu1	
衆	tsʮŋ5	
優	iəu1	
伙	xuɤ3	
會	kʰuæ5	~计
會	xuei5	开~,~不~
傘	sã3	
偉	uei3	
傳	tsʰʮã2	~达
傳	tsʮã5	~记
傷	ʂaŋ1	
倫	lyn2	
僞	uei3	
伯	pei2	
估	ku3	~计
伴	pʰã5	
伶	liŋ2	
伸	ʂən1	
佃	tiã5	
但	tã5	
位	uei5	
低	ti1	
住	tsʰʮ5	
佐	tsʮɤ5	
佑	iəu5	
體	tʰi3	
佔	tʂã5	
何	xuɤ2	
佘	ʂɤ2	姓
余	y2	
佛	fɤ2	
作	tsʮɤ1	~坊·工~
你	ȵi3	
佩	pʰei1	
佳	tɕia1	
使	sɿ3	
侉	kʰua3	
例	li5	
侍	sɿ5	
供	kuŋ1	~给
供	kuŋ5	~养
依	ȵi1	
僥	tɕiau3	~幸
側	tsʰei1	
僑	tɕʰiau2	
侯	xəu2	
侵	ȶʰin1	
便	pʰiã2	~宜
便	piã5	方~
促	tsʰəu1	
俄	ŋɤ2	
俊	tɕyn5	
俏	ȶʰiau5	
