#漢字	音標	解釋
三	sɛ1	
不	pəʔ7	
丑	tɕʰiʉ3	
世	sɿ5	
丘	tɕʰiʉ1	
業	ȵieʔ8	
東	toŋ1	
絲	sɿ1	
丢	tʉ1	
嚴	ȵie2	
个	kəʔ7	
中	tsoŋ1	
丰	foŋ1	
主	tsɿ3	
舉	tɕi3	
義	ȵi6	
九	tɕiʉ3	
乞	tɕʰieʔ7	
習	dʑieʔ8	
書	sɿ1	
買	ma3	
亂	luo6	
乳	zɿ6	
爭	tsã1-	
爭	tsən1=	
事	zɿ6	
二	ȵi6-	
二	əl2=	
云	ɦien2	
五	n̩3	
畝	m̩3	
人	ȵien2-	
人	zən2=	
介	ka5-	
介	tɕia5=	
仍	dzən2	
从	dzoŋ2	
倉	tsʰã1	
代	dɛ6	
以	i3	
仰	ȵiã3	
件	dʑie6	
任	zən6	
休	ɕiʉ1	
會	ɦuɛ6	
位	ɦuɛ6	
佛	vəʔ8	
作	tsoʔ7	
侄	dzəʔ8	
俗	dzoʔ8	
保	pɔ3	
儉	dʑie6	
修	ɕiʉ1	
倍	bɛ6	
借	tɕia5	
傾	tɕʰien1	
健	dʑie6	
僧	sən1	
僻	pʰieʔ7	
兒	n̩2-	
兒	əl2=	
允	ien3	
元	ȵyo2	
兄	ɕioŋ1	
先	ɕie1	
光	kuã1	
兑	dɛ6	
黨	tã3	
入	zəʔ8	
全	dʑie2	
八	paʔ7	
公	koŋ1	
六	loʔ8	
蘭	lɛ2	
共	ɡoŋ6	
關	kuɛ1	
興	ɕien1	
兵	pien1	
具	dʑi6	
典	tie3	
内	nɛ6	
寫	ɕia3	
農	noŋ2	
冬	toŋ1	
馮	voŋ2	
冷	lã3	
減	kɛ3-	
減	tɕie3=	
几	tɕi3	
凭	bien2	
出	tsʰəʔ7	
鑿	zoʔ8	
切	tɕʰieʔ7	
列	ləʔ8	
初	tsʰu1	
初	tsʰou1	
利	li6	
别	bieʔ8	
刮	kuaʔ7	
到	tɔ5	
削	ɕiaʔ7	
剝	poʔ7	
劇	dʑieʔ8	
割	kəʔ7	
劈	pʰieʔ7	
力	lieʔ8	
勸	tɕʰyo5	
辦	bɛ6	
動	doŋ6	
劫	tɕieʔ7	
勳	ɕien1	
勺	dzoʔ8	
化	huo5	
北	poʔ7	
午	ŋ̍3-	
午	u3=	
半	puo5	
華	ɦuo2	
卒	tsəʔ7	
南	nuo2	
占	tsuo5	
衛	ɦuɛ6	
印	ien5	
危	ɦuɛ2	
卷	tɕyo5	
壓	aʔ7	
厭	ie5	
厚	ʉ3	
去	tɕʰi5	
雙	sã1	
反	fɛ3	
叔	soʔ7	
取	tɕʰi3	
受	zʉ6	
變	pie5	
叫	tɕiɔ5	
吃	tɕʰieʔ7	
各	koʔ7	
合	ɦaʔ8	
合	ɦəʔ8	
同	doŋ2	
呂	li3	
吞	tʰən1	
否	fʉ3	
含	ɦuo2	
含	ɦuo6	
聽	tʰien5	
吹	tsʰɛ1	
告	kɔ5	
周	tɕiʉ1	
味	mi6	
命	mien6	
咬	ŋɔ3	
品	pʰien3	
喊	hɛ5	
嘴	tsɛ3	
器	tɕʰi5	
園	ȵyo2	
困	kʰuən5	
囱	tsʰoŋ1	
圍	ɦuɛ2	
國	koʔ7	
圓	ɦyo2	
在	dzɛ6	
地	di6	
坐	zu6	
域	ɦioʔ8	
基	tɕi1	
塔	tʰaʔ7	
牆	dʑiã2	
增	tsən1	
壯	tsã5	
聲	sən1	
壺	βu2	
處	tsʰɿ5	
外	ua5	
外	ɦua6	
大	du6-	
大	dou6	
大	da6=	
天	tʰie1	
太	tʰa5	
太	tɛ5	
失	səʔ7	
頭	dʉ2	
夾	kaʔ7	
奪	dəʔ8	
奉	voŋ6	
女	ȵi3	
奸	kɛ1	
婦	vu6	
婦	βu6	
媽	ma1	
妹	mɛ3	
妹	mɛ6	
姆	m̩3	
姐	tɕi3	
姑	ku1	
委	uɛ3	
姜	tɕiã1	
姨	ɦi2	
娘	ȵiã2	
婆	bu2	
嫁	ka5	
嫌	ie1	
嫩	nən6	
子	tsɿ3	
字	zɿ6	
孫	sən1	
學	ɦoʔ8	
寧	ȵien6	
宅	dzəʔ8	
宗	tsoŋ1	
官	kuo1	
客	kʰaʔ7	
害	ɦɛ6	
寬	kʰuo1	
尋	dʑien2	
小	ɕiɔ3	
尺	tsʰaʔ7	
尾	m̩3-	
尾	ui3=	
局	dʑioʔ8	
屈	tsʰəʔ7	
屋	oʔ7	
展	tsuo3	
山	sɛ1	
歲	sɛ5	
巖	ŋɛ2	
岳	ŋoʔ8	
岸	ɦuo6-	
岸	ɦɛ6=	
崇	dzoŋ2	
巢	dʑiɔ2	
左	tsu3	
巧	tɕʰiɔ3	
巴	puo1	
巷	ɦiã6	
幣	bi6	
市	zɿ6	
布	pu5	
帥	sa5-	
帥	sɛ5=	
師	sɿ1	
希	ɕi1	
帳	tsã5	
帘	lie2	
帚	tɕiʉ5	
席	ʑieʔ8	
幫	pã1	
年	ȵie2	
幸	ɦien6	
幼	iʉ5	
莊	tsã1	
牀	dzã2	
底	ti3	
店	tie5	
庚	kã1-	
庚	kən1=	
廉	lie2	
延	ɦie2	
開	kʰɛ1	
异	ɦi6	
引	ien3	
張	tsã1	
彎	uɛ1	
形	ɦien2	
彪	piɔ1	
彭	bã2	
影	ien3	
役	ɦioʔ8	
往	uã3	
律	lieʔ8	
徐	dʑi2	
微	vi2	
徽	huɛ1	
心	ɕien1	
忙	mã2	
快	kʰua5	
念	ȵie6	
忽	hoʔ7	
懷	ɦuɛ2	
怒	nu6	
怕	pʰuo5-	
怕	pʰa5=	
思	sɿ1	
急	tɕieʔ7	
怪	kua5	
戀	lie6	
恨	ɦən6	
恩	ən1	
恶	oʔ7	
懸	ɦyo2	
驚	tɕien1	
愁	dʑiʉ2	
感	kuo3	
慢	mɛ6	
戲	ɕi5	
我	ŋou3	
戒	ka5	
或	ɦoʔ8	
所	su3	
扇	suo5	
手	sʉ3	
打	tã3	
托	tʰoʔ7	
掃	sɔ5	
抓	tsɔ1	
折	tsəʔ7	
拆	tsʰaʔ7	
拍	pʰaʔ7	
拐	kua3	
拔	baʔ8	
拖	tʰa1-	
拖	tʰu1=	
招	tsɔ1	
括	kuaʔ7	
拳	dʑyo2	
挂	kuo5	
挖	uaʔ7	
挾	ɡaʔ8	
捉	tsoʔ7	
換	ɦuo6	
捧	pʰoŋ3	
掌	tsã3	
排	ba2	
掘	dʑieʔ8	
接	tɕieʔ7	
擲	dzəʔ8	
插	tsʰaʔ7	
握	oʔ7	
摘	tsaʔ7	
撑	tsʰã1	
撞	dzã6	
撮	tsʰəʔ7	
擦	tsʰaʔ7	
支	tsɿ1	
收	sʉ1	
改	kɛ3	
故	ku5	
教	kɔ5	
敢	kɛ3	
散	sɛ3	
散	sɛ5	
數	su5	
敲	kʰɔ1	
斗	tʉ3	
料	liɔ6	
斜	dʑia2	
斤	tɕien1	
斧	fu3	
斬	tsɛ3	
斷	duo6	
