#漢字	音標	解釋
七	tsʰai7	
万	uan6	
丈	tʰioŋ3	
三	sa1	
上	ʂoŋ3	上
上	ʂoŋ6	上面
下	ia3	
与	y5	
丑	tsʰau3	
專	tɕyn1	
且	tsʰiɛ3	
世	ʂʅ5	
丘	tɕʰiu2	
業	ŋiɛ6	
東	taŋ1	
絲	sɿ1	
兩	nioŋ3	
嚴	in2	
嚴	iɛn6	
个	kuo5	
丫	ia1	
中	tioŋ1	当中
丰	xoŋ2	
串	tsʰuən5	
臨	lən2	
丸	uən2	
爲	uəi6	
主	tsu3	
麗	li5	
舉	tɕy3	
之	tʂʅ2	
乏	xua6	
樂	luo6	
樂	io6	音乐
乖	tɕyɛ1	
乘	sən6	
九	tɕiau3	
乞	tɕʰi6	
習	si6	
鄉	ɕioŋ1	
書	su1	
買	miɛ3	
亂	noŋ6	
乳	y3	
乾	tɕʰiɛn6	
了	liu3	
爭	tsa3	
事	sɿ5	
二	nai6	
于	y6	
虧	kʰuəi1	
云	uən2	
互	u5	
五	ŋiɛ3	
井	tsin3	
交	tɕyo1	
亥	xai5	
產	tʂʰan5	
亨	xən2	
畝	mu3	
亮	nioŋ6	
親	tsʰən1	
人	oŋ2	
仁	in6	
仆	pʰu6	
仇	ʂau2	
仑	lən6	
倉	tsʰoŋ1	
仗	tʂoŋ5	
付	xu5	
仙	sin1	
代	tai5	
代	tʰiɛ6	
令	nin5	
仲	tsoŋ5	
件	tɕʰin3	
價	tɕia5	
任	in5	
份	pʰaŋ6	
企	tɕʰi5	
伏	xu6	
衆	tʂoŋ5	
會	kʰuai5	
會	xuəi6	会议
傘	sa3	
偉	uəi3	
傳	tsuan5	传记
傳	tsʰuan6	传达
傷	ʂoŋ1	
倫	lən6	
僞	uəi5	
伯	pa7	
估	ku5	
伴	pʰuo3	
伺	tsʰɿ5	
似	sɿ5	
位	uəi6	
低	ti1	
住	tʰiu6	
體	tʰi3	
何	xuo6	
余	y2	
佛	xuo6	
作	tsuo6	
你	nuo3	
佩	pʰuo6	
使	ʂʅ3	
使	sai3	
侄	tʰai6	
侈	tʂʰʅ6	
例	li5	
侍	ʂʅ5	
供	koŋ2	供给
偵	tʂən2	
側	tɕʰiɛ6	
側	tsʰai7	
侵	tsʰin5	
便	pʰin2	便宜
便	pʰin6	方便
俊	tən6	
俏	tsʰiau5	
俗	su6	
保	pu3	
保	pau5	
信	sən5	
儉	tɕiɛn5	
修	siau1	
俱	tɕy5	
倍	pʰiɛ5	
倒	tu3	
候	xau3	
借	tsiɛ5	
倦	tsuan5	
倪	ni6	
債	tsai5	
值	tʂʅ6	
假	tɕia5	放假
假	tɕia3	真假
做	tsuo5	
停	tʰən6	
健	tɕiɛn5	
偶	ŋou5	
偷	tʰau1	
傅	xu5	
傍	paŋ5	
儲	tɕʰy6	
催	tsʰiɛ1	
傲	ȵio5	
傲	ŋau5	
儒	y6	
兒	ə6	
元	yɛn6	
充	tʂʰoŋ2	
先	sən1	
光	kuaŋ1	
克	kʰiɛ6	
克	kʰai7	
免	miɛn5	
兑	tiɛ5	
兔	tʰiɛ5	
入	y6	
全	tsʰən2	
八	piɛ7	
公	kaŋ1	
六	liau6	
共	koŋ5	
關	kuan3	
興	xən5	兴旺
興	ɕin5	高兴
兵	pən1	
具	tɕy5	
典	tiɛn5	
養	ioŋ3	
兼	tɕin1	
獸	ʂou5	
冀	tɕi5	
内	lei5	
岡	kaŋ2	
册	tsiɛ6	
再	tsiɛ5	
再	tsai5	
寫	siɛ3	
軍	tsuən2	
農	noŋ6	
冤	uən6	
冬	taŋ1	
馮	xoŋ6	
冰	pən1	
決	tɕyɛ6	
况	kʰuaŋ5	
冷	la3	
凍	toŋ5	
淨	tsin5	
準	tɕyn3	
涼	nioŋ2	
凌	nin6	
減	kan3	
湊	tsʰau5	
凝	nin6	
几	tɕi3	
几	tɕi3	茶几
鳳	xoŋ5	
凭	pʰin2	
凱	kʰai7	
凳	taŋ5	
凶	ɕioŋ2	吉凶
出	tsʰuəi7	
擊	tɕi6	
函	xan6	
刀	tu1	
分	paŋ1	
切	tsʰi7	切开
刊	kʰan2	
划	xua6	
列	liɛ6	
則	tsʰiɛ6	
創	tʂʰuaŋ5	
初	tsʰu1	初一
初	tsʰu2	初中
删	tʂan2	
判	pʰan5	
利	li5	
