#漢字	音標	解釋
一	jɔk7a	
七	tʃʰɔk7a	
万	baŋ6	
三	ʃaŋ1	
上	ʃɛŋ6	
下	ha5	
下	ha6	
世	ʃɔi5	
業	jit8	
東	təŋ1	
絲	ʃɐi1	
丢	tiu1	
兩	lɛŋ3	
嚴	jin2	
个	ko5	
中	tʃəŋ1	
丰	fəŋ1	
主	tʃi3	
舉	kui3	
義	ji5	
烏	wu1	
九	kou3	
習	tʃɔk8	
書	ʃi1	
買	bai5	
亂	lin6	
爭	tʃaŋ1	
事	ʃɐi6	
二	ji6	
虧	kʰwɔi1	
雲	wɔn2	
五	ŋ̍5	
井	tʃɛŋ3	
井	tʃɐŋ3	
交	kau1	
產	tʃʰaŋ3	
亮	lɛŋ6	
親	tʃʰɔn1	
人	jɔn2	
倉	tʃʰoŋ	
付	fu6	
件	kin6	
任	jɔŋ6	
休	hɐu1	
休	jou1	
優	jou1	
會	wui6	
傘	ʃaŋ5	
傳	tʃʰin2	
傳	tʃin3	
傷	ʃɛŋ1	
位	wɔi	
低	tɔi1	
住	tʃi6	
余	ji2	
佛	fɔk8	
作	tʃo5	
使	ʃɔi3	
使	ʃi3	
侄	tʃɔk8	
側	tʃɔk7a	
便	pin6	
俊	tʃɔn5	
修	ʃɐu1	
借	tʃɛ5	
假	ka3	
做	tʃɐu5	
停	tʰɐŋ2	
健	kin6	
偷	tʰou1	
像	tʃɛŋ6	
僧	tʃɔŋ1	
兒	ji2	
兄	hɐŋ1	
充	tʃʰəŋ1	
先	ʃin1	
光	kwoŋ1	
黨	toŋ3	
入	jɔk8	
全	tʃʰin2	
八	pa5	
公	kəŋ1	
六	lək8	
蘭	laŋ2	
共	kəŋ6	
關	kwaŋ1	
興	hɐŋ5	
兵	pɐŋ1	
典	tin3	
寫	ʃɛ3	
軍	kwɔn1	
冤	jin1	
冬	təŋ1	
冰	pɐŋ1	
冲	tʃʰəŋ1	
決	kʰit7b	
冷	laŋ5	
凍	təŋ5	
準	tʃɔn3	
減	kaŋ3	
湊	tʃʰou5	
几	kɐi3	
鳳	fəŋ6	
凳	tɔŋ5	
凶	həŋ1	
出	tʃʰɔk7a	
擊	kɐk7a	
刀	tɐu1	
分	fɔn1	
切	tʃʰit7b	
