#漢字	音標	解釋
□	nin1	(用手指)夹
□	kʰuæ2	(手指)发僵
□	pʰa3	(两腿)叉开
□	lia3	(衣领)敞开
□	siou3	(用细鞭子)抽打
□	sa5	(毛发)乍开
□	lia5	(液体)渗漏
□	nie5	(人的)乳汁
□	maŋ5	(牙齿)脱落
□	læ3	~拐指差，次
□	nie1	乳房
□	ŋa5	切,割
□	ŋɤ5	割;杀
□	kʰa1	卡(脖子)
□	pʰæ3	双臂平伸量长短
□	tʰən3	台阶一级叫一~
□	xɤ3	吃
□	li1	啃
□	tsuæ2	大
□	mən3	小疙瘩叫~子
□	ŋa1	张开(嘴)
□	tsuæ5	弯曲手指弹脑袋
□	kʰie3	形容咳嗽说咳~~
□	tsʰo3	怂恿
□	nən1	恶心
□	təi3	批发;贩
□	kʰye3	折(断)
□	tia2	拿
□	ŋia3	挑衅
□	tʰən5	挪动
□	mã3	排行最小的
□	nən3	推想;估计
□	nou2	数量多
□	pʰia3	斜视
□	pʰaŋ3	旧
□	kʰu1	植物子实榨油后剩下的渣滓
□	tsʰən3	次;劣质
□	ŋiaŋ5	死
□	poŋ3	水坑
□	kæ2	父亲叫老~
□	tsuæ3	甩;掷
□	pæ1	瘸;跛
□	ŋiou5	皱
□	pʰiou3	瞎(多用于骂人)
□	ŋən3	硌
□	ŋia2	粗糙
□	pʰiaŋ5	聊天叫讲~
□	pʰin1	肋骨叫肋~
□	piaŋ5	蒂
□	kʰia2	跨(步)
□	nɤ5	蹭(痒)
□	kou2	量词;团;块
□	poŋ5	量词，串
□	tiaŋ1	铃铛叫~~
□	xa5	霸占
□	mie5	鱼叫鱼~
□	ka5	鸭叫声
□	nia1	黏
□	ŋia1	黏,又读
□	niɔ1	黏稠
一	i2	
丁	tin1	
七	tsʰi2	
万	uã5	
丈	tsaŋ5	
三	sã1	
上	saŋ5	
下	xia5	
不	pu5	
与	y3	
丐	kæ5	
丑	tsʰou3	~时
專	tsyɛ̃1	
且	tsʰie3	
世	si5	
丘	kʰiou1	
丙	pin3	
業	nie2	
叢	tsʰoŋ2	
東	toŋ1	
絲	sɿ1	
丞	tsʰin2	
丢	tiou1	
兩	liaŋ3	
嚴	ŋiɛ̃2	
並	pin5	
喪	saŋ1	~事
喪	saŋ5	~失
个	ko5	
丫	ia1	
中	tsoŋ1	~间
中	tsoŋ5	射~
丰	foŋ1	
串	tsʰyɛ̃5	
臨	lin2	
丸	yɛ̃2	
丹	tã1	
爲	uəi2	
爲	uəi5	~什么
主	tsy3	
麗	li5	
舉	ky3	
乃	næ3	
乃	ŋæ3	
久	kiou3	
義	ŋi3	
義	ŋi5	
之	tsi1	
烏	u1	
乍	tsa5	
乎	fu1	
乏	fa2	
樂	lo2	快~
樂	io2	音~
喬	kʰiɔ2	
乖	kuæ1	
乘	sin2	
乙	ie2	
九	kiou3	
乞	kʰi2	
也	ie3	
習	si2	
鄉	xiaŋ1	
書	sy1	
買	mæ3	
亂	lon5	
乳	y3	
乾	kʰiɛ̃2	
