#漢字	音標	解釋
一	it7	
丁	tɛŋ1	
七	sit7	
七	tsʰit7	
丈	tiũ6	文讀，丈人，白讀。
丈	tŋ6	
丈	tiaŋ6	
三	sã1	
三	sam1	
上	siaŋ6	文读，上头。
上	siũ6	
上	tsʰiaŋ6	
上	tsʰiũ6	
下	ɛ6	文读，下层，低。
下	hɛ6	
下	kɛ6	
丐	kai5	
丑	siu3	
丑	siũ3	
丑	tʰiu3	
丑	tʰiũ3	
專	tsuan1	
且	tsʰiã3	
丕	pʰi1	
世	si5	
丗	si5	
丘	kʰu1	
丘	kʰiu1	
丙	piã3	
丙	pɛŋ3	
業	ɡiap8	
叢	tsaŋ2	
叢	tsɔŋ2	
東	taŋ2	
東	tɔŋ2	
絲	si1	
丞	sin2	
兩	liũ3	
兩	liaŋ3	
嚴	ɡiam2	
喪	sɔŋ5	
中	taŋ1	文读，中间。
中	tiɔŋ1	
丰	hɔŋ1	
臨	lim2	
丸	uan2	
丹	tan1	
主	tsu3	
丼	tsɛ̃3	
丼	tsɛŋ3	
丽	liei6	
舉	ki3	
乃	laĩ3	
久	ku3	
久	kiu3	
義	ɡi6	
之	tsi1	
烏	ɔu1	
乎	hɔu6	
乏	huat8	
樂	ɡak8	
喬	kiau2	
乖	kuai1	
乙	it7	
九	kau3	
九	kiu3	
乞	kʰit7	
也	ia6	
習	sip8	
鄉	hiũ1	文读，乡里。
鄉	hiaŋ1	
書	si1	
買	biei3	买办，白读。
買	baĩ3	
亂	luan6	
乳	dzi3	
乾	kʰian2	
亂	luan6	
了	liau3	
事	su6	
二	dzi6	
于	i1	
亏	kʰui1	
云	in2	
互	hɔu6	
五	ɡɔu6	
五	ɡɔu3	
五	ɡɔũ6	
五	ɡɔũ3	
井	tsɛ̃3	
井	tsɛŋ3	
亞	a1	单字读，亚军。
亞	a5	
亞	a1	单字读，亚军。
亞	a5	
亡	bɔŋ2	
交	kau1	
亥	hai6	
亦	iaʔ8	
亦	ɛk8	
產	san3	
亨	pʰɛŋ1	文读，撑船，撑上去，支撑。
享	hiaŋ3	
京	kiã1	
京	kɛŋ1	
亭	tɛŋ2	
亮	liaŋ6	
親	sin1	
親	tsʰin1	
褻	siat7	
人	dzin2	
億	ɛk7	
什	sip8	
什	sap8	
什	tsip8	
什	tsap8	
仁	dzin2	
仃	tɛŋ1	
今	kim1	
介	kai5	
仑	lun2	
倉	tsʰŋ1	
仕	su6	
他	tʰã1	
仗	tiaŋ6	
付	hu6	
付	hu5	
仙	sian1	
仞	dzim6	
代	tɛ6	
代	tai6	
令	lɛŋ6	
以	i3	
儀	ɡi2	
仰	ɡiaŋ3	
仲	tiɔŋ6	
件	kiã6	
任	dzim6	
仿	hɔŋ3	
伊	i1	
伍	ɡɔu6	
伍	ɡɔu3	
伍	ɡɔũ6	
伍	ɡɔũ3	
伏	hɔk8	
伐	huaʔ8	文读，跨越。
伐	huat8	
休	hiu1	
會	huɛ6	
傘	suã5	
傘	san5	
偉	ui3	
傳	tuan6	传记。
傷	siaŋ1	
倫	lun2	
僞	ɡui6	
伯	pɛʔ7	
伯	pɛk7	
估	kɔu3	
伱	li3	文读，白读。
伱	lĩ3	
伴	pʰuã6	
伴	pʰuan6	
伶	lɛŋ2	
伸	sin1	文读，剩，剩。
伸	sun1	
伸	tsʰin1	
伸	tsʰun1	
似	sai6	文读，白读，熟似。
似	si6	
似	su6	
佇	tu3	
佇	ti3	
佇	tʰu3	
佇	tʰi3	
位	ui6	
低	ti1	
住	tsu6	
佐	tso5	
佑	iu6	
余	i2	
佚	it8	
佛	hut8	
你	li3	文读，白读。
你	lĩ3	
佩	puɛ6	
使	sai3	
使	su3	
侃	kʰan3	
來	lai2	
侈	si3	
侈	tsʰi3	
例	li6	
侍	sai6	单字读，服侍。
侍	si6	
侏	tsu1	
侖	lun2	
供	kɛŋ5	文读，供神明。
供	kiɔŋ5	
依	i1	
俠	hiap8	
僥	hiau1	
偵	tsɛŋ1	
側	sɛk7	
側	tsʰɛk7	
僑	kiau2	
儂	laŋ2	人。
侮	bu3	
侯	hɔu2	文读，姓。
侯	hau2	
侯	kɔu2	
侯	kau2	
侵	sim1	
侵	tsʰim1	
便	pan1	便宜。
促	tsʰiɔk7	
俄	ɡo2	
俊	tsun5	
俏	siau5	
俗	siɔk8	
保	po3	
