#漢字	音標	解釋
□	ȵɐu1	~眉:表示皱眉
□	ti6	~颤,表示颤抖
□	ku6	~眼,表示瞪眼
□	ŋɛt8	~牙,表示磨牙
□	ŋɐk8	~头,表示点头
□	na1	“替”“同”“与”“给”等之意
□	nin1	乳房、奶水的意思
□	mɐp7a	凹
□	kɛ6	动物交配之意
□	tam1	叼
□	pʰœ2	喷,如喷饭
□	hɐp7a	嘴~,表示闭嘴
□	lɔŋ4	大声叫
□	hɐn2	形容皮肤刺痛感,痒
□	ŋoŋ5	形得难受
□	nɐm4	想:盘算:估算
□	uɛk7b	扒
□	na1	打补丁
□	pɛk8	扔
□	hɐi1	指女性生殖器官
□	nɐu1	指男性生殖器官
□	mɛŋ5	挤压
□	lɛu4	挽袖子
□	kuɛn6	提篮子
□	kʰɛn3	揿
□	nok7a	搓衣服
□	lak7a	格~:表示胁下
□	nɔŋ3	漱(口)
□	θɐt8	牛~:牛鞭
□	ȵɛu1	用指甲抓
□	kʰuɐk7a	用指关节敲
□	fak7b	甩
□	ɐp7a	砸
□	kɐŋ3	硌脚
□	ȵap7b	粗糙
□	lan1	绳子搓得紧
□	lœ1	膝头。膝盖的意思
□	han1	节约
□	lɐn2	蔓延
□	nɛ3	蛤~:青蛙
□	ty1	蜇
□	ȵok7a	蠕动
□	tʰɐu3	表示体息
□	tʃy6	表示双手交叉在胸前的动作
□	kɛ6	表所属,如我~表示我的
□	tɐm6	表示踩脚
□	tɛk7b	跑
□	pok8	躲藏
□	ŋam1	适合
□	θɛu3	逃跑
□	iɐm4	逗小孩
□	ȵɛu1	韧
□	foŋ5	食物腐坏的气味
□	pok7a	鱼~:鱼气囊
□	uɛ1	鸡用爪扒士
一	iɐt7a	
七	tʰɐt7a	
万	man6	
丈	tʃœŋ6	
三	θam1	
上	ʃœŋ4	~山
上	ʃœŋ6	~面
下	ha6	~降
下	ha6	底~
不	pɐt7a	
与	y4	
丑	tʃʰɐu3	
專	tʃyn1	
且	θɛ3	
世	ʃɐi5	
丘	iɐu5	
丙	pɛŋ3	
業	ȵip8	
叢	θoŋ2	
東	toŋ1	
絲	θy1	
嚴	ȵim2	
个	kɔ5	
丫	a1	
中	tʃoŋ1	
中	tʃoŋ5	射~
丰	foŋ1	
串	tʃʰyn5	
丸	yn2	
爲	uɐi6	~什么
爲	uɐi2	作~
主	tʃy3	
舉	ky3	
義	ȵi6	
之	tʃi1	
乏	fat8	
樂	ŋɔk8	
乖	kuai1	
乘	ʃɛŋ2	
乙	it7b	
九	kɐu3	
乞	hɐt7a	
習	θɐp8	
鄉	hœŋ1	
書	ʃy1	
買	mai4	
乳	ȵui4	
乾	kʰin2	
爭	tʃaŋ1	
事	θy6	
二	ȵi6	
于	y1	
虧	kʰuɐi1	
云	uɐn2	
互	u6	
五	ŋ̍4	
井	θɛŋ3	
亞	a3	
亡	mɔŋ2	
交	kau1	
交	kɛu1	
亥	hɔi4	
