#漢字	音標	解釋
□	ŋiaʔ7	(眼睛或者灯泡)眨,一闪一闪
□	vei1	~种:播撒种子的动作
□	tɕʰiuʔ7	刺的动作
□	tuʔ7	剁
□	tsuɛʔ8	吸
□	tsʰuʔ8	咳嗽
□	zei2	形容做事散漫拖拉
□	ʔuei5	想要
□	kʰiɛʔ8	拥挤
□	sai3	搬迁,移动
□	lan5	月~,闪电
□	tʰiu2	用竹鞭打人
□	tsuei1	男性生殖器
□	kɔʔ8	磕碰
□	xan3	第二人称代词,你
□	nɐu2	粥稠
□	la5	缝隙,裂缝
□	pa2	背人的动作
□	vuiʔ8	触碰
□	liɛʔ8	赶牲畜或人
□	pɤ1	蹲下
□	kiuʔ7	追赶
㜷	mei1	阿~:对母亲的称呼
㪗	tʰɐu3	展开,~气
䂻	tsʰɑŋ1	塞
一	zɤʔ7	
丁	tan1	
七	tsʰɤʔ7	
万	van1	
丈	tsʰɔŋ1	
三	sɑŋ1	
上	sɔŋ1	~山;~面
下	xa1	底~;~降
不	puʔ7	
与	i3	
丐	kai5	
丑	tɕʰiu3	天干
專	tsan1	
且	tɕʰia3	
世	sɤ5	
丘	kʰiu1	
丙	piɑŋ3	
業	ŋiɛʔ8	
叢	tsʰoŋ2	
東	toŋ1	
絲	sɤ1	
丞	siŋ2	
丢	tiu1	
兩	liɔŋ3	~个;几~几钱
嚴	ŋiɛn2	
喪	sɔŋ5	~失
个	kai5	
中	tsoŋ5	射~
中	tsoŋ1	当~
丰	foŋ1	
串	tsʰan5	
臨	liŋ2	
丸	viɛn2	
丹	tan1	
爲	vi5	~了么个:为什么
爲	vi2	作~
主	tsɤ3	
麗	li5	
舉	ki3	
乃	nan1	
久	kiu3	
義	xɤŋ5	
之	tsɤ1	
烏	vɤ1	
乎	fɤ1	
乏	faʔ8	
樂	lɔʔ8	快~;音~
喬	kʰiau2	
乖	kuai1	
乘	tsʰiŋ2	
乙	viɛʔ7	
九	kiu3	
乞	kʰɛʔ7	
也	za3	
習	sɤʔ8	
鄉	sɔŋ1	
書	sɤ1	
買	mei1	
亂	luan1	
乾	kʰiɛn2	
了	liau3	~结;明~
爭	tsɑŋ1-	~抢
爭	tsan1=	斗~
事	sɤ1	
二	xɤŋ1	
于	i2	
虧	kʰuei1	
云	viŋ2	说;白~
互	fɤ1	
五	ɤŋ3	
井	tɕiɑŋ3	
亞	a5	
亡	mɔŋ2	
交	kau1	
亥	xuei1	
產	san3	
畝	miau3	
享	sɔŋ3	
京	kiŋ1	
亭	tʰan2	
亮	liɔŋ1	
親	tsʰiŋ1	~家;~自
人	ŋiŋ2	
億	iʔ7	
什	sɤʔ8	~物
仁	ziŋ2	
仆	pʰuʔ7	倒;~人
仇	tɕʰiu2	姓;报~
今	kiŋ1	
介	kai5	
从	tɕʰioŋ2	
仑	luiŋ2	
倉	tsʰɔŋ1	
仕	sɤ1	
他	tʰa1	
仗	tsʰɔŋ1	
付	fɤ5	
仙	ɕiɛn1	
代	tʰuei1	
令	liŋ1	
以	i3	
儀	xɤŋ2	
仲	tsoŋ5	
件	kʰiɛn1	
價	ka5	
任	ziŋ1	姓;责~
份	fuiŋ1	
仿	fɔŋ3	~效;相似
企	kʰi3	
伍	ɤŋ3	
伏	fuʔ8	
伐	faʔ8	
休	ɕiu1	
衆	tsoŋ5	
優	iu2	
