#漢字	音標	解釋
㐱	＊t［ə］［n］ʔ	
㓞	＊［k］ʰˤret	
㓠	＊tˤemʔ	
㓠	＊tˤemʔ－s	
㓷	＊ŋ〈r〉［a］［t］－s	
㕚	＊［ts］ˤ〈r〉uʔ	
㘣	＊s－［ɢ］ʷe［n］	
㝌	＊［k］ʷə（ʔ）－s	
㝐	＊［ɢ］（r）oŋ	
㠯	＊ləʔ	
㡿	＊t－qʰAk	
㦤	＊q〈r〉i［t］－s	
㫃	＊qarʔ	
㬰	＊［g］ruj－s	
㯔	＊［tsʰ］〈r〉op－s	
㯟	＊［r］ˤok	
㳄	＊s－N－qa［r］	
㴑	＊s－ŋˤak－s	
㷉	＊ʔut－s	
㸐	＊C．na［n］	
㸒	＊［N．］r［ə］m	
㼜	＊ʔˤaŋ－s	
䀠	＊［k］ʷ（r）a－s	
䄟	＊tsʰop－s	
䆫	＊s－l̥ˤ〈r〉oŋ	
䍃	＊law	
䑣	＊m．rum (dialect: > *-um > *-uŋ)	
䖒	＊ŋ̊（r）ar	
䖟	＊mˤraŋ	
䘒	＊［ts］ˤu［r］	
䘳	＊kr［ə］m	
䜌	＊mə．rˤo［n］	
䞓	＊t－kʰreŋ	
䟏	＊［r］ˤewk	
䟏	＊r̥ewk (W dialect: *r̥- > *x-, palatalizing)	
䡅	＊［l̥］ru［n］	
䪡	＊［ts］ˤij	
䭕	＊Cə．ts［a］mʔ	
䭫	＊kʰˤijʔ	
䰜	＊k．rˤek	
䰞	＊［t］aʔ	
䱷	＊［ŋ］（r）a	
䵑	＊n〈r〉ik	
䵒	＊n〈r〉ik	
一	＊ʔi［t］	
丁	＊tˤeŋ	
丁	＊tˤreŋ	
丂	＊C．qʰˤuʔ (Shuōwén; no pre-Qín exx.)	
七	＊［tsʰ］i［t］	
丈	＊［d］raŋʔ	
三	＊s．rum (*s.r- > s-; infl. by 四 *s-?)	
三	＊s．r［u］m－s (*s.r- > *s-, infl. by 四 *s-?)	
上	＊Cə－daŋʔ	
上	＊m－daŋʔ	
上	＊daŋʔ－s	
下	＊gˤraʔ	
下	＊m－gˤraʔ－s	
丌	＊［g］ə	
不	＊pə	
与	＊m－q（r）aʔ	
丑	＊［n̥］ruʔ	
且	＊tsa	
且	＊［tsʰ］Aʔ	
丕	＊pʰrə	
世	＊l̥ap－s	
丘	＊［k］ʷʰə	
丙	＊praŋʔ	
丞	＊m－təŋ	
並	＊［b］ˤeŋʔ	
丩	＊k－riw (dialect: *k-r- > *kr-)	
个	＊kˤa［r］－s	
中	＊truŋ	
中	＊truŋ－s	
丮	＊［k］rak	
串	＊kˤro［n］－s	
丸	＊［ɢ］ʷˤar	
丸	＊ɦʷˤar (< *[ɢ]ʷˤar)	
丹	＊tˤan	
主	＊toʔ	
丼	＊C．tseŋʔ	
乂	＊ŋa［t］－s	
乃	＊nˤə（ŋ）ʔ	
乃	＊nˤəʔ	
久	＊［k］ʷəʔ	
乇	＊tˤrak	
之	＊tə	
乍	＊［dz］ˤrak－s	
乎	＊ɢˤa	
乏	＊［b］（r）［o］p	
乖	＊kʷˤrəj	
乘	＊Cə．ləŋ	
乘	＊Cə．ləŋ－s	
乙	＊qrət	
九	＊［k］uʔ	
乞	＊C．qʰət	
也	＊lAjʔ	
乳	＊noʔ	
乾	＊［k］ˤar	
乾	＊［g］（r）ar	
亂	＊［r］ˤo［n］－s	
予	＊laʔ	
事	＊［m－s－］rəʔ－s	
二	＊ni［j］－s	
于	＊ɢʷ（r）a	
于	＊ɦʷa (< *ɢʷ(r)a)	
云	＊［ɢ］ʷə［r］	
互	＊m－qˤaʔ－s	
五	＊C．ŋˤaʔ	
井	＊C．tseŋʔ	
亘	＊［ɢ］ʷˤar	
亘	＊s－［q］ʷar	
亘	＊swar (< *s-[q]ʷar)	
亙	＊［k］ˤəŋ－s	
亞	＊ʔˤrak－s	
亟	＊k（r）ək	
亟	＊kʰ（r）ək－s	
亡	＊maŋ	
亢	＊k－ŋˤaŋ	
交	＊［k］ˤraw	
亥	＊［g］ˤəʔ	
亦	＊［ɢ］（r）Ak	
亦	＊ɢ（r）Ak	
亨	＊qʰˤraŋ	
亨	＊［p．qʰ］ˤraŋ	
亨	＊［qʰ］aŋʔ	
享	＊［qʰ］ˤraŋ (W dialect)	
享	＊［qʰ］aŋʔ	
京	＊［k］raŋ	
亭	＊m－tˤeŋ	
亮	＊［r］aŋ－s	
亶	＊tˤanʔ	
亹	＊mˤər	
亹	＊mərʔ	
人	＊ni［ŋ］	
什	＊t．［g］əp	
仁	＊niŋ	
仄	＊［ts］rək	
仆	＊pʰ（r）ok－s	
仆	＊pʰok－s	
仆	＊pʰˤ（r）ok－s	
仇	＊［g］（r）u	
今	＊［k］r［ə］m	
介	＊kˤr［e］p－s	
仍	＊nəŋ	
仕	＊［m－s－］rəʔ	
他	＊l̥ˤaj (E dialect: *l̥ˤ- > MC th-)	
付	＊p（r）o－s	
仙	＊［s］a［r］	
仡	＊［ŋ］ət	
代	＊lˤək－s	
令	＊［r］ˤiŋ	
令	＊riŋ	
令	＊riŋ－s	
以	＊ləʔ	
仰	＊C．ŋaŋʔ	
仲	＊N－truŋ－s	
件	＊［g］r［a］［n］ʔ (no pre-Qín exx?)	
任	＊n［ə］m－s	
企	＊kʰeʔ	
企	＊kʰeʔ－s	
伊	＊ʔij	
伍	＊C．ŋˤaʔ	
伎	＊［g］reʔ	
伏	＊［b］ək－s	
伏	＊［b］ək	
伐	＊m－pat	
休	＊qʰ（r）u	
伯	＊pˤrak	
伴	＊［C．b］ˤanʔ	
伸	＊l̥i［n］	
似	＊sə．ləʔ	
佃	＊lˤiŋ－s	
但	＊［d］ˤa［n］ʔ	
位	＊［ɢ］ʷrəp－s (< *ɢʷəʔ-rəp-s ?)	
住	＊dro（ʔ）－s	
佐	＊tsˤarʔ－s (dialect: *-r > *-j)	
佑	＊［ɢ］ʷəʔ－s	
何	＊［g］ˤaj	
佗	＊l̥ˤaj	
余	＊la	
佛	＊［b］［u］t	
作	＊［ts］ˤak	
作	＊［ts］ˤak－s	
佞	＊nˤiŋ－s	
佩	＊［b］ˤək－s	
佳	＊［k］ˤre	
佶	＊［g］ri［t］	
佾	＊［N．］r［i］t	
使	＊s－rəʔ	
使	＊s－rəʔ－s	
來	＊mə．rˤək (> *mə.rˤə)	
來	＊mə．rˤək (> *rˤə)	
侈	＊t－l̥ajʔ	
侍	＊［d］əʔ－s	
侏	＊to	
侐	＊m̥ik－s	
侐	＊m̥（r）ik	
供	＊k〈r〉oŋ	
依	＊ʔəj	
侮	＊m（r）oʔ	
侯	＊［g］ˤ（r）o	
侵	＊［tsʰ］［i］m	
便	＊［b］e［n］－s	
便	＊［b］e［n］	
係	＊kˤek－s	
俍	＊［r］aŋ	
俑	＊loŋʔ	
俔	＊N－［k］ˤenʔ	
俗	＊s－［ɢ］ok	
俛	＊mr［a］［n］ʔ	
保	＊pˤuʔ	
俞	＊lo	
俟	＊s－［ɢ］rəʔ	
俟	＊s．［ɢ］rəʔ	
信	＊s－ni［ŋ］－s	
修	＊s－liw	
俱	＊k（r）o	
俴	＊［dz］e［n］ʔ	
俶	＊tʰuk	
倅	＊［tsʰ］ˤu［t］－s	
倉	＊［s．r̥］ˤaŋ	
倉	＊tsʰˤaŋ	
個	＊kˤa［r］－s	
倌	＊kʷˤra［n］－s	
倍	＊［b］ˤəʔ	
倏	＊liwk	
倒	＊tˤawʔ	
倒	＊tˤawʔ－s	
倔	＊［g］ut	
候	＊［g］ˤ（r）o－s	
倚	＊Cə．q（r）ajʔ	
倝	＊［k］ˤar－s	
借	＊［ts］Ak－s	
借	＊［ts］Ak	
倡	＊mə－tʰaŋ－s	
倪	＊ŋˤe	
倫	＊［r］u［n］	
倮	＊［r］ˤo［r］ʔ	
值	＊m－t〈r〉ək－s	
偃	＊ʔa［n］ʔ	
假	＊Cə．kˤraʔ	
假	＊kˤraʔ	
偏	＊pʰe［n］	
偕	＊kˤrij	
停	＊Cə．［d］ˤeŋ (~ *C.[d]ˤeŋ)	
