#漢字	音標	解釋#('wuu_th_shj_sh', '上海話', '上海', '#0000FF', '吳音小字典（上海）', 'http://www.wu-chinese.com/minidict/search.php?searchlang=zaonhe&searchkey=%s', '來源：《上海市區方言志》（1988年版），蔡子文錄入<br>說明：該書記錄的是中派上海話音系（使用者多出生於20世紀40至70年代），與<a href=http://www.wu-chinese.com/minidict/>吳音小字典</a>記錄的音系並不完全相同。', '53 1 1 平 ꜀,,,,34 5 3a 陰去 ꜄,23 6 3b 陽去 ꜅,55 7 4a 陰入 ꜆,12 8 4b 陽入 ꜇')
一	iʔ7	
丁	tin1	
七	tɕʰiʔ7	
万	vᴇ6	
万	mᴇ6	
丈	zã6	
三	sᴇ1	
上	zɑ̃6	
下	ɕia5	
下	ɦo6-	
不	pəʔ7	
与	ɦy6	
丐	kᴇ5	
丑	tsʰɤ5	
專	tsø1	
且	tɕʰi5	
丕	pʰi1	
丕	pʰᴇ1	
世	sɿ1	
世	sɿ5	
丘	tɕʰiɤ1	
丙	pin5	
業	niʔ8	
叢	zoŋ6	
東	toŋ1	
絲	sɿ1	
丞	zən6	
丟	tiɤ1	
丟	tiɤ1	
兩	liã6	
嚴	ni6	
並	bin6	
喪	sɑ̃1	
喪	sɑ̃5	
个	ɡəʔ8	
个	ku5	
丫	ia1	
丫	o1-	
中	tsoŋ1	
中	tsoŋ5	
丰	foŋ1	
串	tsʰø1	
串	tsʰø5	
臨	lin6	
丸	ɦuø6	
丹	tᴇ1	
爲	ɦuᴇ6	
主	tsɿ5	
丽	li6	
舉	tɕy5	
乃	nᴇ1	
乃	nᴇ6	
久	tɕiɤ5	
么	iɔ1	
義	ni6	
之	tsɿ5	
烏	u1	
乍	zo6	
乎	hu1	
乎	ɦu6	
乏	vaʔ8	
樂	loʔ8	
樂	ɦiaʔ8	
乒	pʰin1	
乓	pʰã1	
喬	dʑiɔ6	
乖	kua1	
乘	zən6	
乙	iʔ7	
九	tɕiɤ5	
乞	tɕʰiʔ7	
也	ɦiᴇ6	
也	ɦa6-	
習	ʑiʔ8	
鄉	ɕiã1	
書	sɿ1	
乩	tɕi1	
買	ma6	
亂	lø6	
乳	zɿ6	
乳	lu6	
乾	kø1	
乾	dʑi6	
亂	lø6	
了	liɔ6	
予	ɦy6	
爭	tsən1	
爭	tsã1-	
事	zɿ6	
二	əl6	
二	ni6-	
二	liã6	
于	ɦy6	
亏	kʰuᴇ1	
亏	tɕʰy1-	
云	ɦyn6	
云	ɦioŋ6	
互	ŋu6	
互	ɦu6	
五	u1	
五	ŋ6-	
井	tɕin5	
亘	kã5	
亞	ia1	
些	ɕi1	
亞	ia1	
亡	ɦuɑ̃6	
亡	mɑ̃6	
亢	kʰɑ̃5	
交	tɕiɔ1	
交	kɔ1-	
亥	ɦᴇ6	
亦	ɦiʔ8	
產	tsʰᴇ5	
亨	hã1	
畝	m6	
畝	mɤ6	
享	ɕiã5	
京	tɕin1	
亭	din6	
亮	liã6	
親	tɕʰin1	
褻	ɕiʔ7	
人	zən6	
人	nin6-	
億	i5	
什	zəʔ8	
仁	zən6	
仁	nin6-	
仃	tin1	
仄	tsəʔ7	
仅	dʑin6	
仆	boʔ8	
仆	pʰoʔ7	
仇	zɤ6	
仇	dʑiɤ6	
今	tɕin1	
介	tɕia5	
介	ka5-	
仍	zən6	
仍	nin6-	
从	zoŋ6	
从	tsʰoŋ1	
仑	lən6	
倉	tsʰɑ̃1	
仔	tsɿ5	
仔	zɿ6	
仔	tsᴇ1	
仕	zɿ6	
他	tʰa1	
仗	tsã5	
仗	zã6	
付	fu5	
仙	ɕi1	
仞	zən6	
仞	nin6-	
仟	tɕʰi1	
代	dᴇ6	
令	lin6	
以	i5	
儀	ni6	
仰	niã5	
仰	niã6	
仲	zoŋ6	
件	dʑi6	
价	tɕia5	
价	ka5-	
任	zən6	
任	nin6-	
份	vən6	
仿	fɑ̃5	
企	tɕʰi5	
伉	kʰɑ̃5	
伊	i1	
伊	ɦi6	
伍	u1	
伍	ŋ6-	
伍	ɦu6	
伎	dʑi6	
伏	voʔ8	
伏	bu6	
伏	vu6	
伐	vaʔ8	
休	ɕiɤ1	
众	tsoŋ5	
优	iɤ1	
伙	hu5	
會	uᴇ5	
會	ɦuᴇ6	
會	kuᴇ5	
會	kʰuᴇ5	
傴	ɤ1	
傴	ɤ5	
傘	sᴇ5	
偉	ɦuᴇ6	
傳	zø6	
傷	sɑ̃1	
倀	tsʰã5	
倫	lən6	
僞	ɦuᴇ6	
佇	zɿ6	
伯	paʔ7	
估	ku5	
伲	ni6	
伴	bø6	
伶	lin6	
伸	sən1	
伺	zɿ6	
似	zɿ6	
伽	tɕia1	
伽	ka1-	
伽	ɡa6-	
佃	di6	
但	dᴇ6	
佇	zɿ6	
佈	pu5	
位	ɦuᴇ6	
低	ti1	
住	zɿ6	
佐	tsu5	
佑	ɦiɤ6	
体	tʰi5	
佔	tsø5	
何	ɦu6	
佗	du6	
佘	zo6	
余	ɦy6	
佚	ɦiʔ8	
佛	vəʔ8	
佛	fəʔ7	
作	tsoʔ7	
佝	kɤ1	
佞	nin6	
你	ni1	
佣	ɦioŋ6	
僉	tɕʰi1	
佩	bᴇ6	
佬	lɔ6	
佮	kəʔ7	
佯	ɦiã6	
佳	tɕia1	
佳	tɕia5	
併	pin5	
佻	tʰiɔ1	
佼	tɕiɔ5	
使	sɿ5	
侃	kʰᴇ5	
侄	zəʔ8	
來	lᴇ6	
侈	tsʰɿ5	
例	li6	
侍	zɿ6	
侏	tsɿ1	
侑	ɦiɤ6	
侔	mɤ6	
侖	lən6	
侗	doŋ6	
供	koŋ5	
供	koŋ1	
依	i1	
俠	ɦiaʔ8	
侣	ly6	
僥	tɕiɔ5	
偵	tsən1	
側	tsəʔ7	
側	tsʰəʔ7	
僑	dʑiɔ6	
儕	zᴇ6	
儂	noŋ6	
儘	tɕin5	
侮	ɦu6	
侯	ɦɤ6	
侵	tɕʰin1	
侶	ly6	
便	bi6	
係	ɕi5	
係	ɦi6	
促	tsʰoʔ7	
俄	ŋu6	
俊	tɕin5	
俊	tɕyn5	
俎	tsu5	
俏	tɕʰiɔ5	
俐	li6	
俑	ioŋ5	
俗	zoʔ8	
俘	fu1	
俚	li6	
保	pɔ5	
俞	ɦy6	
俠	ɦiaʔ8	
信	ɕin5	
儔	zɤ6	
儼	ni6	
倆	liã6	
儷	li6	
儉	dʑi6	
修	ɕiɤ1	
俯	fu5	
俱	dʑy6	
俳	ba6	
俸	foŋ5	
俸	voŋ6	
倀	tsʰã5	
倂	pin5	
倆	liã6	
倉	tsʰɑ̃1	
個	ɡəʔ8	
個	ku5	
倌	kuø1	
倍	bᴇ6	
倏	soʔ7	
倒	tɔ5	
倔	dʑioʔ7	
倔	dʑyiʔ7	
倘	tʰɑ̃5	
候	ɦɤ6	
倚	i5	
借	tɕia5	
倡	tsʰɑ̃5	
倡	tsʰɑ̃1	
倣	fɑ̃5	
倦	dʑiø6	
倨	tɕy5	
倩	tɕʰi5	
倪	ni6	
倫	lən6	
倭	u1	
債	tsa5	
值	zəʔ8	
傾	tɕʰin1	
假	tɕia5	
假	ka5-	
偉	ɦuᴇ6	
偎	uᴇ1	
偏	pʰi1	
做	tsu5	
停	din6	
健	dʑi6	
側	tsəʔ7	
側	tsʰəʔ7	
偵	tsən1	
偶	ŋɤ6	
偷	tʰɤ1	
僂	lɤ6	
偽	ɦuᴇ6	
償	zɑ̃6	
傀	kʰuᴇ5	
傅	fu5	
傅	ɦu6	
傍	bɑ̃6	
傑	dʑiʔ7	
傘	sᴇ5	
備	bᴇ6	
傢	tɕia1	
傢	ka1-	
儻	dɑ̃6	
儲	zɿ6	
催	tsʰø1	
傭	ɦioŋ6	
傲	ŋɔ6	
傳	zø6	
傴	ɤ1	
傴	ɤ5	
債	tsa5	
傷	sɑ̃1	
傻	sa5	
傾	tɕʰin1	
僂	lɤ6	
僅	dʑin6	
僉	tɕʰi1	
像	ʑiã6	
僑	dʑiɔ6	
僕	boʔ8	
僕	pʰoʔ7	
僚	liɔ6	
僞	ɦuᴇ6	
僥	tɕiɔ5	
僧	sən1	
僮	doŋ6	
