#漢字	音標	解釋
□	i2	i¹³ku55代词“这个”的意思
□	i3	i⁵¹ia51“母亲”的意思
□	ia3	i51 ia51表示“母亲”的意思
□	kʊ3	ku⁵¹ni⁵¹ 这样，副词
□	n̩6	n²¹na²¹表示肯定的回答
□	tsuæ1	~眼皮，打瞌睡的意思
□	pʰa2	~风，表示“扇动”的动词
□	tsæ6	~雨(淋雨的意思)
□	n5a	~个，表示“那个”的意思
□	tʰən5b	一~,表示一节楼梯或台阶
□	pu5a	吻的意思，接吻读成“打~”
□	kʰoŋ3	咳嗽声
□	niɛ5a	用作名词词缀，如“日~光”指太阳
□	pʰo1	表示软的形容词
□	ku3	表程度的副词，“那么”的意思
□	tɕʰio5b	表示“丢了，掉了”的动词
□	kɛ5b	表示所有，相当于“的”,如“我~菜”
□	pu2	量词，表示一撮，如“一~草”
㫰	noŋ5b	晾
一	i5a	
丁	tin1	
七	tɕʰi5a	
丈	tɕioŋ6	
三	san1	
上	ɕioŋ6-	
上	ɕioŋ5b=	
下	xo6-	
下	xo5b-	
下	xa5b=	
下	ɕia5b=	底~
不	pu5a	
与	y3	给~
丐	kæ5a	乞~
丑	tɕʰiəu3	
專	tɕyɛn1	
且	tsʰɛ3	
丕	pʰæ1	
世	sɿ5a	
丘	tɕʰiəu1	
丙	pin3	
業	ȵiɛ2	
叢	tsoŋ2	
東	toŋ1	
絲	sɿ1	
丞	tsən2	
丢	tiəu1	
兩	niaŋ3=	
兩	niɛ3-	~个，几~几钱
嚴	niĩ2	
喪	soŋ5a	~失
喪	soŋ1	婚~
个	kʊ5a	~人，一~
丫	io1	~头
中	tsoŋ1=	
中	toŋ1	~间
中	tɕioŋ1-	当~
中	tɕioŋ5b-	打~
丰	foŋ1	
串	tɕʰyɛn5b	
臨	nin2	
丸	oŋ2	肉~,弹~
丹	tan1	
爲	uei6	~什么
爲	uei2	作~
主	tsəu3	
麗	ni5a	美~
舉	tɕy3	
乃	næ3	
久	tɕiəu3	
義	ni5a	
之	tsɿ1	
烏	u1	
乎	fu2	
樂	no5a	快~
樂	io2	音~
喬	tɕiɛ2	
乖	kua1	
乘	ɕin2	
乙	i5a	
九	tɕiəu3	
也	iɛ3	又
也	io3	者~,是~
習	ɕi5a	
鄉	ɕioŋ1	
書	ɕy1	
買	ma3	
亂	noŋ6	
乾	kan1	~湿
乾	tɕiĩ2	~坤
乾	kaŋ1	又,~饭
了	niɛ2	
了	niɛ3	~结
爭	tsən1	
事	sɿ6	
二	iɛ5b-	
二	ɚ5a	
于	y2	
虧	kʰuei1	
云	yɛn2	
互	fu5a	
五	u3	
井	tɕiaŋ3	
亞	io5a	
些	ɕiɛ1	
亡	oŋ2	
交	tɕiɛ1	
亥	xæ5b	
亦	i6	
產	tsʰan3	
亨	xən1	
畝	məu3	
