#漢字	音標	解釋
一	iɐt7	
七	tʃʰɐt7	
万	man	
三	ɬam1	
上	ʃɐŋ1	~山
下	ha	底~
世	ʃai	
業	ȵip8	
東	toŋ1	
絲	ɬei1	
丢	tiᵊu1	
兩	liaŋ1	几~
嚴	ȵim2	
个	kɔ	
中	tʃoŋ1	当~
丰	foŋ1	
主	tʃui3	
舉	kui3	
義	ȵi	
烏	ʔu1	
九	kɐu3	
習	tʃʰɐp8	
書	ʃui1	
買	mai1	
亂	lun	
爭	tʃiaŋ1	
事	ʃɐi	
二	ȵi	
虧	kʰuɐi1	
云	vɐn2	~彩
五	ŋ̍1	
井	tʃeŋ3	
交	kau1	
產	tʃʰan3	~妇
亮	liaŋ	
親	tʃʰɐn1	~吻
人	ȵiɐn2	
倉	tʃʰaŋ1	
付	fu	
件	kʰin	
任	ȵiɐm	责~
休	hɐu1	
優	iɐu1	
會	vui	开~
傘	ɬan	
傳	tʃʰin2	~下来
傷	ʃiaŋ1	
位	vɐi	
低	tɐi1	
住	tʃʰui	
余	iui2	~粮
佛	fɐt8	~像
作	tʃak7	
使	ʃɐi3	
侄	tʃʰɐt8	
側	tʃʰɐk7	
便	pʰin	方~
俊	tʃɐn	
修	ɬɐu1	
借	tʃi	
假	ka3	真~
做	tʃu	
停	tʰeŋ2	
健	kʰin	
偷	tʰɐu1	
像	ɬiaŋ	
僧	ɬɐŋ1	
兒	ȵi	
兄	veŋ1	
充	tʃʰoŋ1	
先	ɬin1	
光	koŋ1	~线
黨	taŋ3	
入	iɐp8	
全	tʃʰin2	
八	pat7	
公	koŋ1	
六	lok8	
蘭	lan2	
共	kʰoŋ	
關	kuan1	~门
興	heŋ	高~
兵	peŋ1	
典	tim3	
寫	ɬe3	
軍	kuɐn1	
冤	in3	
冬	toŋ1	~至
冰	peŋ1	
冲	tʃʰoŋ1	
決	kʰit7	
冷	liaŋ1	
凍	toŋ	
準	tʃɐn3	批~
減	kam3	
湊	tʃɐu	
几	kei3	~个
鳳	foŋ	
凳	tɐŋ	
凶	hoŋ1	吉~
出	tʃʰɐt7	
擊	kek7	
刀	tau1	
