#漢字	音標	解釋
一	ɐt45	j
丁	ɪŋ23	t
七	ɐt45	tsʰ
丈	iɔŋ32	ts
三	am23	s
上	iɔŋ23	s
上	iɔŋ21	s
上	iɔŋ32	s
下	a32下面	h
下	a21打一下	h
不	ɐt45	p
丐	ɔi23	kʰ
丑	ɐu45	tsʰ
且	ɛ45	tsʰ
世	ɐi23	s
丘	ɐu23	j
丙	ɪŋ45	p
丞	ɪŋ21	s
丟	iu23	t
並	ɪŋ32	p
丫	a23	ŋ
中	ʊŋ23中間	ts
中	ʊŋ23中獎	ts
丰	ʊŋ23	f
串	in23	tsʰ
丸	in21	j
丹	an23	t
主	i45	ts
乃	ai21	n
久	ɐu45	k
么	iu23	j
之	i23	ts
乍	a23	ts
乎	u21	f
乏	ɐt32	f
乒	ɪŋ23	p
乓	ɐm23	p
乖	ai23	ku
乘	ɪŋ21乘船	s
乘	ɪŋ32萬乘之國	s
乙	it32	j
九	ɐu45	k
乞	ɐt45	h
也	a23	j
乳	i21	j
乳	i45又音	j
乾	ɔn23	k
乾	in21乾坤	kʰ
亂	in32	l
了	iu23了結	l
了	iu23了解	l
予	i21古代第一人稱	j
予	i21給予	j
事	i32	s
二	i32	j
于	i23	j
云	ɐn21	w
互	u32	w
五	45	m
井	iɐŋ45	ts
亙	ɐŋ45	k
些	ɛ23	s
亞	a23	ŋ
亟	ɪk32亟需	k
亟	ei23亟請	kʰ
亡	ɔŋ21	m
亢	ɔŋ23高亢	kʰ
交	au23	k
亥	ɔi32	h
亦	ɪk32	j
亨	ɐŋ23	h
享	iɔŋ45	h
京	ɪŋ23	k
亭	ɪŋ21	h
亮	iɔŋ32	l
人	ɐn21	j
什	ɐm32什麼	s
什	ɐp32什錦	ts
仁	ɐn21	j
仃	ɪŋ23	t
仄	ɐk45	ts
仄	ɪk45	ts
仆	ʊk32	p
仆	u32前仆後繼	f
仆	ʊk32	pʰ
仆	ʊk45仆倒	pʰ
仇	ɐu21姓仇	kʰ
仇	ɐu21仇人	s
今	ɐm23	k
今	ɐm21今日	k
介	ai23	k
仍	ɪŋ21	j
仔	ɐi45豬仔	ts
仔	i45仔細	ts
仕	i32	s
他	a23	h
仗	iɔŋ32仗義	ts
仗	iɔŋ23打仗	ts
付	u32	f
仙	in23	s
仝	ʊŋ21	h
仞	ɐn32	j
仟	in23	tsʰ
代	ɔi32	t
令	ɪŋ32命令	l
令	ɪŋ21令狐	l
令	ɪŋ23一令紙	l
以	i21	j
仰	iɔŋ45	j
仰	ɔŋ45	ŋ
仲	ʊŋ32	ts
件	in32	k
任	ɐm32信任	j
任	ɐm21姓任	j
份	ɐn32	f
仿	ɔŋ45	f
企	ei23	kʰ
企	ei45	kʰ
企	ei21	kʰ
伊	i23	j
伍	45	m
伏	ʊk32	f
伐	ɐt32	f
休	ɐu23	j
伙	ɔ45	f
伯	a23春秋五伯	p
伯	ɐk23伯爺	p
伯	ɐk32伯公	p
伯	ɐk21阿伯	p
估	u45估計	k
估	u23估衣	k
伴	un32	p
伶	ɪŋ21	l
伸	ɐn23	s
伺	i23伺候	s
伺	i32窺伺	ts
似	i23	tsʰ
伽	a23瑜伽	k
伽	ɛ21伽藍	kʰ
佃	in32佃農	t
佃	in21佃作	h
但	an32	t
佇	i23	tsʰ
佈	ou23	p
位	ɐi32尉遲	w
低	ɐi23	t
住	i32	ts
佐	ɔ23	ts
佑	ɐu32	j
佔	im23	ts
何	ɔ21	h
佗	ɔ21	h
余	i21	j
佚	ɐt32	j
佛	ɐt32佛教	f
佛	ɐt45仿佛	f
作	ɔk23	ts
作	ɔk45	ts
你	ei23	n
佣	ʊŋ45習讀音應爲變調導致	j
佩	ui23	pʰ
佰	ɐk23	p
佳	ai23	k
併	ɪŋ23	pʰ
使	ɐi45使用，習讀音應爲韻母i對應的白讀音	s
使	i23使者	s
侃	ɔn45	h
來	ɔi21	l
侈	i45	tsʰ
例	ɐi32	l
侍	i32	s
侏	i23	ts
供	ʊŋ23	k
依	i23	j
侮	ou21	m
侯	ɐu21	h
侵	ɐm23	tsʰ
侶	ui21	l
便	in32便利	p
便	in21大腹便便	pʰ
係	ɐi32	h
促	ʊk45	tsʰ
俄	ɔ21	ŋ
俊	ɐn23	ts
俎	ɔ45	ts
俏	iu23	tsʰ
俐	ɐi32	l
俐	ei32	l
俑	ʊŋ45	j
俗	ʊk32	ts
俘	u23	f
保	ou45	p
俠	ɐp32	h
信	ɐn23	s
修	ɐu23	s
俯	u45	f
俱	ui23	kʰ
俸	ʊŋ45	f
俺	im45	j
倆	iɔŋ45	l
倉	ɔŋ23	tsʰ
個	ɛɐ23語流變讀	k
個	ɔ23	k
倌	un23	k
倍	ui21	pʰ
倍	ui23	pʰ
倏	ʊk45	s
們	un21	m
倒	ou45	t
倒	ou23	t
倔	ɐt32	ku
倖	ɐŋ32	h
倘	ɔŋ45	h
候	ɐu32	h
倚	i45	j
借	ɛ23	ts
倡	iɔŋ23	tsʰ
倦	in32	k
倩	in32	s
倪	ɐi21	ŋ
倫	ɐn21	l
值	ɪk32	ts
假	a45假如	k
假	a45放假	k
假	a23又音	k
偉	ɐi45	w
偉	ɐi21	w
偎	ui23	w
偏	in23	pʰ
偕	ai23	k
做	ou32	ts
停	ɪŋ21	h
健	in32	k
側	ɐk45邊側，地方	s
側	ɐk45	ts
偵	ɪŋ23	ts
偶	ɐu23	ŋ
偷	ɐu23	h
僞	ɐi32	ŋ
傀	ai23傀儡	f
傀	ɐi23傀偉	ku
傅	u32師傅	f
傅	u23傅粉施朱	f
傍	ɔŋ32依山傍水	p
傍	ɔŋ32傍晚	p
傍	ɔŋ21傍晚	pʰ
傑	it32	k
傘	an23	s
備	ei32	p
傢	a23	k
催	ui23	tsʰ
傭	ʊŋ21	j
傲	ou32	ŋ
傳	in21傳播	tsʰ
傳	in32傳奇	ts
債	ai23	ts
傷	iɔŋ23	s
傻	ɔ21	s
傾	ɪŋ23	kʰ
僅	ɐn45	k
像	iɔŋ32	ts
僑	iu21	kʰ
僕	ʊk32	p
僚	iu21	l
僥	iu23僥倖	h
僥	iu21僬僥，短人，西南夷別名	j
僧	ɐŋ23習讀音應爲讀半邊“曾”導致	ts
僮	ʊŋ21書僮	h
僮	ɔŋ32僮族	ts
僱	u23	k
僵	iɔŋ23	k
價	a23	k
僻	ɪk45	pʰ
儀	i21	j
