#漢字	音標	解釋
□	ua7	一种蒸饭方式
□	tuæ̃3	不能移动的木桩
□	ȶɔ̃1	刚，他~来
□	lei1	刺，仙人掌上面有很多~
□	ŋɛ2	呆蠢，你好~
□	kua1	和
□	sə5	和面的动作
□	tʰɔ̃2	在砚台上顺毛笔的动作，把笔~下
□	pʰiɛ7	小儿尿布
□	lua2	捋
□	yẽ3	掰断，把笔~了
□	lə1	揣
□	lẽ2	搓，~手指
□	tsʰuei3	浞:淋雨，让雨~了
□	tsuei7	用力塞进，把书包~进书桌
□	ȶʰɯ1	田垄
□	fɛ5	粽叶
□	lɔ2	蔫，这菜~了
□	tsɿ1	蚜虫
□	pa7	贴
□	tsə7	蹲
□	suei3	轻易塞进，娃娃很小，一~就~进书包了
擓	kʰuɛ3	揪、拔，把你的头发~下米
䋎	tsã5	缝，把被子~下
一	ɿ7	
丁	tɕiæ̃1	
七	tsʰɿ7	
万	uã5	
丈	ȶʰɔ̃5	
三	sã1	
上	ɕiɔ̃5	
下	xa3	
不	pu5	
与	y3	
丐	ka5	
丑	ȶʰɯ3	~时
丑	ȶʰɯ3	美~
專	ȶuẽ1	
且	tɕʰiɛ3	
丕	pʰi1	
世	sɿ5	
丘	ȶʰɯ1	
丙	piæ̃3	
業	liɛ7	
叢	tsʰəŋ2	
東	təŋ1	
絲	sɿ1	
丞	ȶʰæ̃2	
丢	tɕiɯ1	
兩	liɔ̃3	
嚴	iẽ2	
喪	sɔ̃5	~失
喪	sɔ̃5	婚~
个	ko5	
丫	ia1	
中	tsəŋ1	~间
中	tsəŋ5	~奖
丰	fəŋ1	
串	ȶʰuẽ5	
臨	liæ̃2	
丸	uã2	
丹	tã1	
爲	uei2	~什么
爲	uei2	作~
主	tɕy3	
麗	li5	
舉	tɕy3	
乃	lɛ3	
久	ȶɯ3	
義	li5	
之	tsɿ1	
烏	u1	
乍	tsa5	
乎	fu1	
乏	fa7	
樂	lo7	快~
樂	io7	音~
喬	ȶʰə2	
乖	kuɛ1	
乘	ȶʰæ̃2	
乙	iɛ7	
九	ȶɯ3	
也	ia3-	
也	iɛ3=	
習	sɿ7	
鄉	ɕiɔ̃1	
書	ɕy1	
買	mɛ3	
亂	luã5	
乳	ly3	
乾	ȶʰẽ2	
了	liə3	
予	y3	
爭	tsɔ̃1-	
爭	tsẽ1=	
事	sɿ5	
二	ə5	
于	y1-	
于	y2	
虧	kʰuei1	
云	yæ̃2	
互	fu5	
五	ŋ̍3-	
五	u3	
井	tɕiæ̃3	
亞	ia5	
些	ɕiɛ1	
亡	ɔ̃2	
交	ȶə1	
亥	xa5	
亦	ɿ7	
亦	i7	
產	tsʰã3	
畝	mə3	
享	ɕiɔ̃3	
京	ȶæ̃1	
亭	tɕʰiæ̃2	
亮	liɔ̃5	
親	tɕʰiæ̃1	~戚
親	tɕʰiæ̃1	~家
人	iæ̃2	
億	ɿ5	
億	i5	
仁	iæ̃2	
僅	ȶʰæ̃5	
仆	pʰu7	
仇	ȶʰɯ2	
今	ȶæ̃1	
介	ka5	
仍	iæ̃5	
从	tsʰəŋ2	
仑	luæ̃2	
倉	tsʰɔ̃1	
仕	sɿ5	
他	tʰa1	
仗	ȶɔ̃5	
付	fu5	
仙	ɕiẽ1	
代	tʰa5	
令	liæ̃5	
以	ɿ3	
以	i3	
儀	li2	
仰	liɔ̃3	
仲	tsʰəŋ3	
件	ȶʰẽ5	
價	ȶa5	
任	iæ̃5	
份	fəŋ5	
仿	xɔ̃5	
企	tsʰɿ3	
伊	ɿ1	
伍	u3	
伏	fu7	
休	ɕiɯ1	
衆	tsəŋ5	
優	iɯ1	
伙	xo3	
會	fei5	
會	kʰua5	~计
傘	sã3	
偉	uei3	
傳	ȶʰuẽ2	~达
傳	ȶʰuẽ5	~记
伢	ŋa2	
傷	ɕiɔ̃1	
倫	luæ̃2	
僞	uei5	
伯	pɛ7	
估	ku1	
伴	pʰã5	
伶	liæ̃2	
伸	ɕiæ̃1	
伺	sɿ5	
似	tsɿ5	
佃	ȶẽ5	
但	tã5	
位	uei5	
低	ti1	
住	tɕy5	
佐	tso3	
佑	iɯ5	
體	tsʰɿ3	
何	xo2	
佘	ɕiɛ2	
余	y2	多~
余	y2	姓~
佛	fu7	
作	tso7	
佩	pʰɛ5	
佳	ȶa1	
使	sɿ3	
侄	tsʰɿ7	
侈	tsʰɿ3	
例	li5	
侍	sɿ5	
供	kəŋ5	~应
供	kəŋ5	~词
