#漢字	音標	解釋
□	ɕi9	(連讀音)~年:去年
□	ku9	(連讀音)还
□	mɔ9	(連讀音)~头:外面
□	pʰai9	(連讀音)~□lai55水:口水
□	lai9	(連讀音)□pʰai55~水:口水
□	xai9	(連讀音)~快:快
□	ȵian9	(連讀音)~头:早上
□	koŋ9	(連讀音)~脓:溃脓
□	kʰɔ1	~底:下面
□	pei1	~娘:妻子
□	mei1	~滴:不知道
□	tɕin1	~□soŋ44树:杨树
□	tɕin1	~头:回头
□	nɔn1	~子:丝瓜
□	mən1	~头:上面
□	tən1	~马:骟马
□	li2	~梯:梯子
□	pʰu2	~□tɑuʔ5:钉钯
□	fu2	~溜:泥鳅
□	mən2	~锤棍:棒槌
□	iɔŋ2	~□tɕiɔŋ44柴:荆条
□	loŋ2	~骨:腔骨
□	tʰan3	~头:明天
□	an3	~头:抬头
□	tɕʰyon3	~手:伸手
□	mi6	~~:慢慢
□	pu6	~咕鸟:布谷鸟
□	fu6	~㸊:锅巴
□	ku6	~□tsoiʔ2:蟑螂
□	pɑu6	~簏:抽屉
□	lɔn6	~伏鸡:抱窝鸡
□	men6	~是:不是
□	ien6	~磨:研船
□	tʰaŋ6	~晡:昨天
□	tɑʔ7	~落:掉落
□	ləʔ7	~间:屋子
□	toʔ7	~阵:一起
□	soʔ7	~鼻:吸溜鼻涕
□	peʔ7	~裂:裂
□	tʰeʔ7	~忘:忘记
□	maʔ8	~~□lin22:蝉
□	tsoʔ8	~~:怎么
□	tɕiaiʔ8	~膣屄:交合
□	kɑuʔ8	~剪:推子
□	tɕiɔŋ1	□iɔŋ22~柴:荆条
□	soŋ1	□tɕin44~树:杨树
□	lin2	□maʔ2□maʔ2~:蝉
□	loŋ3	□tsoʔ2□tsoʔ2~:怎么办
□	tɑuʔ7	□pʰu22~:钉钯
□	tsoiʔ8	□ku21~:蟑螂
□	tɕiu1	一~:一绺
□	nai1	一~:一些
□	tieu1	一~钱
□	poŋ6	一~:一棵
□	seʔ8	个~:这样
□	ɕi2	做~事:干什么
□	pai1	刀~:菜刀
□	neʔ7	刺
□	kʰɑuʔ7	压
□	ten1	和
□	tən1	咳嗽
□	pieu1	坟~:哭丧棒
□	se3	大~:大家
□	nan2	我~:我们
□	kuoi6	手梗~:胳膊肘
□	kʰan3	打老~:打扑克
□	iaŋ6	扔
□	lo1	找
□	tɑu6	换
□	tsʰɔŋ3	推
□	tiaŋ1	撑
□	ku10	斑~:斑鸠
□	toŋ1	柿~:柿子
□	tɕy6	栗子
□	tɕy2	棉~裙:围裙
□	tin2	毛~鸟:麻雀
□	tʰoʔ7	泥~:抹子
□	oʔ7	灵~:纸扎
□	tɕiu3	烟~:旱烟
□	tieu1	狗~:狗窝
□	tɕʰyeʔ8	稠
□	tɕi1	羊~病:癫痫
□	tɕʰy3	老公~:老头子
□	tɑu1	胁~:翅膀
□	kuəʔ8	葱~:葱白
□	tsɿ1	蚂蚁~:蚂蚁
□	tɕʰio1	蜈蚣
□	ka6	这么
□	pʰoŋ1	闻
□	toʔ7	陡
□	pʰan3	面~:毛巾
㜖	sɑu6	乖
㞞	tsʰoŋ2	精液
㧕	liu9	(連讀音)掏
㬹	tsaŋ1	屎头~:脚跟
㸊	loiʔ7	□fuʔ2~:锅巴
䁐	ȵiaŋ1	~牛:放牛
䘆	yon3	蛇~:蚯蚓
䘼	uɔn6	手~:袖子
一	iʔ7	
丁	tin1	
七	tsʰeiʔ7	
万	mɔn6	1
万	uɔn6	2
丈	tɕʰiɔŋ1	
三	sɔŋ1	
上	ɕiɔŋ1	~车
