#漢字	音標	解釋
一	i7	
丁	tin1	
七	tɕʰi7	
万	uɑn6	
丈	tsʰɔŋ6	
三	sɑŋ1	
上	sɔŋ6	
下	xɑ1	
与	y3	
丑	tɕʰiou3	
且	tɕʰiɛ3	
丙	pin3	
業	ȵiɛ5	
東	toŋ1	
丢	tiou1	
兩	liɔŋ3	
麗	li5	
久	tɕiou3	
乍	tsʰɑ6	
也	iɛ1	
亂	luɑn6	
了	liɑu3	
二	ȵi6	
于	y1	
虧	kʰuei1	
井	tɕiɑŋ3	
些	nei3	
亡	uɔŋ2	
產	tsʰɑŋ3	
亨	xən1	
亭	tʰin2	
亮	liɔŋ6	
人	ȵin2	
億	i2	
今	tɕin1	
令	lin6	
以	i3	
仰	iɔŋ3	
任	ȵin6	
份	fuən6	
仿	fɔŋ3	
伐	fɑ5	
會	fuei6	
傘	sɑŋ3	
傳	tsʰuɑn2	
伴	pʰuɑn6	
低	tei1	
體	tʰi3	
何	xo3	
余	y2	
佛	̊fo5	
作	tsu2	
你	ȵi1	
侃	kʰɑŋ3	
侯	xou2	
俊	tɕyn2	
俗	su6	
信	ɕin2	
修	ɕiou1	
倍	pʰuɑi6	
借	tɕiɑ2	
倦	tɕʰyan6	
假	kɑ3	
偶	ŋou3	
偷	tʰou1	
催	tsʰuei1	
像	tɕʰiɔŋ6	
兒	ə5	
允	yn3	
兄	ɕioŋ1	
先	ɕiɛn1	
克	kʰə7	
免	miɛn3	
兔	tʰu2	
公	koŋ1	
六	lə6	
共	kʰoŋ6	
關	kuɑn1	
典	tiɛn7	
内	nuei6	
岡	kɔŋ1	
寫	ɕiɑ3	
冤	yan1	
馮	foŋ2	
冰	pin1	
決	tɕyɑ7	
况	kʰuɑn2	
淨	tɕʰiɑŋ5	
準	tsuən3	
鳳	foŋ6	
凳	tən2	
出	tsʰu7	
擊	tɕi1	
分	fuən1	
刊	kʰɑŋ1	
划	fɑ6	
判	pʰɑŋ2	
利	li6	
别	pʰiɛ5	
剃	tʰei2	
削	ɕiɑu1	
削	ɕyɛ1	
剖	pʰou1	
剿	tɕiɑu3	
劈	pʰi1	
辦	pʰɑŋ6	
劣	liɛ7	
動	tʰoŋ6	
努	nu3	
勃	puɑ5	
勇	ioŋ3	
勒	lə1	
勺	so5	
北	pə7	
匙	sɿ6	
匪	fuei3	
匹	pʰi3	
半	puɑn2	
華	fɑ2	
卓	tso2	
單	tɑŋ1	
博	po5	
卜	pʰə6	
盧	lu2	
衛	uei6	
印	iɑŋ6	
危	uei2	
卵	luɑn3	
卷	tɕyan3	
卸	ɕiɛ7	
廠	tsʰɔŋ3	
厚	xou1	
縣	ɕyan6	
又	iou5	
友	iou3	
雙	sɔŋ1	
反	fɑŋ3	
发	fɑ7	
叔	sɿ7	
變	piɛn2	
疊	tʰiɛ5	
口	kʰou3	
另	liɑŋ6	
叩	kʰou2	
叫	tɕiɑu2	
可	kʰo3	
台	tʰuɑi2	
右	iou6	
葉	iɛ5	
吊	tiɑu2	
同	tʰoŋ2	
