#漢字	音標	解釋
一	iɐt7a	
七	tsʰɐt7a	
万	man6	
三	ɬam1	
上	sɐŋ4	
下	ia6	
世	sɐi5	
業	ȵip8a	
東	toŋ1	
絲	ɬi1	
丢	tiu1	
兩	liaŋ4	
嚴	ȵim	
个	ko5	
中	tsoŋ1	~间
丰	foŋ1	
主	tsy3	
舉	ky3	
義	ȵiɐi6	
烏	u1	
九	kɐu3	
習	tsɐp8b	
書	sy1	
買	mai4	
亂	lun6	
爭	tsæŋ1	
事	sɐi6	
二	ȵiɐi6	
虧	kʰuei1	
云	uɐn	
五	ŋ̍4	
井	tseŋ3	
交	kau1	
產	tsʰan3	
亮	liaŋ6	
親	tsʰɐn1	
人	ȵiɐn	
倉	tsʰaŋ1	
付	fəu5	
件	kin4	
任	ȵiɐm6	
休	iəu1	
優	iəu1	
會	uɐi6	开~
傘	ɬan3	
傳	tsyn	~送
傳	tsyn6	~记
傷	siaŋ1	
位	uei6	
低	tei1	
住	tsɔi6	
余	hy	剩~
佛	fɐt8b	
作	tsak7b	
使	sɐi3	
侄	tsɐt8b	
側	tsɐk7a	
便	pin	方~
俊	tsɐn5	
修	ɬəu1	
借	tsi5	
假	ka3	
做	tsəu5	
停	teŋ	
健	kin6	
偷	tʰəu1	
像	tsiaŋ4	
僧	ɬɐŋ1	
兒	ȵi	
兄	ueŋ5	
充	tsʰoŋ1	
先	ɬin1	
光	køŋ1	
黨	taŋ3	
入	ȵiɐp8b	
全	tsyn	
八	pat7b	
公	koŋ1	
六	løk8b	
蘭	lan	
共	køŋ6	
關	kuan1	~门
興	heŋ5	高~
兵	peŋ1	
典	tim3	
寫	ɬi3	
軍	kuɐn1	
冤	yn1	
冬	toŋ1	
冰	peŋ1	
冲	tsʰoŋ1	
決	kʰyt7b	
冷	læŋ4	
凍	tøŋ5	
準	tsɐn3	
減	kam3	
湊	tsʰɐu5	
几	ki3	~个
鳳	føŋ6	
凳	tɐŋ5	
凶	ioŋ1	吉~
出	tsʰɐt7a	
擊	kek7a	
刀	təu1	
分	fɐn1	动
切	tsʰit7b	
划	uak8a	计~
列	lit8a	
初	tsʰu1	
判	pʰun3	
别	pit8a	
刮	kuat7b	
制	tsɐi5	
刷	sɐt7b	
刻	kʰɐk7a	
剃	tʰɐi5	
削	ɬiak7b	
前	tsin	
劍	kim5	
剝	pak7b	
劇	kek8b	戏~
剩	seŋ6	
剪	tsin3	
副	fɐu5	
割	kɔt7b	
劈	pʰek7a	
力	lek8b	
勸	hyn5	
辦	pan6	
動	tøŋ4	
勁	keŋ5	
勤	kɐn	
勺	siɛk8a	
匀	iɐn	
包	pau1	
化	ua5	
北	pɐk7a	
匠	tsiaŋ6	
匹	pʰɐt7a	
區	kʰy1	
十	sɐp8b	
升	seŋ1	
半	pun5	
華	ua	中~
協	ɕip8a	
卒	tsɐt7a	
單	tan1	简~
賣	mai6	
南	nam	
占	tsim5	~领
衛	uɐi6	
印	ɐn5	
危	uei	
卷	kyn3	
廠	tsʰøŋ3	
廳	tʰeŋ1	
历	lek8b	
厭	him5	
厚	hɐu4	
原	yn	
去	hui5	
縣	hyn6	
参	sɐm1	人~
及	kɐp8b	
雙	søŋ1	
反	fan3	
发	fat7b	
叔	søk7a	
取	tsʰy3	
變	pin5	
口	hɐu4	
古	ku3	
句	kɔi5	
叫	kiu5	
可	kʰo3	
台	tai	戏~
右	iɐu6	
葉	hip8a	
號	həu6	名~
吃	hek7a	
各	kak7b	
吉	kɐt7a	
名	meŋ	
后	hɐu6	
向	hiaŋ5	
呂	ly4	
吞	tʰɐn1	
含	hɔm	
聽	tʰeŋ5	~见
吳	ŋ	
吸	kʰɐp7a	
吹	tsʰui1	
味	mɐi6	
命	meŋ6	
咸	ham	
品	pʰɐm3	
響	hiaŋ3	
啞	a3	
哭	høk7a	
脣	sɐn	
唱	tsʰiaŋ5	
善	sin4	
喊	hem4	
喜	hi3	
嘴	tsui3	
器	hei5	
四	ɬɐi5	
回	hui	
園	yn	
困	kʰuɐn5	
圍	uei	
國	køk7b	
圖	tu	
圓	hyn	
圈	hyn1	
土	tʰu3	
地	ti6/tɐi6	
均	kʰuɐn1	
壞	uai6	
坐	tsy4	
坑	kʰɐŋ1	
塊	uai5	
墳	fɐn	
垂	sui	
墊	tim6	
埋	mai	
城	seŋ	
塔	tʰap7b	
塞	ɬɐk7a	
墨	mɐk8b	
墩	tɐn1	
壁	pek7a	
壯	tsaŋ5	
聲	seŋ1	
殼	hak7b	
壺	hu	
夏	ia6	春~
外	uai6	
多	to1	
夜	hi6	
够	kɐu5	
大	tai6	~小
天	tʰin1	
失	sɐt7a	
頭	təu	
夾	kep7b/kap7b	
奪	tut8a	
契	kʰɐi5	
女	nɔi4	
奴	nu	
奸	kan1	
好	həu3	~坏
如	sy	
婦	fɐu6	
妹	mui6	
姐	tse3	
姓	ɬeŋ5	
姜	kiaŋ1	生~
姨	hi	
娘	niaŋ	
婆	pu	
婚	uɐn1	
嫁	ka5	
嫂	ɬəu3	
嫌	im	
嫩	nun6	
子	tsɐi3	
孔	kʰøŋ3	
字	tsɐi6	
孫	ɬun1	
孝	hau5	
季	kei5	
學	hak8a	
孽	nip8a	
安	ɔn1	
宋	ɬøŋ5	
完	yn	
官	kun1	
定	teŋ6	
寶	pəu3	
實	sɐt8b	
客	hak7b	
宮	koŋ1	
害	hɔi6	
容	ioŋ	
寬	hun1	
宿	ɬøk7b	住~
寄	kɐi5	
密	mɐt8b	
富	fɐu5	
寸	tsʰun5	
對	tui5	
寺	tsɐi6	
尋	tsɐm	
壽	sɐu6	
封	foŋ1	
射	si6	
小	ɬiu3	
尖	tsim1	
嘗	siaŋ	
尺	tsʰek7a	
尾	mi4	
局	køk8b	
屁	pʰɐi5	
層	tsɐŋ	
屋	øk7a	
屬	søk8a	
山	san1	
歲	ɬui5	
巖	ŋam	
岸	hɔn6	
州	tsəu1	
左	tso3	
幣	pɐi4	
市	si4	
布	pəu5	
師	sei1	
希	hi1	
帶	tai5	
席	tsek8b	
幫	paŋ1	
帽	məu6	
平	peŋ	
年	nin	
幼	iɐu5	
慶	heŋ5	
牀	saŋ	
店	tim5	
廟	miu6	
府	fu3	
延	hin	
建	kin5	
開	hɔi1	
弄	løŋ6	
式	sek7a	
引	iɐn4	
弟	tɐi4	
張	tsiaŋ1	
彎	uan1	
弱	ȵiɛk8a	
彈	tan	~琴
形	heŋ	
影	eŋ3	
律	lɐt8b	
徐	tsy	
得	tɐk7a	
心	ɬɐm1	
忙	møŋ	
快	kʰuai5	
念	nim6	
懷	uai	
急	kɐp7a	
怪	kuai5	
恨	hɐn6	
恩	ɐn1	
恭	koŋ1	
息	ɬek7a	
恶	ak7b	
惜	ɬek7a	
慣	kuan5	
想	ɬiaŋ3	
愁	sɐu	
意	ɐi5	
感	kam3	
慌	høŋ1	
慢	man6	
憋	pit7b	
懂	tøŋ3	
懶	lan4	
戲	hɐi5	
戒	kai5	
或	uak8a	
戰	tsin5	
截	tsit8a	
戶	hu4	
房	føŋ	
所	ɬo3	
扁	pen3	
扇	sin5	名
手	sɐu3	
扎	tsat7b	
打	ta3	
托	tʰak7b	
扮	pʰan5	
找	tsau3	
抄	tsʰau1	
把	pa3	
抓	tsa1	
抖	tɐu3	
折	tsit7b	~叠
搶	tsʰiaŋ3	
抱	pəu4	
抽	tsʰəu1	
拆	tsʰak7b	
拉	lai1	
拍	pʰak7b	
拐	kuai3	
拖	tʰo1	
拜	pai5	
擁	iøŋ3	
撥	put7b	
擇	tsak8a	
挂	kua5	
指	tsi3	
挖	uat7b	
挺	tʰeŋ3	
捏	nep7a	
換	hun6	
排	pai	
接	tsip7b	
插	tsʰap7b	
握	at7b	
搬	pun1	
搭	tap7b	
摆	pai3	
摇	hiu	
摘	tsɐp7a	
摸	mɔ1	
撞	tsøŋ6	
撤	tsʰit7b	
擦	tsʰat7b	
改	kai3	
放	føŋ5	
敢	kam3	
數	səu6	动
數	səu6	名
敲	hau1	
整	tseŋ3	
料	liu6	
斜	tse	
斷	tun4	~开
新	ɬɐn1	
方	føŋ1	
族	tsøk8b	
日	ȵiɐt8b	
舊	kɐu6	
早	tsəu3	
時	si	
旺	høŋ6	
明	meŋ	
星	ɬeŋ1	
春	tsʰɐn1	
顯	hyn3	
曬	sai5	
晚	man4	
暖	nun	
暗	ɔm5	
曲	kʰøk7a	
更	kæŋ1	打~
月	ȵyt8a	
有	iɐu4	
朋	pɐŋ	
服	føk8b	
朝	tsiu	~代
木	møk8b	
末	mut8a	
本	pun3	
殺	sat7b	
雜	tsap8b	
權	kyn	
杉	tsʰam3	
李	li4	
村	tsʰun1	
杜	təu6	
條	tiu	
來	lai	
杯	pui1	
杰	kit8b	
松	ɬoŋ1	
松	ɬoŋ1	~树
板	pan3	
極	kek8b	
林	lɐm	
果	ko3	
柄	peŋ5	
染	ȵim4	
櫃	kuei6	
柱	tsy4	
柴	sai	
柿	sai4	
樹	sɔi6	
栗	lɐt8b	
校	kau3	学~
樣	iɛŋ6	
根	kɐn1	
格	kak7b	
桂	kuɐi5	
桃	təu	
桌	tsøk7b	
橋	kiu	
樁	tsøŋ1	
桶	tʰøŋ3	
梗	kʰɐŋ3	
夢	møŋ6	
梨	li	
梯	tʰei1	
棉	min	
棋	ki	
棒	paŋ4	
棚	pæŋ/pɐŋ	
樓	ləu	
橫	uæŋ	~竖
橘	kɐt7a	
欠	him5	
歡	hun1	
歇	hit7b	
歌	ko1	
正	tseŋ5	~反
步	pəu6	
武	mu/fu	
歪	uai1	
死	ɬi3	
母	mu4	
毒	tøk8b	
比	pi3	
毛	məu	
毯	tʰan3	
民	mɐn	
气	hei5	
水	sui3	
永	ueŋ4	
汁	tsɐp7a	
漢	hɔn5	
汗	hɔn6	
江	kaŋ1	
池	tsi	
湯	tʰaŋ1	
沉	tsɐm	
沙	sa1	
河	ho	
油	iəu	
治	tsɐi6	
法	fat	
泥	nei	
潑	pʰut7b	
洗	ɬai3	
洞	tøŋ6	
活	hut8a	
派	pʰai5	
流	ləu	
淺	tsʰyn3	
漿	tsiaŋ1	
測	tsʰɐk7a	
濃	noŋ	
浪	laŋ6	
浮	fɐu	
浴	iøk8b	
海	hɔi3	
浸	tsɐm5	
淡	tam4	
深	sɐm1	
添	tʰim1	
清	tsʰeŋ1	
渠	ky4	他
溫	uɐn1	
渴	hɔt7b	
溪	kʰei1	
滑	uat8b	
滚	kuɐn3	
滿	mun4	
潭	tam	
火	hu3	
滅	mit8a	
燈	tɐŋ1	
灰	hui1	
竈	tsəu5	
炎	nim/sin	
炭	tʰan5	
炮	pʰau5	
點	tim3	
爛	lan6	
烘	hoŋ5	
燭	tsøk7a	
烟	in1	
燒	siu1	
熱	ȵit8a	
焦	tsiu1	
煤	mui	
照	tsiu5	
熊	ioŋ	
熟	søk8b	
熬	ŋau	
爬	pa	
愛	ɔi5	
父	fu4	
爺	ie	
片	pʰin5	
牌	pai	
牙	ŋa	
牛	ȵiəu	
物	fɐt8b/mɐt8b	
牽	hin1	
特	tɐk8b	
犁	lei	
犯	fam4	
狂	køŋ	
狗	kɐu3	
猛	mæŋ4	
豬	tsy1	
猫	miau5	
玉	ȵiøk8b	
王	høŋ	
現	hin6	
班	pan1	
球	kəu	
琴	kɐm	
瓜	kua1	
瓦	ua4	
瓶	peŋ	
甘	kɔm1	
甜	tim	
生	sæŋ1	
用	iøŋ6	
田	tin	
甲	kap7b	
畫	ua6	
畜	tsʰøk7a	牲~
瘡	tsʰaŋ1	
病	peŋ6	
痒	iaŋ4	
痛	tʰøŋ5	
瘦	sɐu5	
白	pak8a	
百	pak7b	
皮	pi	
盆	pun	
益	ek7a	
鹽	him	
監	kam1	
盒	hɔp7b	
盖	kɔi5	
盤	pun	
目	møk8b	
直	tsek8b	
省	sæŋ3	~长
眉	mi	
看	hɔn5	~见
眼	ŋan4	
着	tsiɛk7b	~衫
知	tsi1	
短	tun3	
矮	ai3	
石	sek8b	
磚	tsyn1	
破	pʰu5	
硬	ŋæŋ6	
碎	ɬui5	
碑	pei1	
碗	un3	
碟	tip8a	
磨	mu	动
磨	mu	名
神	sɐn	
祠	tsi	
票	pʰiu5	
禍	hu4	
福	føk7b	
種	tsøŋ5	~树
租	tsu1	
秤	tsʰeŋ3	
秧	aŋ1	
積	tsek7a	
移	hi	
