#漢字	音標	解釋
□	liã1	~tɕin55.指邋遢
□	ȵiɛ2	他
□	xəu2	别
□	və1	动词,折住
□	pə2	动词,捡出坏玉米粒
□	tsei5	动词,给
□	nei5	动词,给
□	kʰəŋ5	坚持,僵持
□	naŋ2	形容人无管制地吃
□	tsʰɿ1	拟声词,~一下滑倒了
□	kʰaŋ5	指死坚持
□	tuaŋ3	撞击声
□	tɕʰiəʔ7	欺骗
□	pən1	牛踢人
□	tsɿ5	称
□	vɔ1	菜畦
□	tən1	颠簸
䉲	mi5	竹~
一	iɛʔ7	
丁	tiŋ1	
七	tɕʰiɛʔ7	
万	vã5	
丈	tsaŋ5	
三	sã1	
上	saŋ5	
下	ɕiɔ5	
不	pɛʔ7	
与	y3	
丐	kai5	乞丐
丑	tsʰəu3	
專	tsuã1	
且	tɕʰiɛ3	
丕	pʰi1	
世	sɿ5	
丘	tɕʰiəu1	
丙	piŋ3	
業	iɛʔ7	
叢	tsʰuŋ2	
東	tuŋ1	
絲	sɿ1	
丞	tsʰəŋ2	
丢	tiəu1	
兩	liaŋ3	几两
嚴	iã2	
喪	saŋ1	~事
喪	saŋ5	~失
个	kə5	一个
丫	iəʔ7	~鬟
中	tsuŋ5	射中
中	tsuŋ1	當中
丰	fəŋ1	
串	tsʰ55川穿uã5	
臨	lin2	
丸	vã2	肉丸
丹	tã1	
爲	vei5	为啥
爲	vei2	作~
主	tsu3	
麗	li5	美~
舉	tɕy3	
乃	nai3	
久	tɕiəu3	
麽	mə1	什么
義	i5	
之	tsɿ1	
烏	u1	
乍	tsɔ5	
乎	xu1	
乏	fɔ2	
樂	luəʔ7	
樂	yəʔ7	音~
喬	tɕʰiau2	
乖	kuai1	
乘	tsʰəŋ2	
乙	i1	
九	tɕiəu3	
乞	tɕʰi3	
也	iɛ3	也是
習	ɕiɛʔ7	
鄉	ɕiaŋ1	
書	su1	
買	mai3	
亂	luã5	
乳	zu3	
乾	tɕʰiã2	乾坤
了	liau3	了解
爭	tsəŋ1	
事	sɿ5	
二	ɭ̩5	
于	y2	
虧	kʰuei1	
云	yn2	
互	xu5	
五	u3	
井	tɕiŋ3	
亞	iɔ5	
些	ɕiɛ1	
