#漢字	音標	解釋
一	ʔɐt7a	
丁	teŋ1	
七	tʃʰɐt7a	
万	man6	
丈	保障瘴瘴气涨iaŋ6	
三	ɬam1	
上	ʃɐŋ4	上山
上	ʃɐŋ6	上面
下	ja6	下降
不	pɐt7a	
与	jy4	给与
丐	kai5a	
丑	tʃʰɐu3	
專	tʃyn1	
且	tʃʰɛ3	
丕	pɐi1	
丘	jɐu1	
丙	peŋ3	
業	ȵip8a	
東	tɔŋ1	
絲	ɬi1	
丞	ʃeŋ2	
丢	tɐu1	
兩	liaŋ4	两个，几两
嚴	ȵim2	
喪	ɬaŋ5a	丧失
喪	ɬaŋ1	婚丧
个	kɔ5a	
丫	ja1	
中	tʃɔŋ5a	射中
中	tʃɔŋ1	当中
丰	fɔŋ1	
串	tʃʰyn5b	
臨	lɐm2	
丸	jyn2	
丹	tan1	
爲	vɐi6	为什么
爲	vɐi2	行为，作为
主	tʃy3	
麗	lɐi6	
舉	ky3	
乃	nai4	
久	kɐu3	
義	ȵi6	
之	tʃi1	
烏	ʔu1	
乎	hu1	在乎，少讲
乎	hu2	在乎，多讲
乏	fat8b	
樂	lak8a	
樂	ȵiak7a	音乐
喬	kiu2	
乖	kuai1	
乘	ʃeŋ2	
九	kɐu3	
乞	hɐt7a	
也	jɛ4	
也	ʃi5a	
習	tʃɐp7a	
鄉	hiaŋ1	
書	ʃy1	
買	mai4	
亂	lun6	
乳	jy4	
乾	kyn2	乾坤
了	liu4	了解
爭	tʃiaŋ1	
事	ʃɐi6	
二	ȵi6	
于	ʔy1	于此
虧	kʰuɐi1	
云	vɐn2	
互	ŋu6	
五	ŋu4	
井	tʃeŋ3	
些	ɬɛ1	
亡	huŋ2	
交	kau1	
亥	hai6	
亦	ʔek8b	
產	tʃʰan3	
畝	mɐu4	
享	hiaŋ3	
京	keŋ1	
亭	teŋ2	
亮	liaŋ6	
親	tʃʰɐn1	
親	tʃʰɐn5b	亲家
人	ȵɐn2	
億	ʔek7a	
什	ʃɐp8b	什物
仁	ȵɐn2	
僅	kɐn3	
仆	pʰuk7a	仆倒
仇	ʃɐu2	姓
今	kɐm1	
介	kai5a	
仍	ŋeŋ2	
从	tʃɔŋ5a	从容
从	tʃɔŋ2	跟从
倉	tʃʰaŋ1	
仔	tʃai3	
仕	ʃɐi6	
他	tʰa1	
仗	tʃiaŋ3	
付	fu5a	
仙	ɬin1	
代	tai6	
令	leŋ6	
以	ji4	
儀	ji2	
仰	ŋiaŋ4	
仲	tʃɔŋ6	
件	kyn6	
價	ka5a	
任	ȵɐm6	责任;姓
份	fɐn6	
仿	fuŋ3	仿效，相仿，仿佛
企	ki4	
伊	ʔi1	
伍	ŋu4	
伏	fɔk8b	
伐	fat8b	
休	jɐu1	
衆	tʃɔŋ5a	
優	jɐu1	
伙	hu3	
會	vɐi6	开会，会不会
傘	ɬan5a	
偉	vɐi3	
傳	tʃyn2	传达
傳	tʃyn6	传记
伢	ȵa2	
傷	ʃiaŋ1	
倫	lɐn2	
僞	vɐi3	
伯	pʰiak7a	
估	ku3	
伴	pun4	
伶	leŋ2	
伸	ʃɐn1	
伺	tʃʰi5b	
似	tʃʰi5b	
佃	tin2	
但	tan6	
佈	pu5a	
位	vɐi6	位子
低	tɐi1	
住	tʃy6	
佐	tʃɔ5a	
佑	jɐu6	
體	tʰɐi3	
佔	tʃim5a	
何	hɔ2	
佘	ʃɛ2	
余	jy2	
佛	fɐt8b	仿佛
作	tʃak7a	作坊
你	ni4	
佩	mui2	
佩	pʰui5b	
佳	kai1	
併	peŋ5a	合併
使	ʃɐi3	
侈	tʃʰi3	
例	lɐi6	
侍	ʃɐi6	
供	kɔŋ1	
供	kɔŋ5a	供养
依	ʔi1	
僥	hiu3	
偵	tʃeŋ1	
側	tʃɐk7a	
僑	kiu2	
儂	nɔŋ2	我，你
侮	fu4	
侯	hɐu2	
侵	tʃʰɐm1	
便	pi6	便宜
便	pin6	方便
係	hi5b	
促	tʃʰɔk7a	
俄	ŋɔ2	
俊	tʃɐn5a	
俏	tʃʰiu5b	
俑	jɔŋ4	
俗	ɬɔk8b	
俘	fu1	
保	pau3	
信	ɬɐn5a	
儼	ȵim4	
儉	kim6	
修	ɬɐu1	
俯	fu3	
俱	ky6	
俸	fɔŋ5a	
俾	pʰi3	
個	kɔ5a	
倍	pui4	
倒	tau5a	倒水
倒	tau3	打倒
倔	vɐt8b	倔强
倘	tʰaŋ3	倘使
候	hɐu6	
倚	ki4	立
借	tʃɛ5a	书面语
借	tʃi5a	口语
倡	tʃʰiaŋ1	
倦	kyn6	
倪	ȵi2	
債	tʃai5a	
值	tʃek8b	
傾	kʰeŋ1	
假	kʰa5b	放假
假	ka3	真假
做	tʃu5a	作
停	teŋ2	
健	kyn5a	
偶	ŋɐu4	配偶;偶然
偷	tʰɐu1	
償	ʃiaŋ2	
傀	kuɐi3	
傅	fu6	
傍	paŋ2	
傢	ka1	
儲	ʃy2	
催	tʃʰui1	
傲	ŋau6	
傻	ɬɔ2	
像	保障瘴瘴气涨iaŋ6	
僧	ɬɐŋ1	
僻	pʰek7a	
儒	jy2	
儡	lui4	
允	jɐn4	
元	jyn2	
兄	veŋ1	
充	tʃʰɔŋ1	
兆	tʃiu6	
先	ɬin1	
光	kuŋ1	
克	kʰɐk7a	
免	min4	
兒	ȵi2	
兔	tʰu5b	
黨	taŋ3	
兜	tɐu1	
入	jɐp8a	
全	tʃyn2	
八	pat7a	
公	kɔŋ1	
六	lɔk8a	
兮	hi1	
蘭	lan2	
共	kɔŋ6	
關	kuan1	
興	heŋ1	兴旺
興	heŋ5b	高兴
兵	peŋ1	
其	ki2	
具	ky6	
典	tim3	
兹	tʃi1	
養	jiaŋ4	
獸	ʃɐu5a	
冀	ʔi5a	
内	nui6	
岡	kaŋ1	
冉	ȵim4	
册	tʃʰiak7a	
再	tʃai5a	
冒	mau6	
寫	ɬɛ3	
軍	kuɐn1	
農	nɔŋ2	
冠	kun5a	冠军
冠	kun1	表冠
冢	tʃʰɔŋ3	
冤	ʔyn1	
冬	tɔŋ1	
馮	fɔŋ2	
冰	peŋ1	
冲	tʃʰɔŋ1	
決	kʰyt7a	
况	kʰuaŋ5b	
冷	liaŋ4	天气冷
凍	tɔŋ5a	
淨	tʃeŋ6	
準	tʃɐn3	
涼	lɛŋ2	
凌	leŋ2	
減	kam3	
湊	tʃɐu5a	
凖	tʃɐn3	
凝	neŋ2	
几	ki3	几个
几	ki1	茶几，几乎
凡	fan2	
鳳	fɔŋ6	
凭	pɐŋ2	
凱	kʰai3	
凳	tɐŋ5a	
凶	hɔŋ1	吉凶，凶恶
出	tʃʰɐt7a	
擊	kʰek7a	
函	ham2	
鑿	tʃak8b	凿子
刀	tau1	
刁	tiu1	
刃	ȵɐn4	
分	fɐn1	分开
切	tʃʰit7a	切开
刊	han3	
刑	heŋ2	
划	va6	
划	vak8b	划船
列	lyt8a	
劉	lɐu2	
則	tʃɐk7a	
剛	kaŋ1	
創	tʃʰaŋ5b	
初	tʃʰu1	
删	ʃan1	
判	pʰun5b	
刨	pau2	刨地
利	li6	
别	pit8b	区别，离别
刮	kuat7a	
到	tau5a	
制	tʃi5a	
刷	tʃʰat7a	
券	kyn5a	
刺	tʃʰi5b	
