#漢字	音標	解釋
#簡稱	/	武漢
#全稱	/	武漢話
#聲母	/	
#韻母	/	
#聲調	/	55 1 1a 陰平 ꜀,213 2 1b 陽平 ꜁,42 3 2 上 ꜂,,35 5 3 去 ꜄
#版本	/	2021-11-12
#錄入人	/	
#參考資料	/	<a herf=https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/dialectIndex.php?point=C>漢語多功能字庫</a>
#說明	/	來源：http://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/dialectIndex.php?point=C
㞎	pa3	
㨪	xuaŋ5	
㩳	soŋ3	
䀇	ku3	
䊟	mən1	
一	i2	
丁	tin1	
七	tɕʰi2	
丈	tsaŋ5	
三	san1	
上	saŋ3	
上	saŋ5	
下	ɕia5	
下	xa5	
不	pu2	
丐	kai5	
丑	tsʰəu3	
丕	pʰei1	
世	sɿ5	
丘	tɕʰiəu1	
丙	pin3	
丞	tsʰən2	
丟	tiəu1	
並	pin5	
丫	ia1	
中	tsoŋ1	
中	tsoŋ5	
串	tsʰuan5	
丹	tan1	
主	tɕy3	
乃	nai3	
久	tɕiəu3	
么	iau1	
之	tsɿ1	
乎	xu1	
乏	fa2	
乖	kuai1	
乘	tsʰən2	
乙	i2	
九	tɕiəu3	
乞	tɕʰi2	
也	ie3	
乳	y3	
乾	tɕʰiɛn2	
乾	kan1	
亂	nan5	
了	niau3	
事	sɿ5	
二	ɯ5	
于	y2	
云	yn2	
互	xu5	
五	u3	
井	tɕin3	
亙	kən3	
些	ɕie1	
亞	ia5	
亡	uaŋ2	
亢	kʰaŋ5	
交	tɕiau1	
亥	xai5	
亦	i2	
亨	xən1	
享	ɕiaŋ3	
京	tɕin1	
亭	tʰin2	
亮	niaŋ5	
人	nən2	
什	sɿ2	
仁	nən2	
仄	tsɤ2	
仆	pʰu2	
仇	tsʰəu2	
仇	tɕʰiəu2	
今	tɕin1	
介	kai5	
仍	nən2	
仔	tsɿ3	
仕	sɿ5	
他	tʰa1	
仗	tsaŋ5	
付	fu5	
仙	ɕiɛn1	
代	tai5	
令	nin5	
以	i3	
仰	iaŋ3	
仲	tsoŋ5	
件	tɕiɛn5	
任	nən2	
任	nən5	
份	fən5	
仿	faŋ3	
企	tɕʰi5	
伉	kʰaŋ5	
伊	i1	
伍	u3	
伏	fu2	
伐	fa2	
休	ɕiəu1	
伢	ia2	
伢	ŋa2	
伯	pɤ2	
估	ku3	
伴	pan5	
伶	nin2	
伸	sən1	
伺	tsʰɿ5	
伺	sɿ5	
似	sɿ5	
佃	tiɛn5	
但	tan5	
佈	pu5	
位	uei5	
低	ti1	
佐	tsuo5	
佔	tsan5	
何	xuo2	
佘	sɤ2	
余	y2	
佛	fu2	
作	tsuo2	
佞	nin5	
你	ni3	
佩	pʰei5	
佳	tɕia1	
併	pin5	
使	sɿ3	
侃	kʰan3	
來	nai2	
侈	tsʰɿ3	
例	ni5	
侍	sɿ5	
侗	toŋ5	
供	koŋ1	
供	koŋ5	
依	i1	
侮	u3	
侯	xəu2	
侵	tɕin1	
侷	tɕy2	
便	piɛn5	
便	pʰiɛn2	
係	ɕi5	
促	tsʰəu2	
俄	uo2	
俊	tɕin5	
俊	tɕyn5	
俏	tɕʰiau5	
俗	səu2	
俘	fu1	
俚	ni3	
保	pau3	
俞	y5	
俟	sɿ5	
俠	ɕia2	
信	ɕin5	
修	ɕiəu1	
俯	fu3	
俱	tɕy5	
俸	foŋ5	
倆	niaŋ3	
倉	tsʰaŋ1	
個	kuo5	
倍	pei5	
倒	tau3	
倒	tau5	
倔	tɕye2	
倘	tʰaŋ3	
候	xəu5	
借	tɕie5	
倡	tsʰaŋ5	
倣	faŋ3	
倦	tɕyɛn5	
倩	tɕʰiɛn5	
倪	ni2	
倫	nən2	
倭	uo1	
倭	uei3	
值	tsɿ2	
假	tɕia3	
偉	uei3	
偎	uei1	
偏	pʰiɛn1	
做	tsəu5	
停	tʰin2	
健	tɕiɛn5	
側	tsʰɤ2	
偵	tsən1	
偶	ŋəu3	
偷	tʰəu1	
傀	kʰuai3	
傅	fu5	
傍	paŋ5	
傍	pʰaŋ2	
傑	tɕie2	
傘	san3	
備	pei5	
傢	tɕia1	
催	tsʰei1	
傭	ioŋ5	
傲	ŋau5	
傳	tsuan5	
債	tsai5	
傷	saŋ1	
傻	sa3	
傾	tɕʰin3	
僅	tɕin3	
像	tɕʰiaŋ5	
像	ɕiaŋ5	
僕	pʰu2	
僚	niau2	
僞	uei5	
僧	sən1	
僭	tɕiɛn5	
僵	tɕiaŋ1	
價	tɕia5	
僻	pʰi2	
儀	i2	
儀	i5	
億	i5	
儈	kʰuai5	
儉	tɕiɛn3	
儒	y2	
償	saŋ2	
儡	nei3	
優	iəu1	
儲	tɕʰy2	
儼	iɛn3	
允	yn3	
元	yɛn2	
兄	ɕioŋ1	
充	tsʰoŋ1	
兆	tsau5	
兇	ɕioŋ1	
先	ɕiɛn1	
光	kuaŋ1	
克	kʰɤ2	
兌	tei5	
免	miɛn3	
兒	ɯ2	
兔	tʰəu5	
兜	təu1	
兢	tɕin1	
入	y2	
內	nei5	
全	tɕʰiɛn2	
全	tɕʰyɛn2	
兩	niaŋ3	
八	pa2	
公	koŋ1	
六	nəu2	
兮	ɕi1	
共	koŋ5	
兵	pin1	
其	tɕʰi2	
具	tɕy5	
典	tiɛn3	
兼	tɕiɛn1	
冀	tɕi5	
冇	mau5	
冉	nan3	
冊	tsʰɤ2	
再	tsai5	
冒	mau5	
冕	miɛn3	
冗	ioŋ3	
冠	kuan1	
冠	kuan5	
冢	tsoŋ3	
冤	yɛn1	
冥	min2	
冬	toŋ1	
冰	pin1	
况	kʰuaŋ5	
冶	ie3	
冷	nən3	
准	tɕyn3	
凋	tiau1	
凌	nin2	
凍	toŋ5	
凜	nin3	
凝	in2	
凡	fan2	
凱	kʰai3	
凳	tən5	
凶	ɕioŋ1	
凸	poŋ3	
凹	ua5	
出	tɕʰy2	
函	xan2	
刀	tau1	
刁	tiau1	
刃	nən3	
分	fən1	
切	tɕʰie2	
刈	i5	
刊	kʰan1	
刎	uən3	
刑	ɕin2	
划	xua2	
列	nie2	
初	tsʰəu1	
刪	tsʰan1	
判	pʰan5	
刨	pʰau2	
利	ni5	
刮	kua2	
到	tau5	
刴	tuo5	
制	tsɿ5	
刷	sua2	
券	tɕyɛn5	
刹	sa2	
刺	tsʰɿ5	
刻	kʰɤ2	
剃	tʰi5	
則	tsɤ2	
前	tɕʰiɛn2	
剔	tʰi2	
剖	pʰo3	
剛	kaŋ1	
剝	po2	
剩	sən5	
剪	tɕiɛn3	
剮	kua3	
副	fu5	
割	kuo2	
創	tsʰaŋ5	
剿	tɕiau3	
劃	xua5	
劄	tsa2	
劇	tɕy5	
劈	pʰi2	
劉	niəu2	
劊	kʰuai5	
劍	tɕiɛn5	
力	ni2	
功	koŋ1	
加	tɕia1	
劣	nie2	
助	tsəu5	
助	tsʰəu5	
努	nəu3	
勁	tɕin5	
勃	pʰu2	
勉	miɛn3	
勒	nɤ2	
動	toŋ5	
勘	kʰan1	
務	u5	
勝	sən5	
勞	nau2	
勢	sɿ5	
勤	tɕʰin2	
勳	ɕyn1	
勵	ni5	
勸	tɕʰyɛn5	
勺	suo2	
勻	yn2	
勾	kəu1	
勿	u2	
包	pau1	
匈	ɕioŋ1	
匕	pi3	
化	xua5	
北	pɤ2	
匙	tsʰɿ3	
匠	tɕiaŋ5	
匡	kʰuaŋ1	
匣	tɕia2	
匪	fei3	
匯	xuei5	
匹	pʰi2	
匾	piɛn3	
匿	ni2	
十	sɿ2	
千	tɕʰiɛn1	
卅	sa2	
升	sən1	
午	u3	
卉	xuei5	
半	pan5	
卑	pei1	
卒	tsəu2	
卓	tsuo2	
協	ɕie2	
南	nan2	
博	po2	
卞	piɛn5	
占	tsan1	
卦	kua5	
印	in5	
危	uei2	
即	tɕi2	
卵	nan3	
卷	tɕyɛn5	
卸	ɕie5	
卻	tɕʰio2	
卿	tɕʰin1	
厄	ŋɤ2	
厚	xəu5	
原	yɛn2	
厥	tɕye2	
厭	iɛn5	
厲	ni5	
參	tsʰan1	
參	tsʰən1	
參	sən1	
又	iəu5	
叉	tsʰa1	
及	tɕi2	
友	iəu3	
反	fan3	
叔	səu2	
取	tɕʰy3	
受	səu5	
叛	pʰan5	
叟	səu3	
叢	tsʰoŋ2	
口	kʰəu3	
古	ku3	
另	nin5	
叨	tau1	
叩	kʰəu5	
只	tsɿ3	
叫	tɕiau5	
召	tsau1	
叮	tin1	
可	kʰuo3	
史	sɿ3	
右	iəu5	
叵	pʰo3	
司	sɿ1	
吁	y2	
各	kuo2	
合	xuo2	
吉	tɕi2	
同	tʰoŋ2	
名	min2	
后	xəu5	
吏	ni5	
吐	tʰəu3	
吐	tʰəu5	
向	ɕiaŋ5	
君	tɕyn1	
吝	nin5	
吞	tʰən1	
吟	in2	
吠	fei5	
否	fəu3	
含	xan2	
吭	kʰən1	
吳	u2	
吵	tsʰau3	
吸	ɕi2	
吹	tsʰuei1	
吻	uən3	
吼	xəu3	
吾	u2	
呂	y3	
呈	tsʰən2	
告	kau5	
呐	na2	
呢	ni2	
周	tsəu1	
味	uei5	
呸	pʰei3	
呼	xu1	
命	min5	
和	xuo2	
和	xuo5	
咎	tɕiəu5	
咒	tsəu5	
咚	toŋ1	
咨	tsɿ1	
咩	mie1	
咪	mi1	
咬	iau3	
咬	ŋau3	
咳	kʰɤ2	
咸	ɕiɛn2	
哀	ŋai1	
品	pʰin3	
哄	xoŋ3	
哇	ua3	
哉	tsai1	
員	yɛn2	
哥	kuo1	
哨	sau5	
哪	na3	
哭	kʰu2	
哲	tsɤ2	
哼	xən1	
哽	kən3	
唁	iɛn5	
唆	suo1	
唇	ɕyn2	
唉	ŋai1	
唐	tʰaŋ2	
售	səu5	
唯	uei2	
唱	tsʰaŋ5	
唾	tʰuo5	
啄	tsuo1	
商	saŋ1	
問	uən5	
啓	tɕʰi3	
啞	ia3	
啞	ŋa3	
啥	sa5	
啦	na1	
啪	pʰa3	
啼	tʰi2	
善	san5	
喇	na3	
喉	xəu2	
喊	xan3	
喑	in1	
喘	tsʰuai3	
喘	tsʰuan3	
喚	xuan5	
喜	ɕi3	
喝	xuo2	
喧	ɕiɛn1	
喧	ɕyɛn1	
喪	saŋ1	
喪	saŋ5	
喬	tɕʰiau2	
單	tan1	
單	san5	
喲	io5	
喻	y5	
嗅	ɕiəu5	
嗆	tɕʰiaŋ5	
嗇	sɤ2	
嗉	səu5	
嗓	saŋ3	
嗜	sɿ5	
嗝	kɤ3	
嗟	tɕie1	
嗡	oŋ1	
嗣	tsʰɿ2	
嗤	tsʰɿ1	
嗯	ŋən1	
嗽	səu5	
嘆	tʰan5	
嘉	tɕia1	
嘎	ka3	
嘔	ŋəu3	
嘗	saŋ2	
嘩	xua2	
嘮	nau1	
嘯	ɕiau5	
嘲	tsʰau2	
嘴	tsei3	
嘸	iɛn5	
嘻	ɕi1	
嘿	xɤ1	
噎	ie2	
噠	ta2	
器	tɕʰi5	
噴	pʰən1	
噴	pʰən5	
噸	tən1	
噹	taŋ1	
嚏	tʰi5	
嚴	iɛn2	
嚶	in1	
嚷	naŋ3	
嚼	tɕio2	
嚼	tɕiau2	
囈	i5	
囉	nuo1	
囊	naŋ2	
囌	səu1	
囑	səu2	
囚	tɕʰiəu2	
四	sɿ5	
回	xuei2	
因	in1	
囤	tʰən2	
囪	tsʰoŋ1	
困	kʰuən5	
固	ku5	
圈	tɕyɛn5	
圈	tɕʰyɛn1	
國	kuɤ2	
圍	uei2	
園	yɛn2	
圓	yɛn2	
圖	tʰəu2	
團	tʰan2	
土	tʰəu3	
在	tsai5	
圭	kuei1	
地	ti5	
址	tsɿ3	
均	tɕyn1	
坍	tʰan1	
坎	kʰan3	
坐	tsuo5	
坑	kʰən1	
坡	pʰo1	
坤	kʰuən1	
坦	tʰan3	
坪	pʰin2	
坯	pʰei1	
坳	ŋau5	
垂	tsʰuei2	
垃	na1	
型	ɕin2	
垠	in2	
垢	kəu5	
垣	yɛn2	
垮	kʰua3	
垻	pa5	
埂	kən3	
埃	ŋai2	
埋	mai2	
城	tsʰən2	
域	y2	
埠	pu5	
執	tsɿ2	
培	pʰei2	
基	tɕi1	
堂	tʰaŋ2	
堅	tɕiɛn1	
堆	tei1	
堡	pau3	
堤	tʰi2	
堪	kʰan1	
堯	iau2	
堰	iɛn5	
報	pau5	
場	tsʰaŋ2	
堵	təu3	
塊	kʰuai3	
塌	tʰa2	
塑	suo2	
塔	tʰa2	
塗	tʰəu2	
塘	tʰaŋ2	
塡	tʰiɛn2	
塢	u1	
塵	tsʰən2	
塹	tɕʰiɛn5	
塾	səu2	
境	tɕin3	
墅	ɕy5	
墊	tiɛn5	
墜	tsuei5	
增	tsən1	
墟	ɕy1	
墨	mɤ2	
墩	tən1	
墮	tuo5	
墳	fən2	
墾	kʰən3	
壁	pi2	
壇	tʰan2	
壑	xuo2	
壓	ia2	
壕	xau2	
壘	nei3	
壞	xuai5	
壠	noŋ3	
壤	naŋ3	
壩	pa5	
士	sɿ5	
壬	nən5	
壯	tsuaŋ5	
壺	xu2	
壻	ɕi5	
壽	səu5	
夏	ɕia5	
夔	kʰuei2	
夕	ɕi2	
外	uai5	
多	tuo1	
夜	ie5	
够	kəu5	
夢	moŋ5	
夥	xuo3	
大	ta5	
大	tai5	
天	tʰiɛn1	
太	tʰai5	
夫	fu1	
夭	iau1	
央	iaŋ1	
夯	xaŋ1	
失	sɿ2	
夷	i2	
夾	tɕia2	
夾	ka2	
奇	tɕʰi2	
奈	nai5	
奉	foŋ5	
奎	kʰuei2	
奏	tsəu5	
契	tɕʰi5	
奔	pən1	
套	tʰau5	
奚	ɕi1	
奠	tiɛn5	
奢	sɤ1	
奧	ŋau5	
奪	tuo2	
奮	fən5	
奴	nəu2	
奶	nai3	
奸	tɕiɛn1	
她	tʰa1	
好	xau3	
好	xau5	
如	y2	
妃	fei1	
妄	uaŋ5	
妍	niɛn1	
妓	tɕi5	
妖	iau1	
妙	miau5	
妥	tʰuo3	
妨	faŋ2	
妬	təu5	
妯	tsəu2	
妹	mei5	
妻	tɕʰi1	
姊	tsɿ3	
始	sɿ3	
姐	tɕie3	
姑	ku1	
姓	ɕin5	
委	uei3	
姘	pʰin1	
姚	iau2	
姜	tɕiaŋ1	
姨	i2	
姪	tsɿ2	
姬	tɕi1	
姻	in1	
姿	tsɿ1	
威	uei1	
娃	ua2	
娑	suo1	
娓	uei3	
娘	niaŋ2	
娛	y2	
娟	tɕyɛn1	
娠	tsən5	
娩	miɛn3	
娶	tɕʰy3	
娼	tsʰaŋ1	
婁	nəu2	
婆	pʰo2	
婉	uan3	
婊	piau3	
婚	xuən1	
婦	fu5	
婪	nan2	
婷	tʰin2	
媒	mei2	
媚	mei5	
媳	ɕi2	
媾	kəu5	
嫁	tɕia5	
嫂	sau3	
嫌	ɕiɛn2	
嫖	pʰiau2	
嫡	ti2	
嫦	saŋ2	
嫩	nən5	
嬉	ɕi1	
嬌	tɕiau1	
嬰	in1	
嬴	in2	
嬸	sən3	
孀	suaŋ1	
子	tsɿ3	
孑	tɕie2	
孔	kʰoŋ3	
孕	yn5	
字	tsɿ5	
存	tsʰən2	
孚	fu1	
孜	tsɿ1	
孝	ɕiau5	
孟	moŋ5	
季	tɕi5	
孤	ku1	
孩	xai2	
孫	sən1	
孰	səu2	
學	ɕio2	
孽	ie2	
它	tʰa1	
宇	y3	
守	səu3	
安	ŋan1	
宋	soŋ5	
完	uan2	
宏	xoŋ2	
宕	taŋ5	
宗	tsoŋ1	
官	kuan1	
宙	tsəu5	
定	tin5	
宜	i2	
客	kʰɤ2	
宣	ɕiɛn1	
宣	ɕyɛn1	
室	sɿ2	
宥	iəu5	
宦	xuan5	
宰	tsai3	
害	xai5	
宴	iɛn5	
宵	ɕiau1	
家	tɕia1	
家	ka1	
容	ioŋ2	
寂	tɕi2	
寄	tɕi5	
寅	in2	
密	mi2	
寇	kʰəu5	
富	fu5	
寐	mei5	
寒	xan2	
寓	y5	
寞	mo2	
察	tsʰa2	
寡	kua3	
寢	tɕʰin3	
寥	niau2	
實	sɿ2	
寧	nin2	
寨	tsai5	
審	sən3	
寫	ɕie3	
寬	kʰuan1	
寰	xuan2	
寵	tsʰoŋ3	
寶	pau3	
寸	tsʰən5	
寺	sɿ5	
封	foŋ1	
射	sɤ5	
將	tɕiaŋ1	
將	tɕiaŋ5	
專	tsuan1	
尊	tsən1	
尋	ɕin2	
對	tei5	
導	tau5	
小	ɕiau3	
少	sau3	
少	sau5	
尖	tɕiɛn1	
尚	saŋ5	
尤	iəu2	
尬	kai5	
就	tsəu5	
就	tɕiəu5	
尷	kan1	
尸	sɿ1	
尹	yn3	
尺	tsʰɿ2	
尼	ni2	
尾	uei3	
尿	niau5	
尿	sei1	
局	tɕy2	
屁	pʰi5	
居	tɕy1	
屆	kai5	
屈	tɕʰy2	
屉	tʰi5	
屋	u2	
屌	tiau3	
屍	sɿ1	
屎	sɿ3	
屏	pʰin2	
屐	tɕi1	
屑	ɕie2	
展	tsan3	
屠	tʰəu2	
屢	ny3	
層	tsʰən2	
履	ni3	
屬	səu2	
屯	tʰən2	
山	san1	
岑	tsʰən2	
岑	tɕʰin2	
岔	tsʰa5	
岡	kaŋ1	
岳	io2	
岸	ŋan5	
峙	tsɿ5	
峯	foŋ1	
島	tau3	
峻	tɕin5	
峻	tɕyn5	
峽	ɕia2	
崇	tsʰoŋ2	
崑	kʰuən1	
崔	tsʰei1	
崖	ŋai2	
崗	kaŋ1	
崗	kaŋ3	
崙	nən2	
崩	pən1	
崴	uai3	
崽	tsai3	
嵌	tɕʰiɛn2	
嵌	kʰan1	
嵐	nan2	
嵩	soŋ1	
嶺	nin3	
嶽	io2	
巍	uei1	
巒	nan2	
巔	tiɛn1	
巖	ŋai2	
川	tsʰuan1	
州	tsəu1	
巢	tsʰau2	
工	koŋ1	
左	tsuo3	
巧	tɕʰiau3	
巨	tɕy5	
巫	u1	
差	tsʰa1	
差	tsʰai1	
己	tɕi3	
已	i3	
巳	sɿ5	
巴	pa1	
巷	xaŋ5	
巽	sən5	
巾	tɕin1	
市	sɿ5	
布	pu5	
帆	fan2	
希	ɕi1	
帕	pʰa5	
帖	tʰie2	
帚	tsəu3	
帛	pʰɤ2	
帝	ti5	
帥	suai5	
師	sɿ1	
席	ɕi2	
帳	tsaŋ5	
帶	tai5	
常	saŋ2	
帽	mau5	
幅	fu2	
幌	xuaŋ5	
幔	man5	
幗	kuɤ2	
幣	pei5	
幫	paŋ1	
干	kan1	
平	pʰin2	
年	niɛn2	
幸	ɕin5	
幹	kan5	
幻	xuan5	
幼	iəu5	
幽	iəu1	
幾	tɕi1	
幾	tɕi3	
庇	pʰi5	
序	ɕy5	
底	ti3	
店	tiɛn5	
庚	kən1	
府	fu3	
度	təu5	
座	tsuo5	
庫	kʰu5	
庭	tʰin2	
庵	ŋan1	
庶	ɕy5	
康	kʰaŋ1	
庸	ioŋ2	
廂	ɕiaŋ1	
廈	ɕia5	
廉	niɛn2	
廊	naŋ2	
廓	kuo2	
廚	tɕʰy2	
廝	sɿ1	
廟	miau5	
廠	tsʰaŋ3	
廢	fei5	
廣	kuaŋ3	
廩	nin3	
廬	nəu2	
廳	tʰin1	
延	iɛn2	
廷	tʰin2	
建	tɕiɛn5	
弄	noŋ5	
弊	pei5	
弋	i2	
弔	tiau5	
引	in3	
弗	fu2	
弘	xoŋ2	
弟	ti5	
弱	io2	
張	tsaŋ1	
強	tɕʰiaŋ2	
弼	pʰi2	
彀	kəu5	
彈	tan5	
彈	tʰan2	
彌	mi2	
彌	mei2	
彎	uan1	
彗	xuei5	
彙	xuei5	
形	ɕin2	
彤	tʰoŋ2	
彥	iɛn5	
彩	tsʰai3	
彪	piau1	
彬	pin1	
彭	pʰən2	
彰	tsaŋ1	
影	in3	
彷	faŋ3	
役	y2	
彼	pi3	
彿	fu2	
往	uaŋ3	
征	tsən1	
待	tai5	
很	xən3	
律	ni2	
律	ny2	
後	xəu5	
徐	ɕy2	
徑	tɕin5	
徒	tʰəu2	
得	tɤ2	
徘	pʰai2	
徙	ɕi3	
從	tsʰoŋ2	
御	y5	
復	fu2	
循	ɕin2	
微	uei2	
徵	tsən1	
德	tɤ2	
徹	tsʰɤ2	
徽	xuei1	
心	ɕin1	
必	pi2	
忌	tɕi5	
忍	nən3	
忒	tʰɤ2	
忖	tsʰən5	
志	tsɿ5	
忙	maŋ2	
忝	tʰiɛn3	
忠	tsoŋ1	
忡	tsʰoŋ1	
快	kʰuai5	
念	niɛn5	
忽	xu2	
忿	fən5	
怒	nəu5	
怕	pʰa5	
怖	pu5	
思	sɿ1	
怠	tai5	
怡	i2	
急	tɕi2	
怦	pʰoŋ1	
性	ɕin5	
怨	yɛn5	
怪	kuai5	
怯	tɕʰie2	
怱	tsʰoŋ1	
恃	sɿ5	
恆	xən2	
恍	xuaŋ3	
恐	kʰoŋ3	
恕	ɕy5	
恙	iaŋ5	
恢	xuei1	
恤	ɕy5	
恥	tsʰɿ3	
恨	xən5	
恩	ŋən1	
恫	toŋ5	
恭	koŋ1	
息	ɕi2	
恰	tɕʰia2	
恰	kʰa2	
悄	tɕʰiau1	
悅	ye2	
悉	ɕi2	
悍	xan5	
悔	xuei3	
悖	pei5	
悚	soŋ3	
悟	u5	
悠	iəu1	
患	xuan5	
您	nia3	
悲	pei1	
悴	tsʰei5	
悵	tsʰaŋ5	
悶	mən5	
悽	tɕʰi1	
情	tɕʰin2	
惘	uaŋ3	
惜	ɕi2	
惟	uei2	
惠	xuei5	
惡	uo2	
惡	u5	
惦	tiɛn5	
惰	tuo5	
惱	nau3	
想	ɕiaŋ3	
惶	xuaŋ2	
惹	nɤ3	
惺	ɕin1	
惻	tsʰɤ2	
愁	tsʰəu2	
愈	y5	
意	i5	
愚	y2	
愛	ŋai5	
感	kan3	
愧	kʰuei5	
愷	kʰai3	
愼	sən5	
愾	kʰai5	
慈	tsʰɿ2	
態	tʰai5	
慌	xuaŋ1	
慍	uən5	
慘	tsʰan3	
慚	tsʰan2	
慢	man5	
慣	kuan5	
慧	xuei5	
慨	kʰai5	
慪	ŋəu5	
慫	soŋ3	
慮	ni5	
慮	ny5	
慰	uei5	
慶	tɕʰin5	
慷	kʰaŋ3	
慾	iəu2	
憂	iəu1	
憋	pie1	
憎	tsən1	
憐	niɛn2	
憑	pʰin2	
憚	tan5	
憠	tɕye2	
憤	fən5	
憫	min3	
憬	tɕin3	
憲	ɕiɛn5	
憶	i5	
憾	xan5	
懂	toŋ3	
懇	kʰən3	
應	in5	
懊	ŋau5	
懋	mau5	
懲	tsʰən3	
懵	moŋ3	
懶	nan3	
懷	xuai2	
懸	ɕyɛn2	
懺	tɕʰiɛn5	
懼	tɕy5	
懿	i1	
戀	niɛn5	
戇	xan1	
戈	kuo1	
戊	u5	
戌	ɕi2	
戌	ɕy2	
戎	ioŋ2	
成	tsʰən2	
我	uo3	
我	ŋuo3	
戒	kai5	
戚	tɕʰi2	
戟	tɕi2	
戡	kʰan1	
戥	tən3	
截	tɕie2	
戰	tsan5	
戲	ɕi5	
戳	tsʰuo2	
戴	tai5	
戶	xu5	
戽	xu5	
房	faŋ2	
所	suo3	
扁	piɛn3	
扇	san5	
扉	fei1	
手	səu3	
才	tsʰai2	
打	ta3	
扔	nən1	
托	tʰuo2	
扛	kʰaŋ2	
扣	kʰəu5	
扭	niəu3	
扮	pan5	
扯	tsʰɤ3	
扳	pan1	
