#漢字	音標	解釋
一	iɐt7a	
七	tsʰɐt7a	
万	man6	
三	sam1	
上	ʃɛŋ4	
下	ha6	
世	ʃɐi5	
業	ɲap8	
東	tuŋ1	
絲	si1	
丢	tiu1	
兩	lɛŋ4	
嚴	ɲim2	
个	kɔ5	
中	tʃuŋ1	
丰	fuŋ1	
主	tʃy3	
舉	ky3	
義	ɲi6	
烏	u1	
九	kɐu3	
習	tsɐp4	
書	ʃy1	
買	mai6	
亂	lyn6	
爭	tʃɛŋ1	
事	ʃi6	
二	ɲi6	
虧	kʰuɐi1	
云	uɐn2	
五	ŋ̍4	
井	tsiŋ3	
交	kau1	
產	ʃan3	
亮	lɛŋ5	
親	tsʰɐn1	
人	ɲɐn2	
倉	tsʰɔŋ1	
付	fu6	
件	kin6	
任	ɲɐm6	
休	iɐu1	
優	iɐu1	
會	ui6	
傘	san5	
傳	tʃʰyn2	
傳	tʃyn6	
傷	ʃɛŋ1	
位	uɐi6	
低	tɐi1	
住	tʃy6	
余	y2	
佛	fɐt4	
作	tsɔk7b	
使	ʃɐi3	
侄	tsɐt4	
側	tsʰɐk7a	
便	pin6	
俊	tsɐn5	
修	sɐu1	
借	tsɛ5	
假	ka3	
做	tsu5	
停	tʰiŋ2	
健	kin6	
偷	tʰɐu1	
像	tsʰɛŋ4	
僧	tsɐŋ1	
兒	ɲi2	
兄	uiŋ1	
充	tʃʰuŋ1	
先	sin1	
光	kuɔŋ1	
黨	tɔŋ3	
入	ɲɐp4	
全	tʃʰyn2	
八	pat7b	
公	kuŋ1	
六	luk4	
蘭	lan2	
共	kuŋ6	
關	kuan1	
興	hiŋ5	
兵	piŋ1	
典	tin3	
寫	sœ3	
軍	kuɐn1	
冤	yn1	
冬	tuŋ1	
冰	piŋ1	
冲	tʃʰuŋ1	
決	kʰyt7a	
冷	lɛŋ4	
凍	tuŋ5	
準	tʃɐn3	
減	kam3	
湊	tsɐu5	
几	ki3	
鳳	fuŋ6	
凳	tɐŋ5	
凶	huŋ1	
出	tʃʰɐt7a	
擊	kik7a	
刀	tɐu1	
分	fɐn1	
切	tsʰit7a	
划	uɛk8	
列	lɛt8	
初	tʃʰɔ1	
判	pʰun5	
别	pɛt8	
刮	kuat7b	
制	tʃɐi5	
刷	ʃyt7a	
刺	tsʰi5	
刻	hɐk7a	
剃	tʰɐi5	
削	sɛk7b	
前	tsʰin2	
劍	kim5	
剝	pɔk7b	
劇	kik7a	
剩	ʃiŋ6	
剪	tsin3	
副	fu5	
割	kɔt7b	
劈	pʰik7a	
力	lik4	
勸	hyn5	
辦	pan6	
動	tʰuŋ4	
勁	kɐŋ5	
勤	kʰɐn2	
勺	ʃɛk8	
匀	iɐn2	
包	pau1	
化	ua5	
北	pɐk7a	
匠	tsɛŋ6	
匹	pʰɐt7a	
區	kʰy1	
十	ʃɐp4	
升	ʃiŋ1	
半	pun5	
華	ua2	
協	ʃiap8	
卒	tsɐt7a	
單	tan1	
賣	mai6	
南	nam2	
占	tʃim5	
衛	uɐi6	
印	iɐn5	
危	ŋɐi6	
卷	kyn3	
廠	tʃʰɔŋ3	
廳	tʰiŋ1	
历	lik4	
厭	im5	
厚	hɐu4	
原	ɲyn2	
去	hy5	
縣	yn6	
参	ʃɐm1	
及	kɐp4	
雙	ʃɔŋ1	
反	fan3	
发	fat7b	
叔	ʃuk7a	
取	tsʰy3	
變	pin5	
口	hɐu3	
古	ku3	
句	ky5	
叫	kiu5	
可	hɔ3	
台	tʰɔi2	
右	iɐu6	
葉	iap8	
號	hɐu6	
吃	hɛk7a	
各	kɔk7b	
吉	kɐt7a	
名	miŋ2	
后	hɐu6	
向	iɛŋ5	
呂	ly4	
吞	tʰɐn1	
含	hɔm2	
聽	tʰiŋ1	
吳	ŋ̍2	
吸	kɐp4	
吹	tʃʰui1	
味	mi6	
命	miŋ6	
咸	ham2	
品	pʰɐn3	
響	iɛŋ3	
啞	a3	
哭	huk7a	
脣	ʃɐn2	
唱	tʃʰɛŋ5	
善	ʃyn6	
喊	ham5	
喜	hi3	
嘴	tsui3	
器	hi5	
四	si5	
回	ui2	
園	yn2	
困	kʰuɐn5	
圍	uɐi2	
國	kuɔk7b	
圖	tʰu2	
圓	yn2	
圈	kʰyn1	
土	tʰu3	
地	ti6	
均	kuɐn1	
壞	uai6	
坐	tsʰœ4	
坑	hɛŋ1	
塊	uai5	
墳	fɐn2	
垂	ʃui6	
墊	tʰim4	
埋	mai2	
城	ʃiŋ2	
塔	tʰap7b	
塞	sɐk7a	
墨	mɐk4	
墩	tyn1	
壁	pik7a	
壯	tʃɔŋ5	
聲	ʃiŋ1	
殼	hɔk7b	
壺	u2	
夏	ha6	
外	uai6	
多	tɔ1	
夜	iɛ6	
够	kɐu5	
大	tai6	
天	tʰin1	
失	ʃɐt7a	
頭	tʰɐu2	
夾	kiap7b	
奪	tœt8	
契	kʰɐi5	
女	ny4	
奴	nu2	
奸	kan1	
好	hɐu3	
如	y2	
婦	fu4	
妹	mui6	
姐	tsɛ3	
姓	siŋ5	
姜	kɛŋ1	
姨	i2	
娘	nɛŋ1	
婆	pʰɔ2	
婚	un1	
嫁	ka5	
嫂	sɐu3	
嫌	him1	
嫩	nyn6	
子	tsi3	
孔	huŋ3	
字	tsi6	
孫	syn1	
孝	hau5	
季	kuɐi5	
學	hɔk8	
孽	ɲɛt7b	
安	ɔn1	
宋	suŋ5	
完	yn2	
官	kun1	
定	tiŋ6	
寶	pɐu3	
實	ʃɐt4	
客	hɛk7b	
宮	kuŋ1	
害	hɔi6	
容	iuŋ2	
寬	un1	
宿	suk7a	
寄	ki5	
密	mɐt4	
富	fu5	
寸	tsʰyn5	
對	tui5	
寺	tʃʰi4	
尋	tʃʰɐm2	
壽	ʃɐu6	
封	fuŋ1	
射	ʃɛ6	
小	siu3	
尖	tsim1	
嘗	ʃɛŋ2	
尺	tʃʰik7a	
尾	mi3	
局	kuk4	
屁	pʰi5	
層	tsʰɐŋ2	
屋	uk7a	
屬	ʃuk4	
山	ʃan1	
歲	sui5	
巖	ŋam2	
岸	ŋɔn6	
州	tʃɐu1	
左	tsɔ3	
幣	pɐi6	
市	ʃi4	
布	pu5	
師	ʃi1	
希	hi1	
帶	tai5	
席	tʃik4	
幫	pɔŋ1	
帽	mɐu6	
平	pʰiŋ2	
年	nin2	
幼	iɐu5	
慶	hiŋ5	
牀	tʃʰɔŋ2	
店	tim5	
廟	mɛu6	
府	fu3	
延	in2	
建	kin6	
開	hɔi1	
弄	nuŋ6	
式	ʃik7a	
引	iɐn4	
弟	tʰɐi4	
張	tʃɛŋ1	
彎	uan1	
弱	ŋɛk8	
彈	tʰan2	
形	hiŋ2	
影	iŋ3	
律	lɐt4	
徐	tʃʰy2	
得	tɐk7a	
心	sɐm1	
忙	mɔŋ2	
快	uai5	
念	nim6	
懷	uai2	
急	kɐp7a	
怪	kuai5	
恨	hɐn6	
恩	ɐn1	
恭	kuŋ1	
息	sik7a	
恶	ɔk7b	
惜	sik7a	
慣	kuan5	
想	sɛŋ3	
愁	tʃʰɐu2	
意	i5	
感	kɔm3	
慌	uɔŋ1	
慢	man6	
憋	pɛt7a	
懂	tuŋ3	
懶	lan4	
戲	hi5	
戒	kai5	
或	uɛk8	
戰	tʃin5	
截	tsɛt8	
戶	u4	
房	fɔŋ2	
所	ʃɔ3	
扁	piɛn3	
扇	ʃin5	
手	ʃɐu3	
扎	tʃat7b	
打	ta3	
托	tʰɔk7b	
扮	pʰan5	
找	tʃau3	
抄	tʃʰau1	
把	pa3	
抓	tʃa1	
抖	tɐu3	
折	tʃit7a	
搶	tsʰɛŋ3	
抱	pʰau4	
抽	tʃʰɐu1	
拆	tʃʰɛk7b	
拉	lai1	
拍	pʰɛk7b	
拐	kuai3	
拖	tʰɔ1	
拜	pai5	
擁	iuŋ3	
撥	put7a	
擇	tʃɛk8	
挂	kua5	
指	tʃi3	
挖	uat7b	
挺	tʰiŋ4	
捏	ɲɛp7b	
換	un6	
排	pʰai2	
接	tsip7a	
插	tʃʰap7b	
握	ɛk7b	
搬	pun1	
搭	tap7b	
摆	pai3	
摇	iu2	
摘	tʃɐk7a	
摸	mɔ1	
撞	tʃɔŋ6	
撤	tʃʰit7a	
擦	tsʰat7b	
改	kɔi3	
放	fɔŋ5	
敢	kɔm3	
數	ʃu5	
敲	hau1	
整	tʃiŋ3	
料	liu6	
斜	tʃʰɛ2	
斷	tʰyn4	
新	sɐn1	
方	fɔŋ1	
族	tsuk4	
日	ɲɐt4	
舊	kɐu6	
早	tsɐu3	
時	ʃi2	
旺	uɔŋ6	
明	miŋ2	
星	siŋ1	
春	tʃʰɐn1	
顯	hin3	
曬	ʃai5	
晚	man4	
暖	nyn4	
暗	ɔm5	
曲	kʰuk7a	
更	kɛŋ5	
月	ɲyɛt7b	
有	iɐu4	
朋	pʰaŋ2	
服	fuk4	
朝	tʃʰiu2	
木	muk4	
末	mɔt8	
本	pun3	
殺	ʃat7b	
雜	tsap8	
權	kʰyn2	
杉	ʃa1	
李	li4	
村	tsʰyn1	
杜	tu6	
條	tʰiu2	
來	lɔi2	
杯	pui1	
杰	kɛt8	
松	suŋ1	
松	tsʰuŋ2	
板	pan3	
極	kik4	
林	lɐm2	
果	kɔ3	
柄	piŋ5	
染	ɲim4	
櫃	kuɐi6	
柱	tʃʰy4	
柴	tsʰai2	
柿	ʃi6	
樹	ʃy6	
栗	lɐt4	
校	kau3	
樣	iɛŋ6	
根	kɐn1	
格	kɛk7b	
桂	kuɐi5	
桃	tʰɐu2	
桌	tʃʰɔk7b	
橋	kʰiu2	
樁	tʃɔŋ1	
桶	tʰuŋ3	
梗	kuɛŋ3	
夢	muŋ6	
梨	li1	
梯	tʰɐi1	
棉	min2	
棋	kʰi2	
棒	puŋ3	
棚	pʰɛŋ2	
樓	lɐu2	
橫	uɛŋ2	
橘	kuɐt8	
欠	him5	
歡	un1	
歇	kʰyt7a	
歌	kɔ1	
正	tʃiŋ5	
步	pu6	
武	u4	
歪	uai1	
死	si3	
母	m̩4	
毒	tuk4	
比	pi3	
毛	mɐu1	
毯	tʰan3	
民	mɐn2	
气	hi5	
水	ʃui3	
永	uiŋ4	
汁	tʃɐp7a	
漢	hɔn5	
汗	hɔn6	
江	kɔŋ1	
池	tʃʰi2	
湯	tʰɔŋ1	
沉	tʃʰɐm2	
沙	ʃa1	
河	hɔ2	
油	iɐu2	
治	tʃi6	
法	fat7b	
泥	nɐi2	
潑	pʰut7a	
洗	sɐi3	
洞	tuŋ6	
活	uɔt8	
派	pʰai3	
流	lɐu2	
淺	tsʰin3	
漿	tsɛŋ3	
測	tsʰɐk7a	
濃	nuŋ2	
浪	lɔŋ6	
浮	fɐu2	
浴	iuk4	
海	hɔi3	
浸	tsɐm5	
淡	tam6	
深	tʃʰɐm1	
添	tʰim1	
清	tsʰiŋ1	
渠	kʰy4	
溫	uɐn1	
渴	hɔt7b	
溪	kʰɐi1	
滑	uat8	
滚	kuɐn3	
滿	mun4	
潭	tʰam2	
火	uɔ3	
滅	mɛt8	
燈	tɐŋ1	
灰	ui1	
竈	tsɐu5	
炎	im6	
炭	tʰan5	
炮	pʰau5	
點	tim3	
爛	lan6	
烘	huŋ5	
燭	tʃuk7a	
烟	in1	
燒	ʃiu1	
熱	ɲɛt8	
焦	tsiu1	
煤	mui2	
照	tʃiu5	
熊	iuŋ2	
熏	ʃyn1	
熟	ʃuk4	
熬	ŋɐu6	
爬	pʰa2	
愛	ɔi5	
父	fu6	
爺	iɛ1	
片	pʰiɛn5	
牌	pʰai2	
牙	ŋa2	
牛	ɲɐu2	
物	mɐt4	
牽	hin1	
特	tɐk8	
犁	lɐi2	
犯	fam6	
狂	kʰɔŋ2	
狗	kɐu3	
猛	mɛŋ4	
豬	tʃy1	
猫	mɛu1	
玉	ɲuk4	
王	uɔŋ2	
現	in6	
班	pan1	
球	kʰɐu2	
琴	kʰɐm2	
瓜	kua1	
瓦	ŋa4	
瓶	pʰiŋ2	
甘	kɔm1	
甜	tʰim2	
生	ʃɛŋ1	
用	iuŋ6	
田	tʰin2	
甲	kap7b	
畫	ua6	
畜	tʃʰuk7a	
瘡	tʃʰɔŋ1	
病	piŋ6	
痒	iɛŋ4	
痛	tʰuŋ5	
瘦	ʃɐu5	
白	pɛk8	
百	pɛk7b	
