#漢字	音標	解釋
□	tʂʰo1	(玉米)糊
□	toŋ2	(钱财上)不节制,如“-匠”指败家子
□	toŋ2	(反复)将衣物等重重放于水中并快速提起来,达到净衣的作用
□	ŋan3	(悄悄地)看
□	tʂʰoŋ5	(用拳头)击打
□	mæ1	m2~:玉米
□	sɿ1	~臭饭菜馊臭
□	m̩1	~mæ5~:玉米
□	yu1	~夫子
□	xuai1	~喜只和喜组合。(疑为“欢”受后字主元音i逆同化引起n的丢失)
□	kʰa2	~过去跨过去
□	kʰau2	~~糊
□	xia3	~下来取下来,摘下来
□	tʰie3	~肚子:大肚子
□	pʰo3	~命,拼命
□	pʰo3	~倒,总是
□	tʂua5	~子?“做啥”合音
□	oŋ5	~声~气指说话时音色不明亮。
□	kʰa3	一~长度单位,拇指与食指张开时的距离
□	pʰai3	一~长两手臂完全张开时的距离
□	miaŋ1	不愉快且面部不带声色地看着
□	pʰi3	不讲理
□	ŋən2	东西被硬物略碎,揉碎
□	piaŋ2	以旁观者的姿态观看,不插于解决问题
□	pan3	使劲动
□	xai1	做事大方、得体
□	xa3	傻
□	soŋ2	吃东西狼吞虎咽,形象差
□	na2	嗯~表应答、赞同的语气词
□	kʰun2	圆,整
□	xoŋ5	在水中使用的竹制篓子
□	ŋaŋ3	天色阴暗
□	kʰa1	夹住,塞入缝隙或从空间狭小的地方挤过去
□	kəu2	容器开口往下放置,面朝下睡觉
□	kuai2	小孩子不听话
□	ɕyu5	小气,吝啬
□	tʰuan3	巴结,哄骗
□	min1	形容甜的程度高,相当于“很”
□	ɻua2	形容建筑物倾斜,偏倒
□	xoŋ5	往外戽水
□	pʰie5	急踩,躁动,暴跳
□	tuei3	总
□	maŋ1	愚笨
□	pɚ1	打~接吻
□	tsau2	打被打
□	pʰiaŋ3	打(耳光)
□	pʰiaŋ5	打(耳光)
□	uai1	把东西硬塞给别人
□	xoŋ5	把事物掀开或聚找
□	xai1	担任某种正式职位
□	tsəu2	掀住不放
□	ŋau5	撬
□	xai1	操办
□	xa1	曲着身子
□	tʂuaŋ3	树木粗大
□	tʂʰoŋ5	榨。~油,~杆(老式榨油坊用的长而粗的木头)
□	piaŋ2	模拟人摔倒在地时发出的声音的拟声词
□	pʰɚ3	模拟小声而清脆拟声词
□	pʰa3	模拟清脆短促的响声的拟声词
□	tʂʰua3	模拟玻璃被砸碎时发出清脆短暂声响的拟声词
□	pʰoŋ3	模拟低沉而巨大声响的拟声词
□	pʰie5	火花飞溅,燃放烟花爆竹
□	miau1	猫叫
□	siaŋ5	现做~吃~做
□	tsaŋ2	用拳头打
□	pʰie3	用手折断
□	ɻu3	用拳头击打
□	xan5	用微火或余火煨食物
□	tʂuai3	盘张跋扈,张扬
□	so2	盯着看
□	tin2	盯
□	tsaŋ2	砸、敲打,如“-核桃”
□	ŋən3	硬物硌人
□	tsan3	移开
□	siəu2	纠缠不休
□	lau3	肩扛
□	xa1	胆子大
□	kʰa5	胯
□	tʰai3	自傲,瞧不起人的样子
□	səu2	蜷缩
□	uai1	行为嚣张,不讲理
□	sau2	衣物等不好看或色颜色过于花哨
□	ie1	表示轻微意外的语气词
□	ka3	表询问,期望对方赞同的语气词
□	tʂʰuai5	要赖,不讲理
□	kʰa1	角落、缝隙
□	pʰaŋ3	触碰
□	tʰən5	说话不流畅,出现不适宜的停顿
□	ɻaŋ2	质量不牢靠
□	uai3	质量次
□	tʂan5	赞同
□	kuai2	走路一瘸一拐的样子
□	tʂuai1	跌倒
□	tʂua7	踹
□	tʂuai3	身体扭动
□	ŋiəu5	身体左右小幅度移动
□	pʰa1	软和
□	tʰən3	颠簸
□	tsa3	麦~麦子
㿭	tsʰa7	手皴裂
䁊	ua5	脸部凹陷,不圆润
一	i7	
一	tʂʅ7	~麻雀
丁	tin1	
七	tsʰi7	
万	uan5	
丈	tʂaŋ5	
三	san1	
上	ʂaŋ5	
下	xia5	
不	pu7	
与	yu3	
丐	kai5	
丑	tʂʰəu3	~时
專	tʂuan1	
且	tsʰie3	
世	ʂʅ5	
丘	kʰiəu1	
丙	pin3	
業	ŋie7	
東	toŋ1	
絲	sɿ1	
丞	tʂʰən2	
丢	tiəu1	
兩	liaŋ3	
嚴	ŋian2	
喪	saŋ1	~事
喪	saŋ5	~尽天良
个	ko5	
丫	ia1	
中	tʂoŋ1	~间
中	tʂoŋ5	射~
丰	foŋ1	
串	tʂʰuan5	
臨	lin2	
丸	uan2	
丸	yan2	
丹	tan1	
爲	uei2	
