# ('czh_yz_jdmc', '建德梅城話', '建德梅城', '#1E90FF', None, None, '版本：2021-12-02<br>來源：<u>清竮塵</u>整理自曹志耘《徽語嚴州方言研究》<br>說明：文白讀調值不同', '423 1 1a 陰平 ꜀,334 2 1b 陽平 ꜁,213 3 2 上 ꜂,,,55 6 3 去 ꜄,5 7 4a 陰入 ꜆,12 8 4b 陽入 ꜇,,,,,,,,,,,,,334 1b 1c 官話陰平 ꜀,211 2b 1d 官話陽平 ꜁,55 3b 2b 官話上聲 ꜂,,,213 6b 3b 官話去聲 ꜄,5 7b 4c 官話陰入 ꜆,12 8b 4d 官話陽入 ꜇')
□	tsɿ6	刚～：刚
□	ti6	一～：一点
□	i2	～牛：蜗牛
□	pu2	～日头晒太阳取暖
□	lu6	～砖地：水泥地
□	pʰɑ6	掰
□	tʰɑ6	趟
□	lɑ3	捋
□	tsʰɑ1	睁
□	ŋɑ6	折使断
□	to3	～柱：帮助挑担用的棍子
□	tso3	动词,套
□	tso6	凸出
□	tsʰo6	遮挡
□	so1	嗓子哑
□	so2	嵌
□	ko6	架置
□	kʰo6	指～：指甲
□	xo6	尔～：咱们
□	pe1	簸
□	te3	在
□	te6	和
□	tʰe3	～ue6：相差
□	mie3	～镬：砚台
□	tie2	滴落
□	tie2	～子：犍子
□	tie2	蟮～儿：蜥赐
□	tɕie3	xəʔ¹²～：怎么
□	tɕʰie2	咳嗽
□	ue6	tʰe²¹³～：相差
□	ɕye6	转，拧
□	pɛ2	摆动
□	pɛ2	聋～：聋子
□	tɛ1	好好～：好好儿
□	tɛ	烂～：丘疹
□	sɛ2	～年饭：吃年夜饭
□	sɛ2	～吐：唾沫
□	kɛ	自～：自己
□	kʰɛ3	～～：恰
□	xɛ2	～汽：蒸汽
□	tɕʰiɛ	“起来”的合音
□	kʰuɛ6	提梁
□	pʰɔ1	香～：柚子
□	sɔ3	～猪：半大不小的猪
□	ɕiɔ1	掀
□	ɕiɔ1	楔子
□	ɕiɔ2	～汽：蒸汽
□	iɔ3	捲
□	iɔ3	知～儿：知了
□	kəɯ1	弯身
□	xəɯ1	馋
□	tɕia᷉6	仡～：这么
□	pen1	撮
□	fen6	未，“弗曾”的合音
□	tsen1	揳
□	tsʰen3	～子：乌柏
□	tɕyen6	～光：精光
□	tɑŋ3	我
□	ɑŋ3	我
□	pʰɑom1	～柑：橙子
□	pʰɑom6	碰
□	tsʰɑom1	火～：烘篮
□	pəʔ7	～属：阴茎
□	pəʔ8	～箩：箩
□	məʔ8	那
□	təʔ7	拄
□	tʰəʔ7	栅～门：近视眼
□	səʔ8	这
□	xəʔ8	跌
□	xəʔ8	摔，掉
□	xəʔ8	～tɕie²¹³：怎么
□	liəʔ8	赶
□	uəʔ7	淹
㞞	sɑom2	精液
㦿	kʰɛ3	窗户
㪗	tʰəɯ3	展开
㵒	pʰi2	洋～埠：地名
㶁	kuɑ6	裂
㽺	ɕiəʔ7	差
䏘	pʰiəʔ7
䞁	i2	比划，量
䥛	tɕi6
一	iəʔ7
丁	tin1
七	tɕʰiəʔ7
万	uɛ6
丈	tsɛ3
三	sɛ1
上	so3	～去；～头
下	xo3	底～
下	ɕiɑ26	底～
下	xo26	动词
不	pəʔ7
丐	kɛ23
丑	tsʰəɯ3	子～寅卯
专	tɕye1
丕	pʰe21
世	sɿ2
丘	tɕʰiəɯ1
丙	pin23
业	iəʔ28
丛	tsʰɑom22
东	tɑom1
丝	sɿ1
丞	tsen2
丢	təɯ1
两	nie3	～个
两	nie3	几～
严	ȵie2
並	pin3
丧	so1	～事
丧	sɑŋ21	～妻
个	kɑ2	一～
个	səʔ7	一～；的
丫	o1
中	tsɑom1	当～
中	tsɑom2	～状元
丰	fɑom1
串	tɕʰye2
丸	ua᷉22
丹	tɛ1
为	ue2	介词
为	ue22	动词
主	tɕy3
丽	li3
举	tɕy3
乃	nɛ23
久	tɕiəɯ23
义	i6
之	tsɿ1
乌	u1
乎	xo22
乏	fo3
乐	ləʔ28	快～
乐	iəʔ28	音～
乔	tɕiɔ2
乖	kuɑ1
乘	tsen2
乙	iəʔ7
九	tɕiəɯ3
乞	tɕʰiəʔ7
也	ie3
也	ɛ3
习	tɕiəʔ8
乡	ɕie1
书	ɕy1
买	mɑ3
乱	nɛ6
乳	y23
乾	kɛ1	饼～
乾	tɕʰia᷉22
了	liɔ3	完
了	tʰəʔ7	助词
争	tsɛ1
争	tsen21
事	sɿ6
二	n̩6
于	y22
亏	kʰue1
互	u26
五	n̩3
井	tɕin3
亚	iɑ23
些	tsʰəʔ7
亡	uɑŋ22
交	kɔ1	～费
交	tɕiɔ1	～关：非常
交	tɕiɔ21
亥	xɛ3
亦	iəʔ28
产	tsɛ3	～妇
产	tsʰɛ3	生～
亨	xen22
亩	m̩3
享	ɕie3
京	tɕin1
亭	tin2
亮	nie6
亲	tɕʰin1	～戚
亲	tɕʰin1	～家
人	in2
人	len22
亿	i23
仁	in2
仅	tɕin26
仆	pəʔ8
仇	tsəɯ2	报～
仇	tɕiəɯ2	姓
今	ken1
今	tɕin1
介	kɑ2	～绍
介	kɛ23	蒋～石
仍	tsen2
从	tsɑom2	介词
从	tsʰɑom22	～容
仑	len22
仓	tsʰo1
仕	sɿ3
他	tsɿ2
他	tʰɑ21
仗	tsɑŋ23
付	fu2
仙	ɕie1
代	tʰɛ6
令	lin6
以	i23
仪	i26
仰	ia᷉3
仲	tsɑom2
件	tɕie3
件	tɕia᷉26
价	ko2
任	len26	责～
任	in22	姓
份	fen6
仿	fɑŋ23	～造
企	tɕʰi23
伊	i1
伍	n̩3	“五”的大写
伍	u23	姓
伏	pʰu6	孵
伏	fəʔ8
伐	fəʔ28
休	ɕiəɯ1
众	tsɑom23
优	iəɯ1
伙	xu3	～食
会	ue6	开～；～不～
会	kue23	～计
伞	sɛ2
伟	ue3
传	tɕye2	动词
传	tɕʰye6	名词
伤	so1
伦	len22
伪	ue2
伯	pɑ6
估	ku23
伴	pɛ3
伸	sen1
伺	sɿ2
佃	tia᷉26
但	ta᷉26
佈	pu2	公～
位	ue6
低	ti1
住	tɕʰy6
佑	iəɯ6
体	tʰi3
佔	tsɛ2
何	u2
佘	ɕye26
余	y2	姓
余	y22
佛	fəʔ8	拜～
作	ləʔ7
你	ni23
佣	iɑom6
佩	pe26
佬	lɔ3
佳	tɕiɑ21
使	sɿ23
侄	ləʔ8
侈	tsʰɿ21
例	li6
侍	sɿ26
供	kɑom2	上～
供	kɑom21	～销
依	i1
侥	iɔ22
侦	tsen23
侧	tsəʔ7
侨	tɕiɔ2
侮	fu23
侯	xəɯ22
侵	tɕʰin1
便	pie2	～宜
便	pʰie6	方～
係	ɕi6	关～
係	ɕi26	判断词
促	tɕʰyəʔ7
俄	u2
俊	tɕin23
俏	tɕʰiɔ23
俗	tɕyəʔ8
俘	fu2
保	pɔ3
俞	y2
信	ɕin2
俭	tɕie3
俭	tɕia᷉26
修	ɕiəɯ1
俯	fu23
俱	tɕy26
俸	fɑom6
倂	pin3
倍	pʰe6
倒	tɔ3	打～
倒	tɔ3	～茶
倘	tʰɑŋ23
候	xəɯ2	时～
候	xəɯ6	动词
借	tɕie2
倡	tsʰɑŋ23
倦	tɕya᷉26
倪	i2
债	tsɑ2
值	ləʔ8
倾	tɕʰin23
假	ko2	放～
假	ko3	真～
偏	pʰie1
停	tin2
健	tɕia᷉26
偶	ŋəɯ3
偷	tʰəɯ1
偿	so2
傀	kʰue23
傅	fu2
傍	pʰɑŋ22
傢	ko1
储	tɕʰy22
催	tɕʰye1
傲	ŋɔ1
傻	so1
像	ɕie3
僧	sen2
僵	tɕie1
僻	pʰiəʔ27
儒	y26
儡	le23
儿	n̩2
儿	ɚ22
允	yen23
元	ȵye2
兄	sɑom1
充	tsʰɑom1
兆	tsɔ3
先	ɕie1
光	ko1
光	kuɑŋ21
克	kʰəʔ7
免	mie3
兑	tʰe6
兔	tʰu2
党	to3
兜	təɯ1
入	tʰəʔ8
全	ɕie2
全	tɕʰya᷉22
八	po6
公	kɑom1
六	tʰəʔ8
六	ləʔ28
兮	ɕi21
兰	nɛ2
共	tsʰɑom6	同
共	kɑom26	～产党
关	kuɛ1
兴	ɕin1	～旺
兴	ɕin2	高～
兵	pin1
其	tɕi2
具	tɕy26
典	tie3
养	ia᷉3
兼	tɕie1
兽	səɯ3
冀	tɕi23
内	le26
冈	kɑŋ21
册	tsʰɑ6
再	tsɛ2
冒	mɔ26
写	ɕie3
军	tɕyen1
农	lɑom2
冠	kuɛ1	衣～
冠	kua᷉21	～军
冤	ȵye1
冬	tɑom1
冯	fɑom22
冰	pin1
冲	tsʰɑom1
决	tɕyəʔ27
况	xua᷉23
冷	nɛ3
冻	tɑom2
净	ɕin6
净	tɕin26
准	tɕyen3	批～
凉	nie2
凌	nin2
减	kɛ3
凑	tsʰəɯ2
凝	in22
几	tɕi1	茶～
凡	fa᷉22
凤	fɑom6
凭	pin2
凯	tɕi1
凯	kʰɛ23
凳	ten2
凶	sɑom1	吉～，～恶
凹	ɔ1
出	tɕʰyəʔ7
击	tɕiəʔ7
函	xa᷉22
凿	so3
刀	tɔ1
刁	tiɔ1
刃	len26
分	fen1
切	tɕʰie6
刊	kʰa᷉23
刑	ɕin1
划	o2	～船
划	xuɑ22	～船
列	liəʔ28
刘	liəɯ2
则	ləʔ7
刚	tɕie1	～tsɿ⁵⁵：刚
刚	kɑŋ21
创	tsʰɑŋ23
初	tsʰu1
删	sɛ1
判	pʰɛ2
刨	pʰɔ6	木工用具
利	li6
别	pi3
刮	ko6
到	tɔ2
制	tsɿ23	～度
刷	ɕy6
券	tɕʰya᷉23
