#Jyutping, CantonesePinyin, Yale, SidneyLau, IPA
aa	aa	a	a	a
aai	aai	aai	aai	ai
aau	aau	aau	aau	au
aam	aam	aam	aam	am
aan	aan	aan	aan	an
aang	aang	aang	aang	aŋ
aap	aap	aap	aap	ap
aat	aat	aat	aat	at
aak	aak	aak	aak	ak
ai	ai	ai	ai	ɐi
au	au	au	au	ɐu
am	am	am	am	ɐm
an	an	an	an	ɐn
ang	ang	ang	ang	ɐŋ
ap	ap	ap	ap	ɐp
at	at	at	at	ɐt
ak	ak	ak	ak	ɐk
e	e	e	e	ɛ
ei	ei	ei	ei	ei
eu	eu	eo	eu	ɛu	#仅限“調、掉”二字异读。耶鲁与刘锡祥式拼音中无此韵母。刘锡祥式拼音暂用eu。耶鲁式拼音中eu已被“靴”字的韵母占用，暂用eo。
em	em	em	em	ɛm	#仅限“舐”字异读，耶鲁与刘锡祥式拼音暂用em
eng	eng	eng	eng	ɛŋ
ep	ep	ep	ep	ɛp	#仅限“夾”字异读，耶鲁与刘锡祥式拼音暂用ep
ek	ek	ek	ek	ɛk
i	i	i	i	i
iu	iu	iu	iu	iu
im	im	im	im	im
in	in	in	in	in
ing	ing	ing	ing	iŋ
ip	ip	ip	ip	ip
it	it	it	it	it
ik	ik	ik	ik	ik
o	o	o	oh	ɔ
oi	oi	oi	oi	ɔi
ou	ou	ou	o	ou
on	on	on	on	ɔn
ong	ong	ong	ong	ɔŋ
ot	ot	ot	ot	ɔt
ok	ok	ok	ok	ɔk
oe	oe	eu	euh	œ
oeng	oeng	eung	eung	œŋ
oek	oek	euk	euk	œk
eoi	oey	eui	ui	ɵy
eon	oen	eun	un	ɵn
eot	oet	eut	ut	ɵt
u	u	u	oo	u
ui	ui	ui	ooi	ui
un	un	un	oon	un
ung	ung	ung	ung	uŋ
ut	ut	ut	oot	ut
uk	uk	uk	uk	uk
yu	y	yu	ue	y
yun	yn	yun	uen	yn
yut	yt	yut	uet	yt
m	m	m	m	m
ng	ng	ng	ng	ŋ
