"参考文献：1.《清末温州方言音系研究》，张雪，2015；2.《温州方言入门》，P.H.S.蒙哥马利,1893"	""	""	""	""	""	""	""	""	""
"字表编者：阿缨"	""	""	""	""	""	""	""	""	""
"ID"	"汉字"	"音节"	"声母"	"韵母"	"声调"	"注释"	""	"声调"	""
"1"	"知"	"tsɿ1"	"ts"	"ɿ"	"1"	""	""	"阴平"	"44"
"2"	"之"	"tsɿ1"	"ts"	"ɿ"	"1"	""	""	"阳平"	"331"
"3"	"訾"	"tsɿ1"	"ts"	"ɿ"	"1"	"~那：怎么"	""	"阴上"	"45"
"4"	"资"	"tsɿ1"	"ts"	"ɿ"	"1"	""	""	"阳上"	"34"
"5"	"只"	"tsɿ1"	"ts"	"ɿ"	"1"	"~是"	""	"阴去"	"42"
"6"	"旨"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	"阳去"	"22"
"7"	"子"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	"阴入"	"223"
"8"	"止"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	"阳入"	"112"
"9"	"仔"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	""	""
"10"	"指"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	""	""
"11"	"紫"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	""	""
"12"	"姊"	"tsɿ3"	"ts"	"ɿ"	"3"	""	""	""	""
"13"	"至"	"tsɿ5"	"ts"	"ɿ"	"5"	""	""	""	""
"14"	"智"	"tsɿ5"	"ts"	"ɿ"	"5"	""	""	""	""
"15"	"齿"	"tsʰɿ3"	"tsʰ"	"ɿ"	"3"	""	""	""	""
"16"	"此"	"tsʰɿ3"	"tsʰ"	"ɿ"	"3"	""	""	""	""
"17"	"耻"	"tsʰɿ3"	"tsʰ"	"ɿ"	"3"	""	""	""	""
"18"	"次"	"tsʰɿ5"	"tsʰ"	"ɿ"	"5"	""	""	""	""
"19"	"眙"	"tsʰɿ5"	"tsʰ"	"ɿ"	"5"	"|看"	""	""	""
"20"	"迟"	"dzɿ2"	"dz"	"ɿ"	"2"	""	""	""	""
"21"	"司"	"sɿ1"	"s"	"ɿ"	"1"	""	""	""	""
"22"	"私"	"sɿ1"	"s"	"ɿ"	"1"	""	""	""	""
"23"	"尸"	"sɿ1"	"s"	"ɿ"	"1"	""	""	""	""
"24"	"思"	"sɿ1"	"s"	"ɿ"	"1"	"~慕"	""	""	""
"25"	"师"	"sɿ1"	"s"	"ɿ"	"1"	""	""	""	""
"26"	"诗"	"sɿ1"	"s"	"ɿ"	"1"	""	""	""	""
"27"	"撕"	"sɿ1"	"s"	"ɿ"	"1"	""	""	""	""
"28"	"死"	"sɿ3"	"s"	"ɿ"	"3"	""	""	""	""
"29"	"使"	"sɿ5"	"s"	"ɿ"	"5"	"天~"	""	""	""
"30"	"四"	"sɿ5"	"s"	"ɿ"	"5"	""	""	""	""
"31"	"试"	"sɿ5"	"s"	"ɿ"	"5"	""	""	""	""
"32"	"施"	"sɿ5"	"s"	"ɿ"	"5"	""	""	""	""
"33"	"赐"	"sɿ5"	"s"	"ɿ"	"5"	""	""	""	""
"34"	"时"	"zɿ2"	"z"	"ɿ"	"2"	""	""	""	""
"35"	"慈"	"zɿ2"	"z"	"ɿ"	"2"	""	""	""	""
"36"	"辞"	"zɿ2"	"z"	"ɿ"	"2"	""	""	""	""
"37"	"巳"	"zɿ4"	"z"	"ɿ"	"4"	""	""	""	""
"38"	"市"	"zɿ4"	"z"	"ɿ"	"4"	""	""	""	""
"39"	"似"	"zɿ4"	"z"	"ɿ"	"4"	"表程度更甚"	""	""	""
"40"	"在"	"zɿ4"	"z"	"ɿ"	"4"	""	""	""	""
"41"	"是"	"zɿ4"	"z"	"ɿ"	"4"	""	""	""	""
"42"	"士"	"zɿ4"	"z"	"ɿ"	"4"	""	""	""	""
"43"	"自"	"zɿ6"	"z"	"ɿ"	"6"	""	""	""	""
"44"	"字"	"zɿ6"	"z"	"ɿ"	"6"	""	""	""	""
"45"	"事"	"zɿ6"	"z"	"ɿ"	"6"	"~干:事情"	""	""	""
"46"	"侍"	"zɿ6"	"z"	"ɿ"	"6"	""	""	""	""
"47"	"株"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"48"	"基"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"49"	"箕"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"50"	"鸡"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"51"	"追"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"52"	"机"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"53"	"饥"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"54"	"矶"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"55"	"珠"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	""	""	""	""
"56"	"几"	"tɕiɿ1"	"tɕ"	"iɿ"	"1"	"~~乎：几乎"	""	""	""
"57"	"嘴"	"tɕiɿ3"	"tɕ"	"iɿ"	"3"	""	""	""	""
"58"	"己"	"tɕiɿ3"	"tɕ"	"iɿ"	"3"	""	""	""	""
"59"	"主"	"tɕiɿ3"	"tɕ"	"iɿ"	"3"	""	""	""	""
