#http://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/dialectIndex.php?point=E 	聲韻 	聲調 	字元 	字數
1 	iao 	平聲11 	要, 姚, 窰, 腰, 堯, 妖, 遙, 么, 搖		9
33 	iaʔ 	陰入2 	壓, 押, 鴨		3
34 	iəʔ 	陰入2 	一, 壹, 噎, 藥, 益, 溢, 頁, 葉		8
35 	yəʔ 	陰入2 	粤, 樂, 嶽, 閱, 岳, 月, 約, 鑰, 越, 躍, 悅		11
36 	piao 	平聲11 	飆, 標, 臕, 彪		4
37 	piao 	上聲53 	錶, 表, 裱, 婊		4
38 	piao 	去聲45 	摽, 鰾		2
39 	pi 	平聲11 	屄, 鄙		2
40 	pi 	上聲53 	比, 秕, 潷		3
41 	pi 	去聲45 	箅, 避, 病, 閉		4
42 	pu 	上聲53 	捕, 補, 堡		3
43 	pu 	去聲45 	布, 步, 佈, 部, 簿		5
44 	pa 	平聲11 	粑, 爬, 疤, 巴		4
45 	pa 	上聲53 	把, 㞎		2
46 	pa 	去聲45 	霸, 罷, 欛, 爸, 壩, 垻, 耙		7
47 	pɤ 	平聲11 	玻, 菠		2
48 	pɤ 	上聲53 	簸		1
49 	pɤ 	去聲45 	簸		1
50 	pie 	平聲11 	辮, 編, 鞭, 邊		4
51 	pie 	上聲53 	癟, 扁, 貶, 別, 匾		5
52 	pie 	去聲45 	遍, 辮, 辨, 變, 辯, 別, 便		7
53 	pai 	平聲11 	白		1
54 	pai 	上聲53 	柏, 百, 擺		3
55 	pai 	去聲45 	韛, 拜, 敗, 稗		4
56 	pei 	平聲11 	杯, 揹, 碑, 悲		4
57 	pei 	上聲53 	北		1
58 	pei 	去聲45 	焙, 背, 被, 輩, 倍, 備		6
59 	pau 	平聲11 	鮑, 包		2
60 	pau 	上聲53 	飽, 保, 寶		3
61 	pau 	去聲45 	暴, 鮑, 菢, 豹, 爆, 刨, 報, 抱		8
62 	pæ̃ 	平聲11 	班, 斑, 扳, 般, 搬		5
63 	pæ̃ 	上聲53 	扁, 板, 版		3
64 	pæ̃ 	去聲45 	辦, 扮, 拌, 瓣, 伴, 絆, 半		7
65 	pɒ̃ 	平聲11 	梆, 邦, 幫		3
66 	pɒ̃ 	上聲53 	榜, 綁, 膀		3
67 	pɒ̃ 	去聲45 	棒, 磅		2
68 	pəŋ 	平聲11 	奔, 錛, 崩, 繃, 迸		5
69 	pəŋ 	上聲53 	繃, 本		2
70 	pəŋ 	去聲45 	笨, 繃		2
71 	piəŋ 	平聲11 	彬, 蓖, 賓, 鑌, 冰, 并, 繽, 濱, 斌, 兵, 檳		11
72 	piəŋ 	上聲53 	丙, 秉, 餅		3
73 	piəŋ 	去聲45 	病, 鬢, 濱, 併, 並		5
74 	paʔ 	陽入54 	拔, 脖, 薄		3
75 	paʔ 	陰入2 	鉢, 剝, 八, 撥		4
76 	pəʔ 	陰入2 	不		1
77 	piəʔ 	陽入54 	別, 白, 鼻, 荸, 別		5
78 	piəʔ 	陰入2 	逼, 憋, 畢, 壁, 北, 褙, 蹩		7
79 	pʰiao 	平聲11 	飄, 瓢, 嫖, 漂		4
80 	pʰiao 	上聲53 	漂		1
81 	pʰiao 	去聲45 	票, 漂		2
82 	pʰi 	平聲11 	批, 皮, 啤, 疲, 披		5
83 	pʰi 	上聲53 	脾, 琵, 痹		3
84 	pʰi 	去聲45 	屁		1
85 	pʰu 	平聲11 	撲, 葡, 鋪, 蒲, 菩, 脯		6
86 	pʰu 	上聲53 	浦, 堡, 譜		3
87 	pʰu 	去聲45 	鋪		1
88 	pʰa 	平聲11 	趴, 琶, 爬		3
89 	pʰa 	去聲45 	怕		1
90 	pʰɤ 	平聲11 	婆		1
91 	pʰɤ 	去聲45 	破		1
92 	pʰie 	平聲11 	篇, 偏, 便		3
93 	pʰie 	上聲53 	諞, 撇, 劈, 片, 苤		5
94 	pʰie 	去聲45 	片, 騙		2
95 	pʰai 	平聲11 	牌, 拍, 排		3
96 	pʰai 	上聲53 	迫		1
97 	pʰai 	去聲45 	派		1
98 	pʰei 	平聲11 	裴, 賠, 陪, 披, 培		5
99 	pʰei 	去聲45 	沛, 配, 佩		3
100 	pʰau 	平聲11 	拋, 袍, 炮, 泡, 跑, 剖, 刨		7
101 	pʰau 	上聲53 	跑		1
102 	pʰau 	去聲45 	泡, 炮		2
103 	pʰæ̃ 	平聲11 	潘, 盤		2
104 	pʰæ̃ 	去聲45 	襻, 叛, 判, 盼		4
105 	pʰɒ̃ 	平聲11 	螃, 肨, 龐, 旁		4
106 	pʰɒ̃ 	去聲45 	肨		1
107 	pʰəŋ 	平聲11 	噴, 盆, 鵬, 彭, 烹, 蓬, 膨, 澎, 朋, 棚		10
108 	pʰəŋ 	上聲53 	捧		1
109 	pʰəŋ 	去聲45 	碰		1
110 	pʰiəŋ 	平聲11 	平, 蘋, 萍, 屏, 拼, 拚, 頻, 憑, 貧, 瓶, 評, 乒		12
111 	pʰiəŋ 	上聲53 	品		1
112 	pʰiəŋ 	去聲45 	聘, 姘		2
113 	pʰaʔ 	陰入2 	撲, 潑, 卜		3
114 	pʰiəʔ 	陰入2 	箅, 僻, 拍, 劈, 撇		5
115 	miao 	平聲11 	矛, 描, 苗, 瞄		4
116 	miao 	上聲53 	秒		1
117 	miao 	去聲45 	廟, 妙		2
118 	mi 	平聲11 	篾, 郿, 明, 迷, 眉, 䉲, 咪, 彌, 糜		9
119 	mi 	上聲53 	米		1
120 	mi 	去聲45 	謎, 迷, 䉲, 瞇		4
121 	mu 	平聲11 	模, 謀		2
122 	mu 	上聲53 	某, 牡, 母, 畝		4
123 	mu 	去聲45 	慕, 募, 幕, 墓		4
124 	ma 	平聲11 	媽, 痳, 麻, 蟆		4
125 	ma 	上聲53 	碼, 馬, 螞		3
126 	ma 	去聲45 	罵, 螞		2
127 	mɤ 	平聲11 	魔, 饃, 蘑, 磨, 摩		5
128 	mɤ 	去聲45 	磨		1
129 	mie 	平聲11 	棉, 綿		2
130 	mie 	上聲53 	勉, 免		2
131 	mie 	去聲45 	面, 麵		2
132 	mai 	平聲11 	埋		1
133 	mai 	上聲53 	買		1
134 	mai 	去聲45 	邁, 賣		2
135 	mei 	平聲11 	玫, 煤, 埋, 枚, 媒, 黴, 梅		7
136 	mei 	上聲53 	美, 每, 煤, 楣		4
137 	mei 	去聲45 	妹		1
138 	mau 	平聲11 	茅, 毛, 眊, 貓, 矛		5
139 	mau 	上聲53 	毛, 鉚, 卯		3
140 	mau 	去聲45 	帽, 貿, 冒, 茂		4
141 	mæ̃ 	平聲11 	蠻, 鞔, 蔓		3
142 	mæ̃ 	上聲53 	滿		1
143 	mæ̃ 	去聲45 	慢, 墁, 幔, 漫		4
144 	mɒ̃ 	平聲11 	盲, 忙, 茫, 芒		4
145 	mɒ̃ 	上聲53 	蟒, 莽		2
146 	məŋ 	平聲11 	濛, 門, 蒙, 悶, 們, 燜		6
147 	məŋ 	上聲53 	猛		1
148 	məŋ 	去聲45 	夢, 孟, 悶		3
149 	miəŋ 	平聲11 	鳴, 民, 明, 盟, 名, 銘		6
150 	miəŋ 	上聲53 	抿, 皿, 敏, 閩		4
151 	miəŋ 	去聲45 	呡, 命		2
152 	maʔ 	陰入2 	末, 沫, 抹, 摸		4
153 	məʔ 	陰入2 	木, 沒, 目		3
154 	miəʔ 	陰入2 	密, 脈, 蜜, 墨, 麥		5
155 	fu 	平聲11 	敷, 孵, 跗, 麩, 扶, 芙, 浮, 夫		8
156 	fu 	上聲53 	斧, 撫, 腐, 府, 否, 輔		6
157 	fu 	去聲45 	附, 婦, 傅, 富, 副, 負		6
158 	fei 	平聲11 	飛, 非, 肥, 妃		4
159 	fei 	上聲53 	翡, 匪		2
160 	fei 	去聲45 	肺, 廢, 費, 疿		4
161 	fæ̃ 	平聲11 	番, 帆, 凡, 翻, 繁, 煩, 藩		7
162 	fæ̃ 	上聲53 	返, 反		2
163 	fæ̃ 	去聲45 	范, 範, 販, 泛, 犯, 飯		6
164 	fɒ̃ 	平聲11 	芳, 肪, 妨, 房, 方, 防		6
165 	fɒ̃ 	上聲53 	仿, 彷, 倣, 紡		4
166 	fɒ̃ 	去聲45 	放		1
167 	fəŋ 	平聲11 	汾, 鋒, 縫, 逢, 封, 分, 風, 豐, 芬, 紛, 峯, 墳, 楓		13
168 	fəŋ 	上聲53 	粉, 諷		2
169 	fəŋ 	去聲45 	俸, 份, 縫, 奮, 糞, 憤, 鳳, 奉		8
170 	faʔ 	陽入54 	伐, 筏, 罰		3
171 	faʔ 	陰入2 	髮, 法, 發		3
172 	fəʔ 	陽入54 	佛, 服		2
173 	fəʔ 	陰入2 	複, 復, 輻, 幅, 腹, 福		6
174 	vu 	平聲11 	梧, 誣, 蜈, 吳, 烏, 嗚, 無		7
175 	vu 	上聲53 	舞, 武, 忤, 捂, 五, 伍, 午		7
176 	vu 	去聲45 	誤, 務, 戊, 霧		4
177 	va 	平聲11 	蛙, 哇, 娃, 挖		4
178 	va 	上聲53 	瓦, 挖, 窊		3
179 	va 	去聲45 	凹, 窪, 哇		3
180 	vɤ 	平聲11 	蝸, 萵, 窩, 捼		4
181 	vɤ 	去聲45 	臥		1
182 	vai 	平聲11 	歪		1
183 	vai 	上聲53 	崴		1
184 	vai 	去聲45 	外		1
185 	vei 	平聲11 	唯, 維, 微, 危, 圍, 威, 違, 為, 桅, 薇		10
186 	vei 	上聲53 	葦, 委, 偉, 緯		4
187 	vei 	去聲45 	未, 胃, 為, 謂, 位, 衛, 味, 魏, 餧		9
188 	væ̃ 	平聲11 	彎, 灣, 頑, 丸, 完, 豌, 剜		7
189 	væ̃ 	上聲53 	挽, 碗, 晚, 綰		4
190 	væ̃ 	去聲45 	萬, 腕, 蔓, 玩		4
191 	vɒ̃ 	平聲11 	枉, 亡, 王, 汪		4
192 	vɒ̃ 	上聲53 	往, 網		2
193 	vɒ̃ 	去聲45 	望, 旺, 忘		3
194 	vəŋ 	平聲11 	溫, 蚊, 文, 紋, 瘟, 聞		6
195 	vəŋ 	上聲53 	穩		1
196 	vəŋ 	去聲45 	甕, 璺, 問		3
197 	vaʔ 	陰入2 	握, 襪		2
198 	vəʔ 	陰入2 	兀, 物		2
199 	tiao 	平聲11 	碉, 雕, 刁, 貂		4
200 	tiao 	去聲45 	弔, 銚, 釣, 掉, 調		5
201 	ti 	平聲11 	堤, 低, 嘀		3
202 	ti 	上聲53 	頂, 抵, 底		3
203 	ti 	去聲45 	帝, 第, 逮, 諦, 弟, 地		6
204 	tu 	平聲11 	都, 嘟		2
205 	tu 	上聲53 	堵, 賭, 肚		3
206 	tu 	去聲45 	肚, 杜, 渡, 鍍, 度		5
207 	ta 	上聲53 	打		1
208 	ta 	去聲45 	大		1
209 	tɤ 	平聲11 	多		1
210 	tuɤ 	平聲11 	跺		1
211 	tuɤ 	上聲53 	躱, 朶		2
212 	tuɤ 	去聲45 	舵, 馱, 跺, 刴		4
213 	tie 	平聲11 	掂, 顛		2
214 	tie 	上聲53 	典, 奠, 點		3
215 	tie 	去聲45 	電, 佃, 墊, 店		4
216 	tai 	平聲11 	獃, 待		2
217 	tai 	上聲53 	逮, 歹		2
218 	tai 	去聲45 	代, 戴, 待, 袋, 貸, 大, 帶, 怠		8
219 	tuei 	平聲11 	堆		1
220 	tuei 	去聲45 	碓, 兌, 對, 隊		4
221 	tau 	平聲11 	叨, 刀		2
222 	tau 	上聲53 	島, 搗, 倒		3
223 	tau 	去聲45 	到, 燾, 倒, 盜, 道, 導		6
224 	təu 	平聲11 	兜		1
225 	təu 	上聲53 	抖, 陡, 斗		3
226 	təu 	去聲45 	豆, 逗, 鬥		3
227 	tiəu 	平聲11 	丟		1
228 	tæ̃ 	平聲11 	丹, 擔, 鄲, 耽, 單		5
229 	tæ̃ 	上聲53 	撣, 膽		2
230 	tæ̃ 	去聲45 	蛋, 旦, 擔, 但, 彈, 淡		6
231 	tuæ̃ 	平聲11 	端		1
232 	tuæ̃ 	上聲53 	短		1
233 	tuæ̃ 	去聲45 	斷, 段, 緞, 鍛		4
234 	tɒ̃ 	平聲11 	當, 襠		2
235 	tɒ̃ 	上聲53 	擋, 檔, 黨		3
236 	tɒ̃ 	去聲45 	當, 蕩		2
237 	təŋ 	平聲11 	燈, 蹬, 登		3
238 	təŋ 	上聲53 	戥, 等		2
239 	təŋ 	去聲45 	扽, 凳, 澄, 蹬, 鄧, 鐙, 瞪		7
240 	tiəŋ 	平聲11 	叮, 疔, 頂, 釘, 丁		5
241 	tiəŋ 	上聲53 	頂, 丁		2
242 	tiəŋ 	去聲45 	釘, 錠, 定, 訂		4
243 	tuəŋ 	平聲11 	墩, 噸, 冬, 東, 敦, 蹲		6
244 	tuəŋ 	上聲53 	懂, 躉, 董		3
245 	tuəŋ 	去聲45 	飩, 凍, 動, 頓, 囤, 盾, 棟, 洞		8
246 	taʔ 	陽入54 	薘, 達		2
247 	taʔ 	陰入2 	耷, 答, 搭		3
248 	tuaʔ 	陽入54 	奪		1
249 	təʔ 	陰入2 	得, 着, 提		3
250 	tiəʔ 	陽入54 	笛, 蝶, 敵, 碟		4
251 	tiəʔ 	陰入2 	跌, 滴, 得, 德		4
252 	tuəʔ 	陽入54 	犢, 獨, 讀, 毒		4
253 	tuəʔ 	陰入2 	嘟, 豛, 掇		3
254 	tʰiao 	平聲11 	條, 調, 挑, 笤, 跳		5
255 	tʰiao 	去聲45 	糶, 跳		2
256 	tʰi 	平聲11 	提, 梯, 蹄, 停		4
257 	tʰi 	上聲53 	體		1
258 	tʰi 	去聲45 	屉, 剃, 替, 涕		4
259 	tʰu 	平聲11 	途, 塗, 圖, 徒		4
260 	tʰu 	上聲53 	土		1
261 	tʰu 	去聲45 	兔, 吐		2
262 	tʰa 	平聲11 	他		1
263 	tʰɤ 	平聲11 	拖		1
264 	tʰɤ 	去聲45 	唾		1
265 	tʰuɤ 	平聲11 	馱, 坨		2
266 	tʰuɤ 	上聲53 	妥, 橢		2
267 	tʰie 	平聲11 	田, 天, 甜, 添, 塡		5
268 	tʰie 	上聲53 	舔		1
269 	tʰai 	平聲11 	臺, 胎, 台, 颱, 抬		5
270 	tʰai 	去聲45 	太, 泰		2
271 	tʰuei 	平聲11 	推		1
272 	tʰuei 	上聲53 	腿		1
273 	tʰuei 	去聲45 	退, 煺, 蛻, 褪		4
274 	tʰau 	平聲11 	陶, 萄, 淘, 掏, 濤, 滔, 桃, 逃		8
275 	tʰau 	上聲53 	討		1
276 	tʰau 	去聲45 	䵚, 稻, 套		3
277 	tʰəu 	平聲11 	投, 頭, 偷		3
278 	tʰəu 	去聲45 	透		1
279 	tʰæ̃ 	平聲11 	貪, 潭, 檀, 灘, 痰, 譚, 癱, 彈, 攤, 壇, 罈		11
280 	tʰæ̃ 	上聲53 	毯, 坦		2
281 	tʰæ̃ 	去聲45 	嘆, 探, 炭		3
282 	tʰuæ̃ 	平聲11 	團, 糰		2
283 	tʰɒ̃ 	平聲11 	糖, 堂, 湯, 棠, 塘, 唐		6
284 	tʰɒ̃ 	上聲53 	躺		1
285 	tʰɒ̃ 	去聲45 	燙, 趟		2
286 	tʰəŋ 	平聲11 	藤, 騰, 滕, 疼, 謄		5
287 	tʰiəŋ 	平聲11 	婷, 聽, 廳, 廷, 停, 亭, 庭		7
288 	tʰiəŋ 	上聲53 	挺		1
289 	tʰiəŋ 	去聲45 	停		1
290 	tʰuəŋ 	平聲11 	桐, 同, 通, 彤, 屯, 銅, 童, 瞳		8
291 	tʰuəŋ 	上聲53 	統, 筒, 桶, 捅		4
292 	tʰuəŋ 	去聲45 	痛		1
293 	tʰaʔ 	陰入2 	溻, 拓, 塌, 塔, 沓, 趿, 特, 庹, 踏		9
294 	tʰuaʔ 	陰入2 	托, 託, 脫		3
295 	tʰiəʔ 	陰入2 	忒, 鐵, 踢, 剔, 貼, 帖, 提		7
296 	tʰuəʔ 	陰入2 	禿, 凸		2
297 	niao 	上聲53 	鳥, 咬		2
298 	niao 	去聲45 	尿		1
299 	ni 	平聲11 	泥, 呢, 倪, 尼		4
300 	ni 	上聲53 	你		1
301 	ni 	去聲45 	膩, 泥		2
302 	ny 	上聲53 	女		1
303 	na 	平聲11 	拿		1
304 	na 	上聲53 	哪		1
305 	na 	去聲45 	娜, 那		2
306 	nia 	平聲11 	芽, 牙, 伢		3
307 	nɤ 	平聲11 	挪, 哪		2
308 	nie 	平聲11 	年, 苶, 爾, 蔫, 黏		5
309 	nie 	上聲53 	輦, 碾, 攆, 撚, 眼		5
310 	nie 	去聲45 	念		1
311 	nai 	平聲11 	涯, 捱, 挨		3
312 	nai 	上聲53 	奶, 乃		2
313 	nai 	去聲45 	奈, 耐, 內		3
314 	nau 	平聲11 	撓		1
315 	nau 	上聲53 	腦, 惱		2
316 	nau 	去聲45 	鬧		1
317 	nəu 	平聲11 	奴		1
318 	nəu 	上聲53 	呶, 努		2
319 	nəu 	去聲45 	怒		1
320 	niəu 	平聲11 	牛		1
321 	niəu 	上聲53 	紐, 鈕, 扭		3
322 	niəu 	去聲45 	謬, 拗		2
323 	næ̃ 	平聲11 	難, 南, 湳, 喃, 男		5
324 	næ̃ 	上聲53 	揞		1
325 	næ̃ 	去聲45 	難		1
326 	nuæ̃ 	上聲53 	暖		1
327 	nɒ̃ 	平聲11 	囊		1
328 	nɒ̃ 	上聲53 	攮		1
329 	niɒ̃ 	平聲11 	娘		1
330 	niɒ̃ 	去聲45 	娘		1
331 	nəŋ 	平聲11 	農, 濃, 能, 膿		4
332 	niəŋ 	平聲11 	寧, 檸		2
333 	niəŋ 	上聲53 	擰		1
334 	niəŋ 	去聲45 	硬, 寧		2
335 	nuəŋ 	平聲11 	農		1
336 	nuəŋ 	去聲45 	弄, 嫩		2
337 	naʔ 	陰入2 	納		1
338 	nəʔ 	陰入2 	匿		1
339 	niəʔ 	陰入2 	鑷, 妮, 捏, 聶, 囁		5
340 	liao 	平聲11 	遼, 聊, 撩		3
341 	liao 	上聲53 	了		1
342 	liao 	去聲45 	尥, 料, 瞭, 撂		4
343 	li 	平聲11 	離, 璃, 犁, 凌, 梨, 漓		6
344 	li 	上聲53 	禮, 李, 裏, 鯉, 里, 理		6
345 	li 	去聲45 	曆, 例, 俐, 莉, 隸, 痢, 蜊, 歷, 利, 麗, 吏		11
346 	lu 	上聲53 	轆		1
347 	ly 	平聲11 	驢		1
348 	ly 	上聲53 	呂, 縷, 旅		3
349 	ly 	去聲45 	慮, 濾		2
350 	la 	平聲11 	拉, 剌		2
351 	la 	上聲53 	喇		1
352 	la 	去聲45 	落		1
353 	lia 	上聲53 	倆		1
354 	lɤ 	平聲11 	鑼, 羅, 蘿, 籮, 嘞		5
355 	lɤ 	去聲45 	駱		1
356 	luɤ 	平聲11 	騾, 螺		2
357 	luɤ 	上聲53 	瘰		1
358 	luɤ 	去聲45 	摞		1
359 	lie 	平聲11 	憐, 連, 鐮, 臁, 簾, 廉, 咧, 蓮		8
360 	lie 	上聲53 	咧, 斂, 殮, 裂, 臉		5
361 	lie 	去聲45 	鍊, 鏈, 練		3
362 	lye 	平聲11 	聯		1
363 	lai 	平聲11 	萊, 來		2
364 	lai 	上聲53 	來		1
365 	lai 	去聲45 	癩, 賴		2
366 	luei 	平聲11 	雷		1
367 	luei 	上聲53 	壘, 累		2
368 	luei 	去聲45 	類, 淚, 累		3
369 	lau 	平聲11 	嘮, 勞, 撈, 癆, 牢, 老		6
370 	lau 	上聲53 	佬, 老, 姥, 咾		4
371 	lau 	去聲45 	醪, 澇, 鐒, 烙, 落		5
372 	ləu 	平聲11 	顱, 摟, 婁, 樓, 盧, 廬, 蘆, 嘍, 爐		9
373 	ləu 	上聲53 	簍, 摟, 魯, 虜, 滷		5
374 	ləu 	去聲45 	露, 路, 漏, 瘺		4
375 	liəu 	平聲11 	榴, 硫, 劉, 琉, 流, 留		6
376 	liəu 	上聲53 	流, 柳, 綹		3
377 	liəu 	去聲45 	六, 鎦, 溜, 餾		4
378 	læ̃ 	平聲11 	攔, 嵐, 欄, 蘭, 籃, 藍		6
379 	læ̃ 	上聲53 	懶, 覽, 攬, 欖, 漤, 纜		6
380 	læ̃ 	去聲45 	濫, 爛		2
381 	luæ̃ 	平聲11 	戀		1
382 	luæ̃ 	上聲53 	卵		1
383 	luæ̃ 	去聲45 	亂		1
384 	lɒ̃ 	平聲11 	狼, 廊, 郎, 琅, 螂, 榔		6
385 	lɒ̃ 	上聲53 	朗		1
386 	lɒ̃ 	去聲45 	浪		1
387 	liɒ̃ 	平聲11 	量, 粱, 梁, 涼, 糧, 良		6
388 	liɒ̃ 	上聲53 	兩		1
389 	liɒ̃ 	去聲45 	輛, 晾, 諒, 涼, 量, 亮		6
390 	ləŋ 	平聲11 	稜		1
391 	ləŋ 	上聲53 	冷		1
392 	ləŋ 	去聲45 	楞		1
393 	liəŋ 	平聲11 	燐, 鱗, 鄰, 瓴, 檁, 菱, 翎, 伶, 玲, 靈, 淋, 林, 陵, 鈴, 臨, 零		16
394 	liəŋ 	上聲53 	領, 嶺, 檁		3
395 	liəŋ 	去聲45 	令, 另, 賃		3
396 	luəŋ 	平聲11 	論, 龍, 聾, 隆, 崙, 倫, 輪, 籠		8
397 	luəŋ 	上聲53 	籠, 壠, 攏		3
398 	luəŋ 	去聲45 	論		1
399 	lyəŋ 	平聲11 	論		1
400 	lyəŋ 	去聲45 	論		1
401 	laʔ 	陰入2 	拉, 蝲, 辣, 邋, 蠟, 臘		6
402 	luaʔ 	陰入2 	樂, 落, 絡, 洛		4
403 	ləʔ 	陰入2 	礫		1
404 	liəʔ 	陰入2 	獵, 力, 列, 曆, 歷, 栗, 立, 肋, 裂, 荔		10
405 	luəʔ 	陰入2 	六, 轆, 綠, 碌, 陸		5
406 	lyəʔ 	陰入2 	劣, 捋, 略, 律		4
407 	ʦɿ 	平聲11 	滋, 茲, 芝, 咨, 資, 吱, 知, 枝, 支, 梔, 肢		11
408 	ʦɿ 	上聲53 	指, 止, 址, 脂, 旨, 子, 紙, 籽, 紫, 姊		10
409 	ʦɿ 	去聲45 	治, 製, 制, 置, 智, 字, 至, 痣, 致, 自, 誌, 志		12
410 	ʦu 	平聲11 	蛛, 豬, 硃, 朱, 租, 誅, 諸, 珠, 苎		9
411 	ʦu 	上聲53 	組, 祖, 煑, 主, 拄		5
412 	ʦu 	去聲45 	注, 助, 住, 炷, 駐, 柱, 註		7
413 	ʦa 	平聲11 	渣, 查		2
414 	ʦa 	上聲53 	拃, 咱, 咋		3
415 	ʦa 	去聲45 	痄, 奓, 栅, 炸, 榨		5
416 	ʦua 	平聲11 	抓, 髽		2
417 	ʦua 	上聲53 	爪		1
418 	ʦɤ 	平聲11 	遮		1
419 	ʦɤ 	上聲53 	者, 左		2
420 	ʦuɤ 	平聲11 	嘬, 撮		2
421 	ʦuɤ 	去聲45 	座, 坐		2
422 	ʦai 	平聲11 	災, 齋, 栽, 哉		4
423 	ʦai 	上聲53 	宰, 載		2
424 	ʦai 	去聲45 	載, 寨, 再, 在, 債		5
425 	ʦuai 	平聲11 		1
426 	ʦuai 	上聲53 	跩		1
427 	ʦuai 	去聲45 		1
428 	ʦei 	平聲11 	賊		1
429 	ʦei 	去聲45 	這		1
430 	ʦuei 	平聲11 	堆, 椎, 追, 錐		4
431 	ʦuei 	上聲53 	嘴		1
432 	ʦuei 	去聲45 	綴, 醉, 最, 贅, 罪		5
433 	ʦau 	平聲11 	招, 遭, 沼, 着, 召, 詔, 糟, 鑿		8
434 	ʦau 	上聲53 	棗, 糟, 找, 澡, 早, 蚤		6
435 	ʦau 	去聲45 	照, 竃, 皂, 兆, 罩, 焯, 躁, 燥, 造, 趙, 笊		11
436 	ʦəu 	平聲11 	謅, 洲, 州, 舟, 鄒, 周, 粥, 㨄		8
437 	ʦəu 	上聲53 	走, 肘		2
438 	ʦəu 	去聲45 	奏, 縐, 咒, 紂, 皺, 揍		6
439 	ʦæ̃ 	平聲11 	詹, 簪, 粘, 沾, 氈		5
440 	ʦæ̃ 	上聲53 	盞, 攢, 展, 搌, 斬		5
441 	ʦæ̃ 	去聲45 	蘸, 綻, 佔, 站, 棧, 暫, 戰, 贊		8
442 	ʦuæ̃ 	平聲11 	專, 鑽, 磚		3
443 	ʦuæ̃ 	上聲53 	轉		1
444 	ʦuæ̃ 	去聲45 	賺, 鑽, 轉, 傳		4
445 	ʦɒ̃ 	平聲11 	髒, 贓, 張, 將, 樟, 章, 漳, 蟑		8
446 	ʦɒ̃ 	上聲53 	長, 掌, 漲		3
447 	ʦɒ̃ 	去聲45 	賬, 帳, 脹, 杖, 瘴, 幛, 藏, 障, 葬, 仗, 丈		11
448 	ʦuɒ̃ 	平聲11 	莊, 裝, 樁		3
449 	ʦuɒ̃ 	去聲45 	壯, 狀		2
450 	ʦəŋ 	平聲11 	貞, 贈, 榛, 眞, 征, 珍, 偵, 診, 曾, 正, 針, 增, 蒸, 睜, 爭, 箏		16
451 	ʦəŋ 	上聲53 	正, 整, 枕, 疹		4
