"繁體"	"简体"	"音標"	"注釋"	""	"1：˦˦"	"2：˧˩"	""	""	""	""	""	""	""
"科"	"科"	"kʰʋ1"	""	""	""	""	""	""	""	""	""	""	""
"棵"	"棵"	"kʰʋ1"	""	""	""	""	""	""	""	""	""	""	""
"窠"	"窠"	"kʰʋ1"	""	""	""	""	""	""	""	""	""	""	""
"顆"	"颗"	"kʰʋ1"	""	""	""	""	""	""	""	""	""	""	""
"課"	"课"	"kʰʋ5"	""	""	""	""	""	""	""	""	""	""	""
"訛"	"讹"	"ŋ2"	""	""	""	""	""	""	""	""	""	""	""
"臥"	"卧"	"ŋ6"	""	""	""	""	""	""	""	""	""	""	""
"火"	"火"	"fʋ3"	""	""	""	""	""	""	""	""	""	""	""
"夥"	"伙"	"vʋ4"	""	""	""	""	""	""	""	""	""	""	""
"貨"	"货"	"fʋ5"	""	""	""	""	""	""	""	""	""	""	""
"禾"	"禾"	"vʋ2"	""	""	""	""	""	""	""	""	""	""	""
"和"	"和"	"vʋ2"	""	""	""	""	""	""	""	""	""	""	""
"禍"	"祸"	"vʋ4"	""	""	""	""	""	""	""	""	""	""	""
"和"	"和"	"vʋ6"	""	""	""	""	""	""	""	""	""	""	""
"倭"	"倭"	"ˀʋ1"	""	""	""	""	""	""	""	""	""	""	""
"窩"	"窝"	"ˀʋ1"	""	""	""	""	""	""	""	""	""	""	""
"涴"	"涴"	"ˀʋ5"	"屎，涴臀：屁股"	""	""	""	""	""	""	""	""	""	""
"瘸"	"瘸"	"dʑioʊ2"	""	""	""	""	""	""	""	""	""	""	""
"靴"	"靴"	"ɕioʊ1"	""	""	""	""	""	""	""	""	""	""	""
"巴"	"巴"	"pu1"	""	""	""	""	""	""	""	""	""	""	""
"疤"	"疤"	"pu1"	""	""	""	""	""	""	""	""	""	""	""
"芭"	"芭"	"pu1"	""	""	""	""	""	""	""	""	""	""	""
"把"	"把"	"pu3"	""	""	""	""	""	""	""	""	""	""	""
"爸"	"爸"	"pa1"	""	""	""	""	""	""	""	""	""	""	""
"欛"	"欛"	"pa5"	""	""	""	""	""	""	""	""	""	""	""
"壩"	"坝"	"pa5"	""	""	""	""	""	""	""	""	""	""	""
"壩"	"坝"	"pa5"	""	""	""	""	""	""	""	""	""	""	""
"霸"	"霸"	"pa5"	""	""	""	""	""	""	""	""	""	""	""
"怕"	"怕"	"pʰu5"	""	""	""	""	""	""	""	""	""	""	""
"琶"	"琶"	"bu2"	""	""	""	""	""	""	""	""	""	""	""
"爬"	"爬"	"bu2"	""	""	""	""	""	""	""	""	""	""	""
"麻"	"麻"	"mu2"	""	""	""	""	""	""	""	""	""	""	""
"蟆"	"蟆"	"mu2"	""	""	""	""	""	""	""	""	""	""	""
"媽"	"妈"	"ˀma1"	"媽媽"	""	""	""	""	""	""	""	""	""	""
"媽"	"妈"	"ˀma3"	"媽媽"	""	""	""	""	""	""	""	""	""	""
"馬"	"马"	"mu2"	""	""	""	""	""	""	""	""	""	""	""
"碼"	"码"	"mu2"	""	""	""	""	""	""	""	""	""	""	""
"罵"	"骂"	"mu2"	""	""	""	""	""	""	""	""	""	""	""
"拿"	"拿"	"nɔ2"	""	""	""	""	""	""	""	""	""	""	""
"詫"	"诧"	"tsʰu5"	""	""	""	""	""	""	""	""	""	""	""
"茶"	"茶"	"dzu2"	""	""	""	""	""	""	""	""	""	""	""
"搽"	"搽"	"dzu2"	"搽掃：掃帚"	""	""	""	""	""	""	""	""	""	""
"查"	"查"	"tsu1"	""	""	""	""	""	""	""	""	""	""	""
"渣"	"渣"	"tsu1"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"tsu3"	"東西拿著"	""	""	""	""	""	""	""	""	""	""
"詐"	"诈"	"tsu5"	""	""	""	""	""	""	""	""	""	""	""
"榨"	"榨"	"tsu5"	""	""	""	""	""	""	""	""	""	""	""
"炸"	"炸"	"tsu5"	""	""	""	""	""	""	""	""	""	""	""
"叉"	"叉"	"tsʰu1"	""	""	""	""	""	""	""	""	""	""	""
"杈"	"杈"	"tsʰu1"	""	""	""	""	""	""	""	""	""	""	""
"差"	"差"	"tsʰu1"	""	""	""	""	""	""	""	""	""	""	""
"差"	"差"	"tsʰa1"	""	""	""	""	""	""	""	""	""	""	""
"岔"	"岔"	"tsʰu5"	""	""	""	""	""	""	""	""	""	""	""
"汊"	"汊"	"tsʰu5"	""	""	""	""	""	""	""	""	""	""	""
"查"	"查"	"dzu2"	""	""	""	""	""	""	""	""	""	""	""
"乍"	"乍"	"dzu2"	""	""	""	""	""	""	""	""	""	""	""
"沙"	"沙"	"su1"	""	""	""	""	""	""	""	""	""	""	""
"紗"	"纱"	"su1"	""	""	""	""	""	""	""	""	""	""	""
"灑"	"洒"	"su5"	""	""	""	""	""	""	""	""	""	""	""
"灑"	"洒"	"sa3"	""	""	""	""	""	""	""	""	""	""	""
"嘉"	"嘉"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"家"	"家"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"家"	"家"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"加"	"加"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"假"	"假"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"賈"	"贾"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"稼"	"稼"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"假"	"假"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"價"	"价"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"架"	"架"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"駕"	"驾"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"嫁"	"嫁"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"牙"	"牙"	"ŋu2"	""	""	""	""	""	""	""	""	""	""	""
"芽"	"芽"	"ŋu2"	""	""	""	""	""	""	""	""	""	""	""
"衙"	"衙"	"ŋu2"	""	""	""	""	""	""	""	""	""	""	""
"雅"	"雅"	"ŋu4"	""	""	""	""	""	""	""	""	""	""	""
"訝"	"讶"	"ŋu6"	""	""	""	""	""	""	""	""	""	""	""
"迓"	"迓"	"ŋu6"	""	""	""	""	""	""	""	""	""	""	""
"蝦"	"虾"	"hu1"	""	""	""	""	""	""	""	""	""	""	""
"蝦"	"虾"	"ɦu2"	"蛤蟆"	""	""	""	""	""	""	""	""	""	""
"嚇"	"吓"	"hu7"	""	""	""	""	""	""	""	""	""	""	""
"霞"	"霞"	"ɦu2"	""	""	""	""	""	""	""	""	""	""	""
"遐"	"遐"	"ɦu2"	""	""	""	""	""	""	""	""	""	""	""
"瑕"	"瑕"	"ɦu2"	""	""	""	""	""	""	""	""	""	""	""
"下"	"下"	"ɦu4"	""	""	""	""	""	""	""	""	""	""	""
"下"	"下"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"夏"	"夏"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"廈"	"厦"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"暇"	"暇"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"夏"	"夏"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"丫"	"丫"	"ˀyɔ1"	""	""	""	""	""	""	""	""	""	""	""
"丫"	"丫"	"ˀu1"	""	""	""	""	""	""	""	""	""	""	""
"鴉"	"鸦"	"ˀu1"	""	""	""	""	""	""	""	""	""	""	""
"啞"	"哑"	"ˀu5"	"啞佬：啞巴"	""	""	""	""	""	""	""	""	""	""
"亞"	"亚"	"ˀu5"	""	""	""	""	""	""	""	""	""	""	""
"嗟"	"嗟"	"tseɪ1"	""	""	""	""	""	""	""	""	""	""	""
"姐"	"姐"	"tseɪ3"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"tsa1"	"姐姐"	""	""	""	""	""	""	""	""	""	""
"借"	"借"	"tseɪ5"	""	""	""	""	""	""	""	""	""	""	""
"且"	"且"	"tsʰeɪ3"	""	""	""	""	""	""	""	""	""	""	""
"藉"	"藉"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"褯"	"褯"	"zeɪ6"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"seɪ1"	"搞亂東西"	""	""	""	""	""	""	""	""	""	""
"些"	"些"	"seɪ1"	""	""	""	""	""	""	""	""	""	""	""
"寫"	"写"	"seɪ3"	""	""	""	""	""	""	""	""	""	""	""
"瀉"	"泻"	"seɪ5"	""	""	""	""	""	""	""	""	""	""	""
"卸"	"卸"	"seɪ5"	""	""	""	""	""	""	""	""	""	""	""
"卸"	"卸"	"ɕia7"	"卸貨，上海話借詞"	""	""	""	""	""	""	""	""	""	""
"邪"	"邪"	"zeɪ2"	""	""	""	""	""	""	""	""	""	""	""
"斜"	"斜"	"zeɪ2"	""	""	""	""	""	""	""	""	""	""	""
"謝"	"谢"	"zeɪ6"	""	""	""	""	""	""	""	""	""	""	""
"爹"	"爹"	"teɪ1"	""	""	""	""	""	""	""	""	""	""	""
"遮"	"遮"	"tseɪ1"	""	""	""	""	""	""	""	""	""	""	""
"者"	"者"	"tseɪ3"	""	""	""	""	""	""	""	""	""	""	""
"蔗"	"蔗"	"tseɪ5"	""	""	""	""	""	""	""	""	""	""	""
"車"	"车"	"tsʰu1"	""	""	""	""	""	""	""	""	""	""	""
"車"	"车"	"tsʰeɪ1"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"tsʰeɪ1"	"斜著"	""	""	""	""	""	""	""	""	""	""
"扯"	"扯"	"tsʰeɪ3"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"tsʰeɪ7"	"斜著"	""	""	""	""	""	""	""	""	""	""
"蛇"	"蛇"	"zeɪ2"	""	""	""	""	""	""	""	""	""	""	""
"射"	"射"	"zeɪ6"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"zeɪ8"	"跑步"	""	""	""	""	""	""	""	""	""	""
"奢"	"奢"	"seɪ1"	""	""	""	""	""	""	""	""	""	""	""
"賒"	"赊"	"seɪ1"	""	""	""	""	""	""	""	""	""	""	""
"舍"	"舍"	"seɪ3"	""	""	""	""	""	""	""	""	""	""	""
"赦"	"赦"	"seɪ5"	""	""	""	""	""	""	""	""	""	""	""
"舍"	"舍"	"seɪ3"	""	""	""	""	""	""	""	""	""	""	""
"社"	"社"	"zeɪ4"	""	""	""	""	""	""	""	""	""	""	""
"惹"	"惹"	"zeɪ4"	""	""	""	""	""	""	""	""	""	""	""
"耶"	"耶"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"椰"	"椰"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"爺"	"爷"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"冶"	"冶"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"也"	"也"	"ɦa4"	""	""	""	""	""	""	""	""	""	""	""
"也"	"也"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"野"	"野"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"夜"	"夜"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"傻"	"傻"	"su3"	""	""	""	""	""	""	""	""	""	""	""
"耍"	"耍"	"su3"	""	""	""	""	""	""	""	""	""	""	""
"瓜"	"瓜"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"蝸"	"蜗"	"ˀu1"	""	""	""	""	""	""	""	""	""	""	""
"寡"	"寡"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"剮"	"剐"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"咵"	"咵"	"kʰu1"	""	""	""	""	""	""	""	""	""	""	""
"垮"	"垮"	"kʰu3"	""	""	""	""	""	""	""	""	""	""	""
"跨"	"跨"	"kʰu5"	""	""	""	""	""	""	""	""	""	""	""
"娃"	"娃"	"ˀu1"	""	""	""	""	""	""	""	""	""	""	""
"瓦"	"瓦"	"ŋu4"	""	""	""	""	""	""	""	""	""	""	""
"花"	"花"	"hu1"	""	""	""	""	""	""	""	""	""	""	""
"化"	"化"	"hu5"	""	""	""	""	""	""	""	""	""	""	""
"華"	"华"	"ɦu2"	""	""	""	""	""	""	""	""	""	""	""
"華"	"华"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"蛙"	"蛙"	"ˀu1"	""	""	""	""	""	""	""	""	""	""	""
"窪"	"洼"	"ˀu1"	""	""	""	""	""	""	""	""	""	""	""
"補"	"补"	"pʉ3"	""	""	""	""	""	""	""	""	""	""	""
"譜"	"谱"	"pʉ3"	""	""	""	""	""	""	""	""	""	""	""
"布"	"布"	"pʉ5"	""	""	""	""	""	""	""	""	""	""	""
"布"	"布"	"pu5"	""	""	""	""	""	""	""	""	""	""	""
"鋪"	"铺"	"pʰu5"	""	""	""	""	""	""	""	""	""	""	""
"普"	"普"	"pʰu3"	""	""	""	""	""	""	""	""	""	""	""
"浦"	"浦"	"pʰu3"	""	""	""	""	""	""	""	""	""	""	""
"鋪"	"铺"	"pʰu1"	""	""	""	""	""	""	""	""	""	""	""
"怖"	"怖"	"pu5"	""	""	""	""	""	""	""	""	""	""	""
"菩"	"菩"	"bu2"	""	""	""	""	""	""	""	""	""	""	""
"蒲"	"蒲"	"bu2"	""	""	""	""	""	""	""	""	""	""	""
"脯"	"脯"	"fʋ3"	""	""	""	""	""	""	""	""	""	""	""
"脯"	"脯"	"bu2"	""	""	""	""	""	""	""	""	""	""	""
"部"	"部"	"bu4"	""	""	""	""	""	""	""	""	""	""	""
"簿"	"簿"	"bu4"	""	""	""	""	""	""	""	""	""	""	""
"步"	"步"	"bu6"	""	""	""	""	""	""	""	""	""	""	""
"捕"	"捕"	"bu4"	""	""	""	""	""	""	""	""	""	""	""
"埠"	"埠"	"bʉ6"	""	""	""	""	""	""	""	""	""	""	""
"模"	"模"	"mu4"	""	""	""	""	""	""	""	""	""	""	""
"暮"	"暮"	"mu6"	""	""	""	""	""	""	""	""	""	""	""
"墓"	"墓"	"mu6"	""	""	""	""	""	""	""	""	""	""	""
"募"	"募"	"mu6"	""	""	""	""	""	""	""	""	""	""	""
"慕"	"慕"	"mu6"	""	""	""	""	""	""	""	""	""	""	""
"都"	"都"	"tɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"堵"	"堵"	"tɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"賭"	"赌"	"tɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"肚"	"肚"	"tɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"妒"	"妒"	"tɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"蠹"	"蠹"	"tɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"土"	"土"	"tʰɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"吐"	"吐"	"tʰɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"兔"	"兔"	"tʰɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"途"	"途"	"dɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"鈽"	"钸"	"pu1"	""	""	""	""	""	""	""	""	""	""	""
"屠"	"屠"	"dɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"圖"	"图"	"dɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"徒"	"徒"	"doʊ4"	""	""	""	""	""	""	""	""	""	""	""
"徒"	"徒"	"dɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"肚"	"肚"	"dɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"杜"	"杜"	"dɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"度"	"度"	"dɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"渡"	"渡"	"dɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"鍍"	"镀"	"dɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"奴"	"奴"	"nɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"努"	"努"	"noʊ4"	""	""	""	""	""	""	""	""	""	""	""
"怒"	"怒"	"noʊ6"	""	""	""	""	""	""	""	""	""	""	""
"盧"	"卢"	"lɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"爐"	"炉"	"lɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"鹵"	"卤"	"lɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"魯"	"鲁"	"lɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"櫓"	"橹"	"lɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"虜"	"虏"	"lɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"露"	"露"	"lɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"路"	"路"	"lɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"賂"	"赂"	"lɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"租"	"租"	"tsɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"祖"	"祖"	"tsɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"組"	"组"	"tsɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"做"	"做"	"tsoʊ5"	""	""	""	""	""	""	""	""	""	""	""
"粗"	"粗"	"tsʰɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"醋"	"醋"	"tsʰɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"錯"	"错"	"tsʰoʊ5"	""	""	""	""	""	""	""	""	""	""	""
"措"	"措"	"tsʰoʊ5"	""	""	""	""	""	""	""	""	""	""	""
"蘇"	"苏"	"sɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"酥"	"酥"	"sɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"素"	"素"	"sɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"塑"	"塑"	"sɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"訴"	"诉"	"sɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"嗉"	"嗉"	"sɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"辜"	"辜"	"kʋ1"	""	""	""	""	""	""	""	""	""	""	""
"孤"	"孤"	"kʋ1"	""	""	""	""	""	""	""	""	""	""	""
"箍"	"箍"	"kʋ1"	""	""	""	""	""	""	""	""	""	""	""
"姑"	"姑"	"kʋ1"	""	""	""	""	""	""	""	""	""	""	""
"估"	"估"	"kʋ1"	""	""	""	""	""	""	""	""	""	""	""
"古"	"古"	"kʋ3"	""	""	""	""	""	""	""	""	""	""	""
"賈"	"贾"	"kʋ3"	""	""	""	""	""	""	""	""	""	""	""
"股"	"股"	"kʋ3"	""	""	""	""	""	""	""	""	""	""	""
"鼓"	"鼓"	"kʋ3"	""	""	""	""	""	""	""	""	""	""	""
"蠱"	"蛊"	"kʋ3"	""	""	""	""	""	""	""	""	""	""	""
"故"	"故"	"kʋ5"	""	""	""	""	""	""	""	""	""	""	""
"顧"	"顾"	"kʋ5"	""	""	""	""	""	""	""	""	""	""	""
"固"	"固"	"kʋ5"	""	""	""	""	""	""	""	""	""	""	""
"雇"	"雇"	"kʋ5"	""	""	""	""	""	""	""	""	""	""	""
"枯"	"枯"	"kʰʋ1"	""	""	""	""	""	""	""	""	""	""	""
"苦"	"苦"	"kʰʋ3"	""	""	""	""	""	""	""	""	""	""	""
"庫"	"库"	"kʰʋ5"	""	""	""	""	""	""	""	""	""	""	""
"褲"	"裤"	"kʰʋ5"	""	""	""	""	""	""	""	""	""	""	""
"梧"	"梧"	"ŋ2"	""	""	""	""	""	""	""	""	""	""	""
"吾"	"吾"	"ŋ4"	""	""	""	""	""	""	""	""	""	""	""
"吳"	"吴"	"ŋ2"	""	""	""	""	""	""	""	""	""	""	""
"五"	"五"	"ŋ4"	""	""	""	""	""	""	""	""	""	""	""
"午"	"午"	"ŋ4"	""	""	""	""	""	""	""	""	""	""	""
"伍"	"伍"	"ŋ4"	""	""	""	""	""	""	""	""	""	""	""
"悟"	"悟"	"ŋ6"	""	""	""	""	""	""	""	""	""	""	""
"誤"	"误"	"ŋ6"	""	""	""	""	""	""	""	""	""	""	""
"呼"	"呼"	"fʋ1"	""	""	""	""	""	""	""	""	""	""	""
