"m"	"[2]魔摩模摹谋[3]牡[6]暮慕墓募茂贸"
"f"	"[3]否"
"s"	"[6]麝赦"
"k"	"[1]剐"
"kʰ"	"[3]可"
"ŋ"	"[3]我"
"x"	"[2]乎2[6]贺厦{大~}下{动词}"

"#e"	""
"p"	"[1]卑悲[3]贝[6]沛佩"
"pʰ"	"[1]丕[2]裴"
"m"	"[3]美[6]媚寐"
"tʰ"	"[3]蜕"
"l"	"[3]儡累{劳~}垒[6]内"
"ts"	"[3]者"
"s"	"[3]舍{名词}[6]畲"
""	""
"#ie"	""
"tɕ"	"[3]解{~放}"
"tɕʰ"	"[1]皆"
"ɕ"	"[2]谐[3]懈"

"#ue"	""
"l"	"[3]累{~计；连~}"
"k"	"[1]圭闺[3]会{~计}刽桧[6]溃"
"kʰ"	"[3]傀愧"
"x"	"[1]辉[2]回[3]贿晦秽毁"
"Ø"	"[2]为{动词}[3]惠2萎委苇纬[6]绘惠1"

"#ye"	""
"tɕ"	"[6]遂坠"
"tɕʰ"	"[1]崔炊[2]垂[3]脆粹"
"ɕ"	"[1]虽绥[2]谁[6]佘锐睡瑞穗"

"#ɛ"	""
"tʰ"	"[3]态泰"
"n"	"[2]鸾[3]乃[6]耐奈赖{姓}"
"ts"	"[3]载{~重，满~}[6]在暂站{立；车~}赚栈"
"tsʰ"	"[2]纔"
"s"	"[3]赛"
"k"	"[3]概溉丐介{蒋~石}解{姓}"
"kʰ"	"[3]凯"
"x"	"[2]孩"
"Ø"	"[1]哀[3]爱蔼"

"#ɔ"	""
"p"	"[6]暴瀑"
"m"	"[2]矛[6]冒"
"tʰ"	"[2]涛"
"n"	"[3]扰[6]涝"
"ts"	"[1]遭召沼[3]笊"
"tsʰ"	"[2]曹韶"
"s"	"[1]梢[3]少{~年}[6]稍"
"kʰ"	"[3]犒"
"x"	"[2]豪壕号{~啕大哭}[3]耗"
"Ø"	"[1]坳[3]奥"

"#iɔ"	""
"p"	"[1]彪"
"m"	"[6]廖"
"l"	"[2]燎辽寥"
"tɕ"	"[1]交郊狡[3]较校{少~}缴"
"tɕʰ"	"[1]悄[2]巢剿[3]俏窍"
"ɕ"	"[1]捎嚣[3]酵[6]校{学~}"
"Ø"	"[1]要{~求}[2]肴淆尧侥[3J杳[6]绕尿{~素}"

"#əɯ"	""
"tʰ"	"[3]透"
"l"	"[6]陋"
"ts"	"[6]奏昼宙骤"
"tsʰ"	"[2]囚"
"s"	"[3]叟嗽首[6]授售"
"k"	"[3]苟"
"kʰ"	"[3]叩"
"ŋ"	"[1]呕殴"
"x"	"[2]侯[6]吼"

"#iəɯ"	""
"l"	"[2]馏"
"tɕ"	"[1]鸠纠[3]久"
"ɕ"	"[1]羞[3]秀宿{星~}朽嗅[6]袖"
"Ø"	"[1]幽[2]犹[6]右"

"#a᷉"	""
"p"	"[6]绊"
"pʰ"	"[1]攀[2]般搬[3]盼叛"
"m"	"[6]漫"
"f"	"[1]番{~茄}[2]凡帆繁樊[3]泛[6]范{姓}犯"
"t"	"[3]锻[6]但"
"tʰ"	"[2]谭"
"n"	"[3]览揽"
"ts"	"[1]沾粘瞻毡[3]斩赞展"
"tsʰ"	"[1]参{~加}惨[2]惭谗残[3]灿"
"s"	"[2]蝉禅{~宗}然燃[6]膳单{姓}禅{~让}"
"k"	"[1]尴[3]幹{~部}[6]敢"
"kʰ"	"[3]堪坎砍勘嵌刊"
"ŋ"	"[1]安"
"x"	"[2]函寒韩[3]撼憾喊罕[6]翰"
"Ø"	"[1]安"

"#ia᷉"	""
"p"	"[1]编[3]贬"
"m"	"[2]绵[3]勉[6]缅"
"t"	"[6]电奠佃"
"n"	"[2]恋[3]脸"
"l"	"[2]连廉镰"
"tɕ"	"[1]艰间{中~}奸[3]检剑鉴监{国子~}简柬拣谏涧荐[6]渐践键健件俭贱"
"tɕʰ"	"[1]歼谦遣[2]潜钱乾旋{~转}[3]歉羡"
"ȵ"	"[2]拈焉筵言[3]淹阉掩艳1雁谚1燕{姓}宴眼"
"ɕ"	"[2]咸{~丰}[3]陕宪"
"Ø"	"[1]烟[2]涎[3]眼染艳2晏谚2"

"#ua᷉"	""
"k"	"[1]观{寺~}冠{~军}[3]惯"
"x"	"[2]桓幻环[3]唤焕况[6]换患宦"
"Ø"	"[2]玩完丸顽[3]娩皖腕晚挽"

"#ya᷉"	""
"tɕ"	"[1]绢[6]撰篆倦"
"tɕʰ"	"[2]船权全[3]喘券犬"
"ȵ"	"[2]辕1援1渊[6]阮"
"ɕ"	"[1]宜喧[2]玄1悬眩"
"Ø"	"[2]圆辕2援2玄2[3]软"

"#en"	""
"p"	"[1]奔崩"
"pʰ"	"[2]澎"
"m"	"[2]萌"
"f"	"[1]芬纷[3]愤奋粪"
"t"	"[1]敦[6]钝"
"tʰ"	"[2]豚臀囤沌"
"l"	"[2]人仑伦沦[3]纫[6]任{责~}刃论{议~}润"
"ts"	"[1]争斟遵曾{姓}征筝睁征[3]诊疹振证侦政[6]阵憎赠"
"tsʰ"	"[2]成曾{~经}澄惩程{姓}逞诚[3]称{~心}[6]臻"
"s"	"[1]申[2]晨[3]损胜"
"k"	"[1]庚[3]粳更{~加}耿"
"kʰ"	"[3]恳"
"x"	"[2]痕恒亨衡"

"#in"	""
"p"	"[1]彬[2]姘1[3]丙秉"
"pʰ"	"[2]频姘2萍[3]聘"
"m"	"[2]明{光~}盟铭[3]闽悯敏抿"
"t"	"[3]顶"
"tʰ"	"[3]挺"
"n"	"[3]檩吝"
"l"	"[2]铃{马~薯}[3]领泠"
"tɕ"	"[1]茎晶[3]锦晋俊境竟[6]静净仅竞"
"tɕʰ"	"[2]禽擒秦旬2循[3]寝钦卿磬倾顷"
"ɕ"	"[1]欣[2]旬1行{品~}形[3]衅荀迅殉[6]幸"
"Ø"	"[1]殷莺婴缨颖[2]壬任{姓}吟迎凝盈茔[7s]饮尹应{~该}映"
""	""
"#uen"	""
"kʰ"	"[1]昆[3]困{~难}"
"Ø"	"[2]纹"

"#yen"	""
"tɕ"	"[1]钧[6]郡"
"tɕʰ"	"[2]群[3]蠢"
"ɕ"	"[2]唇纯醇[3]舜训"
"Ø"	"[3]允熨永泳[6]韵咏"

"#ɑŋ"	""
"p"	"[1]邦浜[6]蚌棒"
"pʰ"	"[2]滂傍庞[3]谤"
"m"	"[2]芒{~种}茫盲"
"f"	"[1]肪芳彷[2]妨[3]仿{~造}访"
"t"	"[3]挡"
"tʰ"	"[2]棠[3]倘"
"l"	"[3]朗"
"ts"	"[1]髒[3]仗障瘴"
"tsʰ"	"[1]昌[2藏{西~}肠臟[3]畅创倡"
"s"	"[1]丧{~妻}[3]嗓"
"k"	"[1]冈刚纲[3]杠"
"kʰ"	"[1]康炕[3]抗匡"
"x"	"[2]航"

"#iɑŋ"	""
"l"	"[2]良[6]量"
"tɕ"	"[1]疆"
"tɕʰ"	"[2]详祥[3]抢"
"ɕ"	"[1]襄"
"Ø"	"[1]殃[2]娘扬疡[6]让昂壤嚷"

"#uɑŋ"	""
"k"	"[1]光[3]逛"
"kʰ"	"[3]旷矿"
"x"	"[3]谎"
"Ø"	"[2]簧亡[6]妄望"

"#yɑŋ"	""
"tɕ"	"[1]庄{姓}"
"tɕʰ"	"[2]床[3]闯"

"#ɑom"	""
"m"	"[3]懵"
"f"	"[2]冯"
"t"	"[6]瞳"
"l"	"[2]隆[3]陇"
"ts"	"[1]踪[3]总综众怂纵"
"tsʰ"	"[2]琼丛崇从{~容}"
"s"	"[1]嵩[6]讼"
"k"	"[1]供{~销}[3]汞巩[6]共{~产党}"
"kʰ"	"[3]控恐"
"x"	"[2]弘宏鸿虹翁2"
"Ø"	"[1]翁1"


"#iɑom"	""
"Ø"	"[2]戎熔[3]雍庸拥甬"

"#ɚ"	""
"Ø"	"[2]儿而[3]耳饵"

"#əʔ"	""
"p"	"[7]北博檗[8]薄白钹帛"
"pʰ"	"[7]泼泊朴迫拍魄"
"m"	"[8]末沫莫寞"
"f"	"[7]发[8]伐筏"
"t"	"[8]夺达"
"tʰ"	"[7]榻"
"n"	"[8]纳诺"
"l"	"[8]六腊捺洛乐{快~}若"
"ts"	"[7]缀扎{~针}札哲浙酌责炙[8]择杂煠{油~鬼：油条}涉泽宅"
"tsʰ"	"[7]察彻辙策斥"
"s"	"[7]摄设适释[8]十铡日{~本}弱"
"k"	"[7]割"
"kʰ"	"[7]咳磕瞌渴廓确"
"ŋ"	"[8]鄂鹤岳{~飞}"
"x"	"[7]喝郝赫[8]合{结~}辖核{~桃；审~}"
"Ø"	"[7]扼"

"#iəʔ"	""
"p"	"[7]碧璧"
"pʰ"	"[7]僻辟"
"m"	"[8]灭篾"
"t"	"[8]碟牒谍"
"tʰ"	"[7]贴"
"l"	"[8]猎列烈劣略"
"tɕ"	"[7]甲{~乙丙丁}"
"tɕʰ"	"[7]恰洽妾怯鹊却"
"ɕ"	"[7]胁薛泄惜昔[8]协绝席{酒~}学"
"Ø"	"[7]压约益[8]药聂镊叶{姓}页业孽虐疟乐{音~}逆亦译液腋"

"#uəʔ"	""
"k"	"[7]谷括郭"
"kʰ"	"[7]扩"
"x"	"[7]霍藿"
"Ø"	"[7]握[8]滑猾"

"#yəʔ"	""
"tɕ"	"[7]决诀卓啄[8]掘琢浊剧{~烈}"
"tɕʰ"	"[7]确拙"
"ɕ"	"[7]血说朔"
"Ø"	"[8]悦阅月{毒~：五月}日粤穴岳{五~}"
